Rank,University,Score
105,TECHNICAL UNIVERSITY OF MUNICH,235
106,UNIVERSITY OF GRONINGEN,233
107,UNIVERSITE CATHOLIQUE DE LOUVAIN,232
108,UNIVERSITY OF GEORGIA,228
109,UNIVERSITY OF SYDNEY,226
110,MAASTRICHT UNIVERSITY,219
111,FLORIDA STATE UNIVERSITY,218
112,UNIVERSITY OF OSLO,213
113,HONG KONG UNIVERSITY OF SCIENCE AND TECHNOLOGY,212
113,UNIVERSITY OF LAUSANNE,212
115,"SUNY, STONY BROOK",211
116,UNIVERSITY OF LYON,209
117,RICE UNIVERSITY,205
117,UNIVERSITY OF MONTREAL,205
119,UNIVERSITY OF GOTHENBURG,203
120,UNIVERSITY OF GOTTINGEN,199
121,NORTH CAROLINA STATE UNIVERSITY,198
122,UNIVERSITY OF LONDON,196
122,UNIVERSITY OF SOUTHAMPTON,196
122,UNIVERSITY OF UTRECHT,196
125,UNIVERSITY OF YORK,195
126,UNIVERSITY OF ALBERTA,194
127,UNIVERSITE LIBRE DE BRUXELLES,192
127,UNIVERSITY OF GENEVA,192
129,UNIVERSITY OF HONG KONG,190
130,UNIVERSITY OF HELSINKI,188
130,UNIVERSITY OF HOUSTON,188
130,UNIVERSITY OF MIAMI,188
133,"UNIVERSITY OF CALIFORNIA, RIVERSIDE",186
134,"UNIVERSITY OF TENNESSEE, KNOXVILLE",185
135,"UNIVERSITY OF MISSOURI, COLUMBIA",184
136,LUND UNIVERSITY,182
136,UNIVERSITY OF HAWAII,182
136,UNIVERSITY OF MANNHEIM,182
139,"UNIVERSITY OF WISCONSIN, MADISON",180
140,BOCCONI UNIVERSITY,178
140,HUMBOLDT UNIVERSITY OF BERLIN,178
140,UNIVERSITY OF FREIBURG,178
143,IOWA STATE UNIVERSITY,177
143,UNIVERSITY OF CARLOS III MADRID,177
145,DARTMOUTH COLLEGE,176
146,BOSTON COLLEGE,174
146,UNIVERSITY OF TUBINGEN,174
148,UNIVERSITY OF GLASGOW,173
149,UNIVERSITY OF BERN,172
149,UNIVERSITY OF NOTRE DAME,172
151,NATIONAL TAIWAN UNIVERSITY,171
152,AIX MARSEILLE UNIVERSITY,169
152,PARIS SCHOOL OF ECONOMICS,169
154,UNIVERSITY OF BASEL,168
154,UNIVERSITY OF ESSEX,168
156,UNIVERSITY OF PADUA,167
157,UNIVERSITY OF EAST ANGLIA,166
158,UNIVERSITY OF KANSAS,165
158,UNIVERSITY OF PARIS XI,165
160,UNIVERSITY OF CONNECTICUT,164
160,UNIVERSITY OF LEICESTER,164
162,"KINGS COLLEGE, LONDON",163
163,UNIVERSITY OF OREGON,162
164,WAGENINGEN UNIVERSITY,160
165,GEORGETOWN UNIVERSITY,159
166,LEIDEN UNIVERSITY,155
166,UNIVERSITY AUTONOMA BARCELONA,155
168,GEORGIA STATE UNIVERSITY,154
169,UNIVERSITY OF BOLOGNA,153
169,UNIVERSITY OF PARIS I,153
171,UNIVERSITY OF PARIS V,151
172,GEORGE MASON UNIVERSITY,148
173,GHENT UNIVERSITY,147
174,CHINESE UNIVERSITY OF HONG KONG,146
174,SIMON FRASER UNIVERSITY,146
174,TUFTS UNIVERSITY,146
174,UNIVERSITY OF EXETER,146
178,"UNIVERSITY OF ROME, LA SAPIENZA",145
179,OREGON STATE UNIVERSITY,144
179,UNIVERSITY OF STRASBOURG,144
181,CASE WESTERN RESERVE UNIVERSITY,141
181,RADBOUD UNIVERSITY NIJMEGEN,141
183,MCMASTER UNIVERSITY,139
183,UNIVERSITY OF BIRMINGHAM,139
183,UNIVERSITY OF SHEFFIELD,139
186,CARDIFF UNIVERSITY,138
187,SINGAPORE MANAGEMENT UNIVERSITY,137
188,UNIVERSITY OF LEEDS,136
189,UNIVERSITY OF KIEL,134
190,UNIVERSITY OF KENTUCKY,133
191,LONDON BUSINESS SCHOOL,132
191,NANYANG TECHNOLOGICAL UNIVERSITY,132
193,TOHOKU UNIVERSITY,131
194,GEORGE WASHINGTON UNIVERSITY,130
194,"UNIVERSITY OF TEXAS, DALLAS",130
196,FREE UNIVERSITY BERLIN,129
197,UNIVERSITY OF INNSBRUCK,128
198,NAGOYA UNIVERSITY,127
198,UNIVERSITY OF WESTERN ONTARIO,127
200,FUDAN UNIVERSITY,125
200,SHANGHAI UNIVERSITY OF FINANCE AND ECONOMICS,125
200,UNIVERSITY OF HAMBURG,125
203,UNIVERSITY OF ALABAMA,124
204,"QUEEN MARY, UNIVERSITY OF LONDON",123
204,SHANGHAI JIAO TONG UNIVERSITY,123
204,UNIVERSITY OF CINCINNATI,123
207,BARCELONA GRADUATE SCHOOL OF ECONOMICS,122
207,UNIVERSITY OF AUCKLAND,122
209,COLORADO STATE UNIVERSITY,121
209,KOREA UNIVERSITY,121
211,BRANDEIS UNIVERSITY,120
211,UNIVERSITY OF ADELAIDE,120
211,UNIVERSITY OF BARCELONA,120
211,VIRGINIA POLYTECHNIC INSTITUTE AND STATE UNIVERSITY,120
215,LOUISIANA STATE UNIVERSITY,119
215,UNIVERSITY OF CALGARY,119
217,"UNIVERSITY OF ROME, TOR VERGATA",117
218,HOKKAIDO UNIVERSITY,116
218,STOCKHOLM SCHOOL OF ECONOMICS,116
218,TECHNION ISRAEL,116
218,UNIVERSITY OF ST ANDREWS,116
222,UNIVERSITY OF MILAN,115
223,WASHINGTON STATE UNIVERSITY,113
224,UNIVERSITY OF DUSSELDORF,112
224,UNIVERSITY OF SOUTH CAROLINA,112
226,UNIVERSITY OF KONSTANZ,110
227,QUEENS UNIVERSITY,108
228,UNIVERSITY OF LIVERPOOL,107
229,MUNSTER UNIVERSITY,106
229,UNIVERSITY OF ERLANGEN-NURNBERG,106
231,"UNIVERSITY OF NEBRASKA, LINCOLN",105
232,BEN GURION UNIVERSITY OF THE NEGEV,104
232,"CHARLES UNIVERSITY, PRAGUE",104
232,RUHR UNIVERSITY BOCHUM,104
232,YORK UNIVERSITY,104
236,UNIVERSITY OF BERGEN,103
237,KYUSHU UNIVERSITY,101
237,NEWCASTLE UNIVERSITY,101
237,UNIVERSITY OF GRENOBLE 1,101
240,SYRACUSE UNIVERSITY,100
240,UNIVERSITY OF TURIN,100
240,ZHEJIANG UNIVERSITY,100
243,UNIVERSITY OF ABERDEEN,99
243,UNIVERSITY OF NEW MEXICO,99
243,UNIVERSITY OF SOUTHERN DENMARK,99
246,CHAPMAN UNIVERSITY,98
246,KEIO UNIVERSITY,98
246,PARIS DAUPHINE UNIVERSITY,98
246,UNIVERSITY OF MAINZ,98
250,UNIVERSITY OF SUSSEX,97
250,UNIVERSITY OF WESTERN AUSTRALIA,97
252,UNIVERSITY OF NAPLES FEDERICO 2,96
253,LANCASTER UNIVERSITY,95
253,SOUTHERN METHODIST UNIVERSITY,95
253,UNIVERSITY COLLEGE DUBLIN,95
253,UNIVERSITY OF MONTPELLIER 2,95
257,INSEAD,94
258,BIELEFELD UNIVERSITY,93
258,UMEA UNIVERSITY,93
258,UNIVERSITY OF BATH,93
258,UNIVERSITY OF SAO PAULO,93
262,UNIVERSITY OF DELAWARE,92
262,UNIVERSITY OF ST GALLEN,92
262,UNIVERSITY OF WURZBURG,92
265,UNIVERSITY OF CHILE,91
265,UNIVERSITY OF DURHAM,91
265,YONSEI UNIVERSITY,91
268,PONTIFICIAL CATHOLIC UNIVERSITY OF CHILE,89
268,UNIVERSITY OF DUNDEE,89
268,UNIVERSITY OF FLORENCE,89
268,UNIVERSITY OF OKLAHOMA,89
268,UNIVERSITY OF TOULOUSE 3,89
273,DREXEL UNIVERSITY,88
273,UNIVERSITY OF TECHNOLOGY SYDNEY,88
275,CITY UNIVERSITY HONG KONG,87
275,TECHNICAL UNIVERSITY OF DRESDEN,87
277,TEMPLE UNIVERSITY,86
278,CITY UNIVERSITY OF NEW YORK,85
278,"NORWEGIAN SCHOOL OF ECONOMICS, NHH",85
278,UNIVERSITY OF TSUKUBA,85
281,"SUNY, BUFFALO",84
281,TECHNICAL UNIVERSITY OF KARLSRUHE,84
281,TRINITY COLLEGE DUBLIN,84
281,UNIVERSITY OF GUELPH,84
281,UNIVERSITY OF OTTAWA,84
281,UNIVERSITY OF REGENSBURG,84
287,UNIVERSITY OF MARBURG,83
288,TECHNICAL UNIVERSITY OF DENMARK,82
288,UNIVERSITY OF HAIFA,82
288,XIAMEN UNIVERSITY,82
291,CITY UNIVERSITY LONDON,81
291,SUNGKYUNKWAN UNIVERSITY,81
291,UNIVERSITY OF SOUTH FLORIDA,81
294,BRIGHAM YOUNG UNIVERSITY,80
294,TULANE UNIVERSITY,80
296,UNIVERSITY NACIONAL AUTONOMA MEXICO,79
296,UNIVERSITY OF PARIS XII,79
298,AALTO UNIVERSITY,78
298,BAR ILAN UNIVERSITY,78
298,KOREA ADVANCED INSTITUTE OF SCIENCE TECHNOLOGY,78
298,UNIVERSITE BORDEAUX,78
298,UNIVERSITY LAVAL,78
303,EUROPEAN UNIVERSITY INSTITUTE,76
303,KOBE UNIVERSITY,76
303,NEW UNIVERSITY OF LISBON (NOVA),76
303,UNIVERSITY OF WATERLOO,76
307,"SUNY, ALBANY",75
307,UNIVERSITY OF READING,75
309,UNIVERSITY OF WYOMING,74
310,TOKYO INSTITUTE OF TECHNOLOGY,73
311,UNIVERSITY DE LA MEDITERRANEE AIX-MARSEILLE 2,72
311,UNIVERSITY OF ULM,72
313,FORDHAM UNIVERSITY,71
313,NORTHEASTERN UNIVERSITY,71
313,UNIVERSITY OF LIEGE,71
316,UNIVERSITY OF JENA,70
316,UTAH STATE UNIVERSITY,70
318,TECHNICAL UNIVERSITY OF BERLIN,69
318,UNIVERSITY AUTONOMA MADRID,69
320,DELFT UNIVERSITY OF TECHNOLOGY,68
320,MONTANA STATE UNIVERSITY,68
320,UNIVERSITY OF ANTWERP,68
320,VIENNA UNIVERSITY OF ECONOMICS AND BUSINESS,68
324,HITOTSUBASHI UNIVERSITY,67
324,UNIVERSITY OF DUISBURG-ESSEN,67
326,SUN YAT-SEN (ZHONGSHAN) UNIVERSITY,66
326,UNIVERSITY OF HANNOVER,66
328,BEIJING NORMAL UNIVERSITY,65
328,CONCORDIA UNIVERSITY,65
328,UNIVERSITY OF MEDICINE DENTISTRY NEW JERSEY,65
328,UNIVERSITY OF MILANO-BICOCCA,65
332,KANSAS STATE UNIVERSITY,64
332,SAN DIEGO STATE UNIVERSITY,64
332,SWEDISH UNIVERSITY OF AGRICULTURAL SCIENCES,64
332,UNIVERSITY COMPLUTENSE MADRID,64
332,UNIVERSITY OF ARKANSAS,64
332,UNIVERSITY OF OTAGO,64
338,UNIVERSITY OF PORTO,63
338,VIRGINIA COMMONWEALTH UNIVERSITY,63
338,WAYNE STATE UNIVERSITY,63
341,"UNIVERSITY OF COLORADO, DENVER",62
341,UNIVERSITY OF SURREY,62
341,UNIVERSITY OF WARSAW,62
344,ATHENS UNIVERSITY OF ECONOMICS AND BUSINESS,61
344,DEAKIN UNIVERSITY,61
344,"FGV EPGE, RIO DE JANEIRO",61
344,UNIVERSITY OF CAPE TOWN,61
344,UNIVERSITY OF RENNES 1,61
344,WASEDA UNIVERSITY,61
350,CLEMSON UNIVERSITY,60
350,UNIVERSITY OF ALABAMA BIRMINGHAM,60
350,UNIVERSITY OF VERMONT,60
350,UNIVERSITY OF WITWATERSRAND,60
354,DORTMUND UNIVERSITY OF TECHNOLOGY,59
354,TEXAS TECHNICAL UNIVERSITY,59
354,UNIVERSITY OF LUXEMBURG,59
354,UNIVERSITY OF NICE,59
354,UNIVERSITY OF QUEBEC,59
354,UNIVERSITY OF SIENA,59
360,"SUNY, BINGHAMTON",58
361,UNIVERSITY OF BAYREUTH,57
361,UNIVERSITY OF KENT,57
361,UNIVERSITY OF PISA,57
361,UNIVERSITY OF TASMANIA,57
365,JAMES COOK UNIVERSITY,56
365,UNIVERSITY OF FRIBOURG,56
367,LOMONOSOV MOSCOW STATE UNIVERSITY,55
367,"UNIVERSITY OF NEVADA, RENO",55
367,UNIVERSITY OF NEW HAMPSHIRE,55
367,UNIVERSITY OF TURKU,55
371,RENMIN UNIVERSITY OF CHINA,54
371,UNIVERSITY OF GRANADA,54
371,UNIVERSITY OF LEIPZIG,54
371,UNIVERSITY OF PAVIA,54
371,UNIVERSITY OF POTSDAM,54
371,UNIVERSITY OF VALENCIA,54
377,NANJING UNIVERSITY,53
377,UNIVERSITY OF CYPRUS,53
377,UNIVERSITY OF MONTPELLIER 1,53
377,UNIVERSITY OF VERONA,53
381,DALHOUSIE UNIVERSITY,52
381,HONG KONG POLYTECH UNIVERSITY,52
381,KOC UNIVERSITY,52
381,NORWEGIAN UNIVERSITY OF SCIENCE AND TECHNOLOGY,52
381,QUEENS UNIVERSITY BELFAST,52
381,UNIVERSITY OF GIESSEN,52
381,UNIVERSITY OF MAGDEBURG,52
388,CARLETON UNIVERSITY,51
388,COPENHAGEN BUSINESS SCHOOL,51
388,WEST VIRGINIA UNIVERSITY,51
391,AUBURN UNIVERSITY,50
391,HIROSHIMA UNIVERSITY,50
391,UNIVERSITY OF MINHO,50
391,UNIVERSITY OF STRATHCLYDE,50
395,EINDHOVEN UNIVERSITY OF TECHNOLOGY,49
395,FREE UNIVERSITY BRUSSELS,49
395,LEHIGH UNIVERSITY,49
395,MACQUARIE UNIVERSITY,49
395,POHANG UNIVERSITY SCIENCE AND TECHNOLOGY,49
395,UNIVERSITY OF BUENOS AIRES,49
401,LA TROBE UNIVERSITY,48
401,UNIVERSITY OF MISSISSIPPI,48
403,COLLEGE OF WILLIAM AND MARY,47
403,JOHANNES KEPLER UNIVERSITY,47
403,NANKAI UNIVERSITY,47
403,UNIVERSITY OF CERGY PONTOISE,47
403,UNIVERSITY OF ICELAND,47
403,UNIVERSITY OF TRIESTE,47
403,WAKE FOREST UNIVERSITY,47
410,RWTH AACHEN UNIVERSITY,46
410,UNIVERSITY OF BREMEN,46
410,UNIVERSITY OF THE ANDES,46
413,BRUNEL UNIVERSITY,45
413,CA FOSCARI UNIVERSITY OF VENICE,45
413,SHANDONG UNIVERSITY,45
413,UNIVERSITY OF ALICANTE,45
413,UNIVERSITY OF LILLE 1,45
413,UNIVERSITY OF LISBON,45
419,UNIVERSITY OF BARI,44
419,UNIVERSITY OF LUGANO,44
419,UNIVERSITY OF VICTORIA,44
422,BANGOR UNIVERSITY,43
422,UNIVERSITY OF MONTANA,43
424,FLORIDA INTERNATIONAL UNIVERSITY,42
424,NATIONAL CENTRAL UNIVERSITY,42
424,THE NEW ECONOMIC SCHOOL,42
424,UNIVERSITY OF CENTRAL FLORIDA,42
428,CURTIN UNIVERSITY OF TECHNOLOGY,41
428,QUEENSLAND UNIVERSITY OF TECHNOLOGY,41
428,UNIVERSITE FEDERALE TOULOUSE MIDI PYRENEES,41
428,UNIVERSITY OF LOUISVILLE,41
428,UNIVERSITY OF PERUGIA,41
433,CHIBA UNIVERSITY,40
433,JILIN UNIVERSITY,40
433,NATIONAL CHENGCHI UNIVERSITY,40
433,SOUTHERN ILLINOIS UNIVERSITY,40
433,UNIVERSITY OF CANTERBURY,40
433,"UNIVERSITY OF TEXAS, SAN ANTONIO",40
433,WUHAN UNIVERSITY,40
440,MASSEY UNIVERSITY,39
440,NORWEGIAN UNIVERSITY OF LIFE SCIENCES,39
440,OKAYAMA UNIVERSITY,39
440,SOGANG UNIVERSITY,39
440,UNIVERSITY OF MAINE,39
440,UNIVERSITY OF NANTES,39
440,UNIVERSITY OF TARTU,39
447,FEDERAL UNIVERSITY OF RIO DE JANEIRO,38
447,KING ABDULAZIZ UNIVERSITY,38
447,LOUGHBOROUGH UNIVERSITY,38
447,SANTA CLARA UNIVERSITY,38
447,TRENT UNIVERSITY,38
447,"UNIVERSITY OF MARYLAND, BALTIMORE COUNTY",38
447,UNIVERSITY OF NAVARRA,38
447,UNIVERSITY OF PARIS X,38
447,"UNIVERSITY OF ROME, TRE",38
447,WELLESLEY COLLEGE,38
457,BAYLOR UNIVERSITY,37
457,"CALIFORNIA STATE UNIVERSITY, FULLERTON",37
457,"CUNY, CITY COLLEGE",37
457,UNIVERSITY DE PROVENCE AIX-MARSEILLE 1,37
457,UNIVERSITY OF MANITOBA,37
457,UNIVERSITY OF SAARLAND,37
457,UNIVERSITY OF SALERNO,37
457,VIENNA UNIVERSITY OF TECHNOLOGY,37
465,LINKOPING UNIVERSITY,36
465,NATIONAL CHENG KUNG UNIVERSITY,36
465,SAINT LOUIS UNIVERSITY,36
465,UNIVERSITY BORDEAUX 1,36
465,UNIVERSITY OF EVRY,36
465,UNIVERSITY OF RHODE ISLAND,36
465,UNIVERSITY OF STIRLING,36
465,UNIVERSITY OF WOLLONGONG,36
465,YOKOHAMA CITY UNIVERSITY,36
474,CATHOLIC UNIVERSITY OF THE SACRED HEART,35
474,CENTRAL EUROPEAN UNIVERSITY,35
474,EWHA WOMANS UNIVERSITY,35
474,"NATIONAL UNIVERSITY OF IRELAND, UNIVERSITY COLLEGE CORK",35
474,"ROYAL HOLLOWAY, UNIVERSITY OF LONDON",35
474,UNIVERSITY OF MODENA,35
474,UNIVERSITY OF SHERBROOKE,35
481,GRIFFITH UNIVERSITY,34
481,HONG KONG BAPTIST UNIVERSITY,34
481,KENT STATE UNIVERSITY,34
481,LINGNAN UNIVERSITY,34
481,UNIVERSITY LA LAGUNA,34
481,UNIVERSITY OF GRENOBLE ALPES,34
481,UNIVERSITY OF OULU,34
481,UNIVERSITY OF PARIS II,34
481,UNIVERSITY OF SASKATCHEWAN,34
481,"UNIVERSITY OF TEXAS, ARLINGTON",34
481,VICTORIA UNIVERSITY OF WELLINGTON,34
492,INDIANA UNIVERSITY BLOOMINGTON,33
492,OKLAHOMA STATE UNIVERSITY,33
492,SICHUAN UNIVERSITY,33
492,TECHNICAL UNIVERSITY CAROLO-WILHELMINA BRAUNSCHWEIG,33
492,UNIVERSITY OF INTERNATIONAL BUSINESS AND ECONOMICS,33
492,UNIVERSITY OF JYVASKYLA,33
492,UNIVERSITY OF PALERMO,33
492,UNIVERSITY OF WAIKATO,33
500,HEC PARIS,32
500,HUAZHONG UNIVERSITY OF SCIENCE AND TECHNOLOGY,32
500,MIAMI UNIVERSITY,32
500,UNIVERSITY OF ATHENS,32
500,"UNIVERSITY OF COLORADO, BOULDER",32
500,UNIVERSITY OF GENOA,32
500,UNIVERSITY OF WESTERN SYDNEY,32
507,"BIRKBECK COLLEGE, UNIVERSITY OF LONDON",31
507,FLORIDA ATLANTIC UNIVERSITY,31
507,INDIANA UNIVERSITY-PURDUE UNIVERSITY INDIANAPOLIS,31
507,KING SAUD UNIVERSITY,31
507,SWANSEA UNIVERSITY,31
507,UNIVERSITY OF MEMPHIS,31
507,UNIVERSITY OF OVIEDO,31
507,UNIVERSITY OF ROVIRA I VIRGILI,31
515,EAST CHINA NORMAL UNIVERSITY,30
515,MAHIDOL UNIVERSITY,30
515,PABLO OLAVIDE UNIVERSITY,30
515,RYERSON UNIVERSITY,30
515,TOKYO METROPOLITAN UNIVERSITY,30
515,UNIVERSITY OF CRETE,30
515,UNIVERSITY OF LORRAINE,30
515,UNIVERSITY OF NAMUR,30
515,"UNIVERSITY OF QUEBEC, MONTREAL",30
515,UNIVERSITY OF ROUEN,30
515,UNIVERSITY OF ZARAGOZA,30
526,COLLEGE CARLO ALBERTO,29
526,KYUNG HEE UNIVERSITY,29
526,SABANCI UNIVERSITY,29
526,SCIENCES PO,29
526,UNIVERSITY OF BRESCIA,29
526,UNIVERSITY OF IDAHO,29
526,UNIVERSITY OF TWENTE,29
526,WHU OTTO BEISHEIM SCHOOL OF MANAGEMENT,29
534,CARL VON OSSIETZKY UNIVERSITY OLDENBURG,28
534,"CUNY, HUNTER COLLEGE",28
534,UNIVERSITY OF GRAZ,28
534,UNIVERSITY OF HALLE WITTENBERG,28
534,UNIVERSITY OF SASSARI,28
534,UNIVERSITY OF STUTTGART,28
540,CHALMERS UNIVERSITY OF TECHNOLOGY,27
540,LOYOLA UNIVERSITY CHICAGO,27
540,MISSISSIPPI STATE UNIVERSITY,27
540,NATIONAL CHIAO TUNG UNIVERSITY,27
540,NATIONAL GRADUATE INSTITUTE FOR POLICY STUDIES,27
540,OTTO FRIEDRICH UNIVERSITY BAMBERG,27
540,THE OPEN UNIVERSITY,27
540,TONGJI UNIVERSITY,27
540,UNIVERSITY OF BOURGOGNE,27
540,"UNIVERSITY OF ILLINOIS, CHICAGO",27
540,UNIVERSITY OF LJUBLJANA,27
540,XIAN JIAOTONG UNIVERSITY,27
552,BILKENT UNIVERSITY,26
552,OHIO UNIVERSITY,26
552,TOKYO UNIVERSITY OF SCIENCE,26
552,UNIVERSITY OF PLYMOUTH,26
552,UNIVERSITY OF SALAMANCA,26
552,UNIVERSITY OF UDINE,26
558,CALIFORNIA POLYTECHNIC STATE UNIVERSITY,25
558,"CUNY, BARUCH COLLEGE",25
558,KTH ROYAL INSTITUTE OF TECHNOLOGY,25
558,MURDOCH UNIVERSITY,25
558,NORTHEAST NORMAL UNIVERSITY,25
558,PONTIFICAL CATHOLIC UNIVERSITY OF RIO DE JANEIRO,25
558,UNIVERSITY OF DELHI,25
558,UNIVERSITY OF MURCIA,25
558,UNIVERSITY OF OSNABRUCK,25
558,UNIVERSITY OF PARMA,25
558,UNIVERSITY OF THE BASQUE COUNTRY/PAIS VASCO,25
558,UNIVERSITY OF TRENTO,25
558,"UNIVERSITY OF WISCONSIN, MILWAUKEE",25
571,EOTVOS LORAND UNIVERSITY,24
571,INSTITUT NATIONAL DE LA RECHERCHE AGRONOMIQUE,24
571,LOYOLA MARYMOUNT UNIVERSITY,24
571,UNIVERSITY OF BRASILIA,24
571,UNIVERSITY OF NORTH TEXAS,24
571,UNIVERSITY POLITECNICA MARCHE,24
577,AALBORG UNIVERSITY,23
577,EAST CAROLINA UNIVERSITY,23
577,HANYANG UNIVERSITY,23
577,JAUME I UNIVERSITY,23
577,SOOCHOW UNIVERSITY,23
577,TECHNICAL UNIVERSITY OF DARMSTADT,23
577,UNIVERSITY OF BORDEAUX,23
577,UNIVERSITY OF HOHENHEIM,23
577,UNIVERSITY OF MACAU,23
577,UNIVERSITY OF MALAGA,23
577,UNIVERSITY OF TAMPERE,23
577,WILFRID LAURIER UNIVERSITY,23
589,FEDERAL UNIVERSITY OF MINAS GERAIS,22
589,HERIOT-WATT UNIVERSITY,22
589,ILLINOIS STATE UNIVERSITY,22
589,KUMAMOTO UNIVERSITY,22
589,PORTLAND STATE UNIVERSITY,22
589,SAINT PETERSBURG STATE UNIVERSITY,22
589,UNIVERSITY OF TRIER,22
589,UNIVERSITY POLITECNICA DE VALENCIA,22
589,VILLANOVA UNIVERSITY,22
598,ASTON UNIVERSITY,21
598,DUKE NATIONAL UNIVERSITY SINGAPORE,21
598,KANAZAWA UNIVERSITY,21
598,NORTHEASTERN ILLINOIS UNIVERSITY,21
598,SAN FRANCISCO STATE UNIVERSITY,21
