Rank,University,Score
340,"ROYAL HOLLOWAY, UNIVERSITY OF LONDON",29
340,TECHNICAL UNIVERSITY OF BERLIN,29
340,UNIVERSITY OF DORTMUND,29
340,UNIVERSITY OF MISSISSIPPI,29
340,UNIVERSITY OF NEW HAMPSHIRE,29
346,CITY UNIVERSITY LONDON,28
346,CONCORDIA UNIVERSITY,28
346,GHENT UNIVERSITY,28
346,KEELE UNIVERSITY,28
346,UNIVERSITY OF OTAGO,28
346,UNIVERSITY OF PISA,28
352,BRUNEL UNIVERSITY,27
352,NORTHEASTERN ILLINOIS UNIVERSITY,27
352,UNIVERSITY OF BAYREUTH,27
352,UNIVERSITY OF BRESCIA,27
352,UNIVERSITY OF JENA,27
352,UNIVERSITY OF RHODE ISLAND,27
352,UNIVERSITY OF SALERNO,27
359,FLORIDA ATLANTIC UNIVERSITY,26
359,LOMONOSOV MOSCOW STATE UNIVERSITY,26
359,LOYOLA UNIVERSITY CHICAGO,26
359,NANYANG TECHNOLOGICAL UNIVERSITY,26
359,NORTHEASTERN UNIVERSITY,26
359,UNIVERSITY OF GIESSEN,26
359,UNIVERSITY OF SIENA,26
359,UNIVERSITY OF THE BASQUE COUNTRY/PAIS VASCO,26
359,UNIVERSITY OF TURKU,26
359,UNIVERSITY OF TWENTE,26
369,DREXEL UNIVERSITY,25
369,EWHA WOMANS UNIVERSITY,25
369,FORDHAM UNIVERSITY,25
369,KOREA ADVANCED INSTITUTE OF SCIENCE TECHNOLOGY,25
369,LA TROBE UNIVERSITY,25
369,SANTA CLARA UNIVERSITY,25
369,UNIVERSITY OF BREMEN,25
376,EOTVOS LORAND UNIVERSITY,24
376,INDIANA UNIVERSITY-PURDUE UNIVERSITY INDIANAPOLIS,24
376,UNIVERSITY OF ANTWERP,24
376,UNIVERSITY OF CAPE TOWN,24
376,UNIVERSITY OF GENOA,24
376,UNIVERSITY OF MANITOBA,24
376,UNIVERSITY OF MONTANA,24
376,UNIVERSITY OF ROUEN,24
376,UNIVERSITY OF ST GALLEN,24
385,HONG KONG POLYTECH UNIVERSITY,23
385,KOREA UNIVERSITY,23
385,UNIVERSITY BORDEAUX 1,23
385,UNIVERSITY OF CRETE,23
385,UNIVERSITY OF OSNABRUCK,23
390,ATHENS UNIVERSITY OF ECONOMICS AND BUSINESS,22
390,KOC UNIVERSITY,22
390,PONTIFICIAL CATHOLIC UNIVERSITY OF CHILE,22
390,SWARTHMORE COLLEGE,22
390,UNIVERSITY OF SASSARI,22
390,"UNIVERSITY OF WALES, CARDIFF",22
390,YOKOHAMA CITY UNIVERSITY,22
397,EAST CAROLINA UNIVERSITY,21
397,"FGV EPGE, RIO DE JANEIRO",21
397,KANAZAWA UNIVERSITY,21
397,OKLAHOMA STATE UNIVERSITY,21
397,UNIVERSITY OF EVRY,21
397,UNIVERSITY OF HALLE WITTENBERG,21
403,CA FOSCARI UNIVERSITY OF VENICE,20
403,CITY UNIVERSITY OF NEW YORK,20
403,"CUNY, BARUCH COLLEGE",20
403,FEDERAL UNIVERSITY OF RIO DE JANEIRO,20
403,HIROSHIMA UNIVERSITY,20
403,"NORWEGIAN BUSINESS SCHOOL, BI",20
403,SAN DIEGO STATE UNIVERSITY,20
403,TECHNICAL UNIVERSITY OF DRESDEN,20
403,TORCUATO DI TELLA UNIVERSITY,20
403,UNIVERSITY DE PROVENCE AIX-MARSEILLE 1,20
403,UNIVERSITY OF FRIBOURG,20
403,UNIVERSITY OF ICELAND,20
403,UNIVERSITY OF OULU,20
403,UNIVERSITY OF PARMA,20
403,UNIVERSITY OF RENNES 1,20
403,UNIVERSITY OF SAARLAND,20
403,UNIVERSITY OF SALAMANCA,20
403,UNIVERSITY OF SURREY,20
403,YONSEI UNIVERSITY,20
422,JAMES COOK UNIVERSITY,19
422,MACQUARIE UNIVERSITY,19
422,UNIVERSITY OF ALASKA,19
422,UNIVERSITY OF LOUISVILLE,19
422,UNIVERSITY OF NORTH TEXAS,19
422,UNIVERSITY OF STIRLING,19
422,UNIVERSITY OF SWANSEA,19
422,UNIVERSITY OF TRIESTE,19
422,UNIVERSITY OF WROCLAW,19
422,WELLESLEY COLLEGE,19
432,AGRICULTURAL UNIVERSITY OF NORWAY,18
432,"CALIFORNIA STATE UNIVERSITY, FULLERTON",18
432,CATHOLIC UNIVERSITY OF THE SACRED HEART,18
432,NORTHERN ARIZONA UNIVERSITY,18
432,RWTH AACHEN UNIVERSITY,18
432,UNIVERSIDADE ESTADUAL DE CAMPINAS,18
432,UNIVERSITY OF CAEN,18
432,UNIVERSITY OF CANTABRIA,18
432,UNIVERSITY OF MODENA,18
432,UNIVERSITY OF PRETORIA,18
432,VILNIUS UNIVERSITY,18
432,WILFRID LAURIER UNIVERSITY,18
432,YOKOHAMA NATIONAL UNIVERSITY,18
445,AALBORG UNIVERSITY,17
445,FUDAN UNIVERSITY,17
445,HELSINKI UNIVERSITY OF TECHNOLOGY,17
445,KENT STATE UNIVERSITY,17
445,OKAYAMA UNIVERSITY,17
445,UNIVERSITY OF MURCIA,17
445,UNIVERSITY OF NAVARRA,17
445,UNIVERSITY OF TASMANIA,17
445,UNIVERSITY OF WINDSOR,17
445,UNIVERSITY OF ZARAGOZA,17
455,BENTLEY UNIVERSITY,16
455,LEHIGH UNIVERSITY,16
455,LINKOPING UNIVERSITY,16
455,MIAMI UNIVERSITY,16
455,NIIGATA UNIVERSITY,16
455,OHIO UNIVERSITY,16
455,TECHNICAL UNIVERSITY OF DENMARK,16
455,UNIVERSITY OF ATHENS,16
455,UNIVERSITY OF BARI,16
455,UNIVERSITY OF BORDEAUX,16
455,UNIVERSITY OF CANTERBURY,16
455,UNIVERSITY OF VIGO,16
455,UNIVERSITY OF WOLLONGONG,16
468,AMHERST COLLEGE,15
468,CATHOLIC UNIVERSITY OF PORTUGAL,15
468,CLAREMONT GRADUATE UNIVERSITY,15
468,OSAKA CITY UNIVERSITY,15
468,PUBLIC UNIVERSITY OF NAVARRA,15
468,SAN FRANCISCO STATE UNIVERSITY,15
468,SUNGKYUNKWAN UNIVERSITY,15
468,UNIVERSITY OF CAGLIARI,15
468,UNIVERSITY OF JYVASKYLA,15
468,UNIVERSITY OF LEIPZIG,15
468,"UNIVERSITY OF MARYLAND, BALTIMORE COUNTY",15
468,UNIVERSITY OF PERUGIA,15
480,CLARK UNIVERSITY,14
480,LINGNAN UNIVERSITY,14
480,MASSEY UNIVERSITY,14
480,OLD DOMINION UNIVERSITY,14
480,PORTLAND STATE UNIVERSITY,14
480,UNIVERSITY OF ALABAMA BIRMINGHAM,14
480,UNIVERSITY OF GRAZ,14
480,UNIVERSITY OF LILLE 3,14
480,UNIVERSITY OF MALAGA,14
480,UNIVERSITY OF NEUCHATEL,14
480,UNIVERSITY OF PARIS II,14
480,UNIVERSITY OF TECHNOLOGY SYDNEY,14
480,UNIVERSITY OF WARSAW,14
480,WASEDA UNIVERSITY,14
480,WESLEYAN UNIVERSITY,14
495,"CUNY, COLLEGE OF STATEN ISLAND",13
495,"CUNY, HUNTER COLLEGE",13
495,NAGOYA CITY UNIVERSITY,13
495,QUEENSLAND UNIVERSITY OF TECHNOLOGY,13
495,UNIVERSITY NANCY 1,13
495,UNIVERSITY OF CALABRIA,13
495,UNIVERSITY OF GRANADA,13
495,UNIVERSITY OF HANNOVER,13
495,UNIVERSITY OF LILLE 2,13
495,UNIVERSITY OF MEMPHIS,13
495,UNIVERSITY OF NEWCASTLE,13
495,UNIVERSITY OF SASKATCHEWAN,13
495,UNIVERSITY OF TOLEDO,13
495,UNIVERSITY OF VALLADOLID,13
495,WESTERN MICHIGAN UNIVERSITY,13
510,CARL VON OSSIETZKY UNIVERSITY OLDENBURG,12
510,"CUNY, CITY COLLEGE",12
510,DEPAUL UNIVERSITY,12
510,HERIOT-WATT UNIVERSITY,12
510,HONG KONG BAPTIST UNIVERSITY,12
510,JAWAHARLAL NEHRU UNIVERSITY,12
510,LOUGHBOROUGH UNIVERSITY,12
510,POHANG UNIVERSITY SCIENCE AND TECHNOLOGY,12
510,SHINSHU UNIVERSITY,12
510,TRENT UNIVERSITY,12
510,UNIVERSITY OF IDAHO,12
510,UNIVERSITY OF LILLE 1,12
510,UNIVERSITY OF NEW ORLEANS,12
510,UNIVERSITY OF NICE,12
510,UNIVERSITY OF OVIEDO,12
510,UNIVERSITY OF PARIS XII,12
510,UNIVERSITY OF PAU AND PAYS DE LADOUR,12
510,UNIVERSITY OF SOUTHERN MISSISSIPPI,12
510,UNIVERSITY OF STUTTGART,12
510,UNIVERSITY OF UDINE,12
510,UNIVERSITY OF WAIKATO,12
510,WUHAN UNIVERSITY,12
532,APPALACHIAN STATE UNIVERSITY,11
532,BEIJING UNIVERSITY,11
532,BOWLING GREEN STATE UNIVERSITY,11
532,BROCK UNIVERSITY,11
532,"CALIFORNIA STATE UNIVERSITY, LOS ANGELES",11
532,COLGATE UNIVERSITY,11
532,G. DANNUNZIO UNIVERSITY,11
532,JOHANNES KEPLER UNIVERSITY,11
532,KITASATO UNIVERSITY,11
532,MANCHESTER METROPOLITAN UNIVERSITY,11
532,NATIONAL CHUNG CHENG UNIVERSITY,11
532,OSAKA PREFECTURE UNIVERSITY,11
532,SAINT PETERSBURG STATE UNIVERSITY,11
532,SEATTLE UNIVERSITY,11
532,SINGAPORE MANAGEMENT UNIVERSITY,11
532,TECHNICAL UNIVERSITY OF DARMSTADT,11
532,UNIVERSITY MIGUEL HERNANDEZ,11
532,UNIVERSITY OF AUGSBURG,11
532,UNIVERSITY OF FRANCHE-COMTE,11
532,UNIVERSITY OF HULL,11
532,UNIVERSITY OF INSUBRIA,11
532,UNIVERSITY OF MINHO,11
532,UNIVERSITY OF POTSDAM,11
532,"UNIVERSITY OF ROME, TRE",11
556,COPENHAGEN BUSINESS SCHOOL,10
556,FEDERAL UNIVERSITY OF MINAS GERAIS,10
556,HAMILTON COLLEGE,10
556,JAUME I UNIVERSITY,10
556,KURUME UNIVERSITY,10
556,LAFAYETTE COLLEGE,10
556,NATIONAL CHENG KUNG UNIVERSITY,10
556,NATIONAL CHENGCHI UNIVERSITY,10
556,PONTIFICAL CATHOLIC UNIVERSITY OF RIO DE JANEIRO,10
556,SABANCI UNIVERSITY,10
556,SOGANG UNIVERSITY,10
556,TEIKYO UNIVERSITY,10
556,TOWSON UNIVERSITY,10
556,UNIVERSITY OF AKRON,10
556,UNIVERSITY OF ANCONA,10
556,UNIVERSITY OF CATANIA,10
556,UNIVERSITY OF CLERMONT FERRAND,10
556,UNIVERSITY OF HOHENHEIM,10
556,UNIVERSITY OF LISBON,10
556,UNIVERSITY OF MESSINA,10
556,UNIVERSITY OF MILANO-BICOCCA,10
556,UNIVERSITY OF MONTESQUIEU BORDEAUX-IV,10
556,UNIVERSITY OF PORTSMOUTH,10
556,VILLANOVA UNIVERSITY,10
580,CREIGHTON UNIVERSITY,9
580,CURTIN UNIVERSITY OF TECHNOLOGY,9
580,HANYANG UNIVERSITY,9
580,ILLINOIS STATE UNIVERSITY,9
580,NEW MEXICO STATE UNIVERSITY,9
580,UNIVERSITY OF MONTPELLIER 1,9
580,UNIVERSITY OF NANTES,9
580,UNIVERSITY OF PARIS XIII,9
580,UNIVERSITY OF SALFORD,9
580,UNIVERSITY OF SHERBROOKE,9
580,UNIVERSITY OF STELLENBOSCH,9
580,UNIVERSITY OF TROMSO,9
580,UNIVERSITY OF URBINO CARLO BO,9
580,UNIVERSITY OF WITWATERSRAND,9
580,WORCESTER POLYTECHNIC INSTITUTE,9
580,ZHEJIANG UNIVERSITY,9
596,AALTO UNIVERSITY,8
596,ABO AKADEMIE UNIVERSITY,8
596,BALL STATE UNIVERSITY,8
596,BAYLOR UNIVERSITY,8
596,BUCKNELL UNIVERSITY,8
596,CHUO UNIVERSITY,8
596,"CUNY, QUEENS COLLEGE",8
596,DEAKIN UNIVERSITY,8
596,EUROPEAN UNIVERSITY VIADRINA,8
596,FACULTES UNIVERSITAIRES SAINT-LOUIS,8
596,GEORGIA SOUTHERN UNIVERSITY,8
596,HOWARD UNIVERSITY,8
596,MICHIGAN TECHNOLOGICAL UNIVERSITY,8
596,MISSISSIPPI STATE UNIVERSITY,8
596,NATIONAL CENTRAL UNIVERSITY,8
596,"NATIONAL UNIVERSITY OF IRELAND, GALWAY",8
596,"NATIONAL UNIVERSITY OF IRELAND, UNIVERSITY COLLEGE CORK",8
