Rank,University,Score
538,HONG KONG BAPTIST UNIVERSITY,10
538,JAUME I UNIVERSITY,10
538,JAWAHARLAL NEHRU UNIVERSITY,10
538,KITASATO UNIVERSITY,10
538,NATIONAL CHENG KUNG UNIVERSITY,10
538,NEW MEXICO STATE UNIVERSITY,10
538,PORTLAND STATE UNIVERSITY,10
538,TECHNICAL UNIVERSITY OF DARMSTADT,10
538,TOKYO UNIVERSITY OF SCIENCE,10
538,UNIVERSITY ALCALA DE HENARES,10
538,UNIVERSITY MIGUEL HERNANDEZ,10
538,UNIVERSITY OF CLERMONT FERRAND,10
538,UNIVERSITY OF INSUBRIA,10
538,UNIVERSITY OF MARNE LA VALLEE,10
538,UNIVERSITY OF NAVARRA,10
538,UNIVERSITY OF NICE,10
538,UNIVERSITY OF OVIEDO,10
538,UNIVERSITY OF PALERMO,10
538,UNIVERSITY OF POTSDAM,10
538,UNIVERSITY OF VALLADOLID,10
538,UNIVERSITY OF WINNIPEG,10
538,UNIVERSITY OF WITWATERSRAND,10
564,BROCK UNIVERSITY,9
564,CATHOLIC UNIVERSITY OF AMERICA,9
564,"CUNY, QUEENS COLLEGE",9
564,DEAKIN UNIVERSITY,9
564,ILLINOIS STATE UNIVERSITY,9
564,KURUME UNIVERSITY,9
564,LAFAYETTE COLLEGE,9
564,LINGNAN UNIVERSITY,9
564,NAGASAKI UNIVERSITY,9
564,"NATIONAL UNIVERSITY OF IRELAND, UNIVERSITY COLLEGE CORK",9
564,PONTIFICAL CATHOLIC UNIVERSITY OF RIO DE JANEIRO,9
564,SHINSHU UNIVERSITY,9
564,ST CLOUD STATE UNIVERSITY,9
564,TOYAMA UNIVERSITY,9
564,TRENT UNIVERSITY,9
564,UNIVERSITY OF AKRON,9
564,UNIVERSITY OF ANCONA,9
564,UNIVERSITY OF AUGSBURG,9
564,UNIVERSITY OF BRASILIA,9
564,UNIVERSITY OF CATANIA,9
564,UNIVERSITY OF FRANCHE-COMTE,9
564,UNIVERSITY OF GRAZ,9
564,UNIVERSITY OF HULL,9
564,UNIVERSITY OF LAQUILA,9
564,UNIVERSITY OF LISBON,9
564,UNIVERSITY OF MESSINA,9
564,UNIVERSITY OF MINHO,9
564,UNIVERSITY OF NEW ORLEANS,9
564,UNIVERSITY OF PARIS XIII,9
564,UNIVERSITY OF PAU AND PAYS DE LADOUR,9
564,UNIVERSITY OF SALFORD,9
564,UNIVERSITY OF ULSTER,9
564,UNIVERSITY OF VERONA,9
564,WORCESTER POLYTECHNIC INSTITUTE,9
598,BAYLOR UNIVERSITY,8
598,BEIJING NORMAL UNIVERSITY,8
598,BOWDOIN COLLEGE,8
598,CHUO UNIVERSITY,8
598,CLARKSON UNIVERSITY,8
598,DUQUESNE UNIVERSITY,8
598,FEDERAL UNIVERSITY OF MINAS GERAIS,8
598,GEORGIA SOUTHERN UNIVERSITY,8
598,HANYANG UNIVERSITY,8
598,MEMORIAL UNIVERSITY OF NEWFOUNDLAND,8
598,TECHNICAL UNIVERSITY CAROLO-WILHELMINA BRAUNSCHWEIG,8
598,TEXAS STATE UNIVERSITY,8
598,TOTTORI UNIVERSITY,8
598,UNIVERSITY OF BRADFORD,8
598,UNIVERSITY OF DAYTON,8
598,UNIVERSITY OF GRENOBLE 2,8
