Rank,University,Score
75,UNIVERSITY OF ZURICH,161
76,ERASMUS UNIVERSITY ROTTERDAM,157
77,ARIZONA STATE UNIVERSITY,153
77,UNIVERSITY OF PARIS VI,153
79,UNIVERSITY OF MUNICH,152
80,UNIVERSITY OF GEORGIA,149
81,HUMBOLDT UNIVERSITY OF BERLIN,148
82,UNIVERSITY OF ALABAMA,144
83,EMORY UNIVERSITY,141
83,HONG KONG UNIVERSITY OF SCIENCE AND TECHNOLOGY,141
83,VRIJE UNIVERSITEIT AMSTERDAM,141
86,UNIVERSITY OF OREGON,140
87,GEORGETOWN UNIVERSITY,139
88,IOWA STATE UNIVERSITY,136
88,UPPSALA UNIVERSITY,136
90,DARTMOUTH COLLEGE,130
90,UNIVERSITY OF NOTTINGHAM,130
92,TUFTS UNIVERSITY,127
92,"UNIVERSITY OF CALIFORNIA, SANTA CRUZ",127
92,UNIVERSITY OF YORK,127
95,UNIVERSITY OF WESTERN ONTARIO,121
96,UNIVERSITY OF BONN,120
96,UNIVERSITY OF HELSINKI,120
96,"UNIVERSITY OF MISSOURI, COLUMBIA",120
96,UNIVERSITY OF OSLO,120
100,UNIVERSITY OF MONTREAL,119
101,FREE UNIVERSITY BRUSSELS,118
102,STOCKHOLM UNIVERSITY,115
102,UNIVERSITY OF MELBOURNE,115
102,WASHINGTON STATE UNIVERSITY,115
105,OREGON STATE UNIVERSITY,114
105,STOCKHOLM SCHOOL OF ECONOMICS,114
105,UNIVERSITY OF CONNECTICUT,114
108,HEIDELBERG UNIVERSITY,112
108,UNIVERSITY OF HAWAII,112
108,"UNIVERSITY OF ROME, LA SAPIENZA",112
111,UNIVERSITY OF GRONINGEN,111
112,QUEENS UNIVERSITY,110
113,UNIVERSITY OF BASEL,108
113,UNIVERSITY OF SOUTHAMPTON,108
115,UNIVERSITY OF MANCHESTER,107
116,UNIVERSITY OF ESSEX,106
116,UNIVERSITY OF GENEVA,106
118,AARHUS UNIVERSITY,105
118,LOUISIANA STATE UNIVERSITY,105
118,UNIVERSITY OF ALBERTA,105
118,UNIVERSITY OF NEW SOUTH WALES,105
122,ETH ZURICH,104
122,LUND UNIVERSITY,104
122,NORTH CAROLINA STATE UNIVERSITY,104
122,POMPEU FABRA UNIVERSITY,104
126,CHINESE UNIVERSITY OF HONG KONG,103
126,"UNIVERSITY OF TENNESSEE, KNOXVILLE",103
128,UNIVERSITY OF CARLOS III MADRID,102
129,UNIVERSITY OF VIENNA,101
130,TULANE UNIVERSITY,100
131,BRANDEIS UNIVERSITY,94
132,"UNIVERSITY OF CALIFORNIA, RIVERSIDE",93
133,KATHOLIEKE UNIVERSITEIT LEUVEN,92
133,UNIVERSITY OF NEW MEXICO,92
135,NATIONAL UNIVERSITY OF SINGAPORE,90
135,UNIVERSITY OF PARIS XI,90
135,VIRGINIA POLYTECHNIC INSTITUTE AND STATE UNIVERSITY,90
138,BOSTON COLLEGE,89
138,GEORGIA INSTITUTE OF TECHNOLOGY,89
138,UNIVERSITY OF HOUSTON,89
138,UNIVERSITY OF TOULOUSE / TOULOUSE SCHOOL OF ECONOMICS,89
142,FREE UNIVERSITY BERLIN,87
142,RICE UNIVERSITY,87
142,TECHNION ISRAEL,87
142,UNIVERSITY OF GLASGOW,87
146,LEIDEN UNIVERSITY,86
147,NAGOYA UNIVERSITY,85
147,UNIVERSITY OF LAUSANNE,85
147,UNIVERSITY OF MIAMI,85
147,UNIVERSITY OF NOTRE DAME,85
147,UNIVERSITY OF STRASBOURG,85
152,LONDON BUSINESS SCHOOL,84
152,UNIVERSITY OF UTRECHT,84
154,GEORGE WASHINGTON UNIVERSITY,83
154,UNIVERSITY OF BERN,83
154,UNIVERSITY OF SHEFFIELD,83
157,MCMASTER UNIVERSITY,82
157,UNIVERSITY OF HONG KONG,82
159,SYRACUSE UNIVERSITY,81
159,TOHOKU UNIVERSITY,81
159,"UNIVERSITY OF NEBRASKA, LINCOLN",81
162,UNIVERSITY OF KENTUCKY,80
163,COLORADO STATE UNIVERSITY,79
163,SOUTHERN METHODIST UNIVERSITY,79
163,UNIVERSITY OF FREIBURG,79
163,UNIVERSITY OF OKLAHOMA,79
163,UNIVERSITY OF SUSSEX,79
168,FLORIDA STATE UNIVERSITY,78
169,UNIVERSITY OF BOLOGNA,76
169,UNIVERSITY OF MEDICINE DENTISTRY NEW JERSEY,76
171,UNIVERSITY OF TSUKUBA,75
172,UNIVERSITY OF SYDNEY,74
173,UNIVERSITY OF CINCINNATI,73
174,UNIVERSITY OF DELAWARE,71
175,"BIRKBECK COLLEGE, UNIVERSITY OF LONDON",70
175,UNIVERSITY OF LEICESTER,70
175,YORK UNIVERSITY,70
178,UNIVERSITY OF KANSAS,69
179,TECHNICAL UNIVERSITY OF MUNICH,68
179,UNIVERSITY OF QUEENSLAND,68
181,CHINESE ACADEMY OF SCIENCES,67
181,UNIVERSITY OF LONDON,67
183,"SUNY, BUFFALO",66
183,UNIVERSITY AUTONOMA BARCELONA,66
183,UNIVERSITY OF BIRMINGHAM,66
183,UNIVERSITY OF CALGARY,66
187,BIELEFELD UNIVERSITY,65
187,UNIVERSITY OF MANNHEIM,65
187,UNIVERSITY OF WURZBURG,65
190,BEN GURION UNIVERSITY OF THE NEGEV,64
190,INSEAD,64
190,UNIVERSITY OF WALES,64
190,UNIVERSITY OF BARCELONA,64
190,UNIVERSITY OF COLOGNE,64
190,UNIVERSITY OF TUBINGEN,64
196,UNIVERSITY OF KONSTANZ,63
196,UNIVERSITY OF LYON,63
196,UNIVERSITY OF PARIS I,63
199,MAASTRICHT UNIVERSITY,62
199,"QUEEN MARY, UNIVERSITY OF LONDON",62
201,LANCASTER UNIVERSITY,61
201,SIMON FRASER UNIVERSITY,61
201,UNIVERSITY OF HAMBURG,61
201,WAYNE STATE UNIVERSITY,61
205,UMEA UNIVERSITY,60
205,UNIVERSITY OF EXETER,60
205,UNIVERSITY OF KIEL,60
208,GEORGE MASON UNIVERSITY,59
208,UNIVERSITY OF GOTTINGEN,59
210,"UNIVERSITY OF NEVADA, RENO",58
210,UNIVERSITY OF PADUA,58
210,UNIVERSITY OF WESTERN AUSTRALIA,58
210,UNIVERSITY OF WYOMING,58
214,HOKKAIDO UNIVERSITY,57
214,KYUSHU UNIVERSITY,57
214,TOKYO INSTITUTE OF TECHNOLOGY,57
214,UNIVERSITY OF GOTHENBURG,57
218,GEORGIA STATE UNIVERSITY,56
218,UNIVERSITY LAVAL,56
220,MONASH UNIVERSITY,54
220,NEWCASTLE UNIVERSITY,54
222,UNIVERSITY OF LEEDS,53
223,UNIVERSITY OF LIVERPOOL,52
223,UNIVERSITY OF SOUTH FLORIDA,52
225,RUHR UNIVERSITY BOCHUM,51
225,"SUNY, ALBANY",51
225,UNIVERSITY OF DURHAM,51
225,UNIVERSITY OF EAST ANGLIA,51
225,UNIVERSITY OF SOUTH CAROLINA,51
225,UNIVERSITY OF WATERLOO,51
231,UNIVERSITY OF MILAN,49
232,SEOUL NATIONAL UNIVERSITY,48
232,UNIVERSITY OF PARIS VII,48
234,EUROPEAN UNIVERSITY INSTITUTE,47
234,RADBOUD UNIVERSITY NIJMEGEN,47
236,COLLEGE OF WILLIAM AND MARY,46
236,MONTANA STATE UNIVERSITY,46
236,"NORWEGIAN SCHOOL OF ECONOMICS, NHH",46
236,UNIVERSITY AUTONOMA MADRID,46
236,UNIVERSITY OF AUCKLAND,46
236,UNIVERSITY OF QUEBEC,46
236,UNIVERSITY OF READING,46
236,UNIVERSITY OF ST ANDREWS,46
244,CHALMERS UNIVERSITY OF TECHNOLOGY,45
244,KOBE UNIVERSITY,45
244,NATIONAL TAIWAN UNIVERSITY,45
244,UNIVERSITY OF DUNDEE,45
244,UNIVERSITY OF GUELPH,45
249,DALHOUSIE UNIVERSITY,44
249,KEIO UNIVERSITY,44
249,SAINT LOUIS UNIVERSITY,44
249,UNIVERSITY OF CHILE,44
249,UNIVERSITY OF MAINZ,44
249,UNIVERSITY OF SAO PAULO,44
249,UNIVERSITY OF ULM,44
256,BAR ILAN UNIVERSITY,43
256,DELFT UNIVERSITY OF TECHNOLOGY,43
256,KANSAS STATE UNIVERSITY,43
256,TEMPLE UNIVERSITY,43
256,UNIVERSITY NACIONAL AUTONOMA MEXICO,43
256,UNIVERSITY OF BERGEN,43
256,UNIVERSITY OF FLORENCE,43
256,UNIVERSITY OF OTTAWA,43
264,BOCCONI UNIVERSITY,42
264,UNIVERSITY OF ALICANTE,42
264,UNIVERSITY OF KENT,42
264,WEST VIRGINIA UNIVERSITY,42
268,CARLETON UNIVERSITY,41
268,LA TROBE UNIVERSITY,41
268,UNIVERSITY OF SOUTHERN DENMARK,41
268,UNIVERSITY OF TOULOUSE 3,41
272,UNIVERSITY DE LA MEDITERRANEE AIX-MARSEILLE 2,40
272,UNIVERSITY OF HAIFA,40
272,UNIVERSITY OF TURIN,40
275,NEW UNIVERSITY OF LISBON (NOVA),39
276,AMERICAN UNIVERSITY WASHINGTON,38
276,AUBURN UNIVERSITY,38
276,BRIGHAM YOUNG UNIVERSITY,38
276,UNIVERSITY OF MAINE,38
276,UNIVERSITY OF MARBURG,38
281,CHIBA UNIVERSITY,37
281,UTAH STATE UNIVERSITY,37
283,GOETHE UNIVERSITY FRANKFURT,36
283,SOUTHERN ILLINOIS UNIVERSITY,36
283,UNIVERSITY OF INNSBRUCK,36
283,UNIVERSITY OF KARLSRUHE,36
283,UNIVERSITY OF MONTPELLIER 2,36
283,WAGENINGEN UNIVERSITY,36
283,WAKE FOREST UNIVERSITY,36
290,BILKENT UNIVERSITY,35
290,SWEDISH UNIVERSITY OF AGRICULTURAL SCIENCES,35
292,FLORIDA INTERNATIONAL UNIVERSITY,34
292,QUEENS UNIVERSITY BELFAST,34
292,TEXAS TECHNICAL UNIVERSITY,34
292,UNIVERSITY COLLEGE DUBLIN,34
292,UNIVERSITY OF CENTRAL FLORIDA,34
292,UNIVERSITY OF GRENOBLE 1,34
292,UNIVERSITY OF NEW HAMPSHIRE,34
292,UNIVERSITY OF PAVIA,34
292,UNIVERSITY OF REGENSBURG,34
292,UNIVERSITY OF RHODE ISLAND,34
292,UNIVERSITY OF VERMONT,34
303,NORTHEASTERN UNIVERSITY,33
303,"SUNY, BINGHAMTON",33
303,UNIVERSITY COMPLUTENSE MADRID,33
303,UNIVERSITY OF ABERDEEN,33
303,UNIVERSITY OF ADELAIDE,33
303,UNIVERSITY OF BATH,33
303,UNIVERSITY OF ERLANGEN-NURNBERG,33
303,UNIVERSITY OF NAPLES FEDERICO 2,33
303,"UNIVERSITY OF ROME, TOR VERGATA",33
303,UNIVERSITY OF STRATHCLYDE,33
303,UNIVERSITY OF VICTORIA,33
314,CLEMSON UNIVERSITY,32
314,LOYOLA UNIVERSITY CHICAGO,32
314,TRINITY COLLEGE DUBLIN,32
314,UNIVERSITY OF CERGY PONTOISE,32
314,UNIVERSITY OF NAMUR,32
314,UNIVERSITY OF PARIS V,32
320,MUNSTER UNIVERSITY,31
320,SANTA CLARA UNIVERSITY,31
320,UNIVERSITY OF BAYREUTH,31
320,UNIVERSITY OF MISSISSIPPI,31
320,VIRGINIA COMMONWEALTH UNIVERSITY,31
325,INDIANA UNIVERSITY-PURDUE UNIVERSITY INDIANAPOLIS,30
325,INSTITUTO TECNOLOGICO AUTONOMO DE MEXICO,30
325,UNIVERSITY OF BUENOS AIRES,30
325,UNIVERSITY OF LIEGE,30
329,CITY UNIVERSITY LONDON,29
329,THE OPEN UNIVERSITY,29
329,UNIVERSITY OF DUSSELDORF,29
329,UNIVERSITY OF VALENCIA,29
333,KUMAMOTO UNIVERSITY,28
333,TECHNICAL UNIVERSITY OF BERLIN,28
333,TOKYO METROPOLITAN UNIVERSITY,28
333,UNIVERSITY OF ARKANSAS,28
337,BRUNEL UNIVERSITY,27
337,LOMONOSOV MOSCOW STATE UNIVERSITY,27
337,UNIVERSITY OF CYPRUS,27
337,UNIVERSITY OF ICELAND,27
341,CITY UNIVERSITY HONG KONG,26
341,EAST CAROLINA UNIVERSITY,26
341,JAMES COOK UNIVERSITY,26
341,NORWEGIAN UNIVERSITY OF SCIENCE AND TECHNOLOGY,26
341,UNIVERSITY OF DORTMUND,26
341,UNIVERSITY OF OSNABRUCK,26
341,UNIVERSITY OF SURREY,26
341,UNIVERSITY OF TURKU,26
341,VIENNA UNIVERSITY OF TECHNOLOGY,26
350,"CHARLES UNIVERSITY, PRAGUE",25
350,CONCORDIA UNIVERSITY,25
350,UNIVERSITY OF BRESCIA,25
350,UNIVERSITY OF LOUISVILLE,25
350,UNIVERSITY OF MANITOBA,25
350,UNIVERSITY OF MODENA,25
350,UNIVERSITY OF TWENTE,25
350,VICTORIA UNIVERSITY OF WELLINGTON,25
358,KEELE UNIVERSITY,24
358,UNIVERSITY BORDEAUX 1,24
358,UNIVERSITY OF GIESSEN,24
358,UNIVERSITY OF MAGDEBURG,24
358,UNIVERSITY OF OTAGO,24
358,UNIVERSITY OF THE BASQUE COUNTRY/PAIS VASCO,24
364,"KINGS COLLEGE, LONDON",23
364,NORTHEASTERN ILLINOIS UNIVERSITY,23
364,PARIS DAUPHINE UNIVERSITY,23
367,NORTHERN ARIZONA UNIVERSITY,22
367,PEKING UNIVERSITY,22
367,UNIVERSITY OF PARIS X,22
370,CA FOSCARI UNIVERSITY OF VENICE,21
370,EINDHOVEN UNIVERSITY OF TECHNOLOGY,21
370,KANAZAWA UNIVERSITY,21
370,UNIVERSITY OF GENOA,21
370,UNIVERSITY OF STIRLING,21
370,UNIVERSITY OF WINDSOR,21
376,CLARK UNIVERSITY,20
376,FLORIDA ATLANTIC UNIVERSITY,20
376,KOREA UNIVERSITY,20
376,OKLAHOMA STATE UNIVERSITY,20
376,SAN DIEGO STATE UNIVERSITY,20
376,SWARTHMORE COLLEGE,20
376,TSINGHUA UNIVERSITY,20
376,UNIVERSITY OF CAEN,20
376,UNIVERSITY OF ROUEN,20
385,ATHENS UNIVERSITY OF ECONOMICS AND BUSINESS,19
385,GHENT UNIVERSITY,19
385,HITOTSUBASHI UNIVERSITY,19
385,MACQUARIE UNIVERSITY,19
385,PONTIFICIAL CATHOLIC UNIVERSITY OF CHILE,19
385,"ROYAL HOLLOWAY, UNIVERSITY OF LONDON",19
385,TECHNICAL UNIVERSITY OF DRESDEN,19
385,UNIVERSITY OF MEMPHIS,19
385,UNIVERSITY OF OULU,19
385,UNIVERSITY OF PISA,19
385,UNIVERSITY OF ST GALLEN,19
385,WELLESLEY COLLEGE,19
385,WILFRID LAURIER UNIVERSITY,19
385,YONSEI UNIVERSITY,19
399,BOWLING GREEN STATE UNIVERSITY,18
399,HIROSHIMA UNIVERSITY,18
399,KOREA ADVANCED INSTITUTE OF SCIENCE TECHNOLOGY,18
399,LEHIGH UNIVERSITY,18
399,MASSEY UNIVERSITY,18
399,NANYANG TECHNOLOGICAL UNIVERSITY,18
399,OHIO UNIVERSITY,18
399,UNIVERSITY OF FRIBOURG,18
399,UNIVERSITY OF SAARLAND,18
408,AGRICULTURAL UNIVERSITY OF NORWAY,17
408,FUDAN UNIVERSITY,17
408,TEIKYO UNIVERSITY,17
408,UNIVERSITY OF ANTWERP,17
408,UNIVERSITY OF BREMEN,17
408,UNIVERSITY OF CAGLIARI,17
408,UNIVERSITY OF CAPE TOWN,17
408,UNIVERSITY OF JENA,17
408,UNIVERSITY OF NORTH TEXAS,17
408,UNIVERSITY OF PARMA,17
408,UNIVERSITY OF SALAMANCA,17
408,UNIVERSITY OF SOUTHERN MISSISSIPPI,17
408,UNIVERSITY OF TASMANIA,17
408,UNIVERSITY OF TOLEDO,17
422,"CALIFORNIA STATE UNIVERSITY, LOS ANGELES",16
422,CITY UNIVERSITY OF NEW YORK,16
422,DREXEL UNIVERSITY,16
422,FORDHAM UNIVERSITY,16
422,KOC UNIVERSITY,16
422,UNIVERSITY OF ALABAMA BIRMINGHAM,16
422,UNIVERSITY OF ALASKA,16
422,UNIVERSITY OF CANTABRIA,16
422,UNIVERSITY OF MONTANA,16
422,UNIVERSITY OF SALERNO,16
422,UNIVERSITY OF WAIKATO,16
433,AALBORG UNIVERSITY,15
433,BENTLEY UNIVERSITY,15
433,CARDIFF UNIVERSITY,15
433,COPENHAGEN BUSINESS SCHOOL,15
433,EWHA WOMANS UNIVERSITY,15
433,FEDERAL UNIVERSITY OF RIO DE JANEIRO,15
433,JOHANNES KEPLER UNIVERSITY,15
433,UNIVERSITY NANCY 1,15
433,UNIVERSITY OF LILLE 3,15
433,UNIVERSITY OF SASSARI,15
433,UNIVERSITY OF SIENA,15
433,UNIVERSITY OF WROCLAW,15
433,WASEDA UNIVERSITY,15
433,YOKOHAMA CITY UNIVERSITY,15
447,CATHOLIC UNIVERSITY OF PORTUGAL,14
447,ILLINOIS STATE UNIVERSITY,14
447,NATIONAL CHUNG CHENG UNIVERSITY,14
447,"NORWEGIAN BUSINESS SCHOOL, BI",14
447,OLD DOMINION UNIVERSITY,14
447,RWTH AACHEN UNIVERSITY,14
447,SAN FRANCISCO STATE UNIVERSITY,14
447,SUNGKYUNKWAN UNIVERSITY,14
447,TECHNICAL UNIVERSITY OF DENMARK,14
447,UNIVERSITY OF CANTERBURY,14
447,UNIVERSITY OF CRETE,14
447,UNIVERSITY OF EVRY,14
447,UNIVERSITY OF HALLE WITTENBERG,14
447,"UNIVERSITY OF MARYLAND, BALTIMORE COUNTY",14
447,UNIVERSITY OF PERUGIA,14
447,UNIVERSITY OF PORTSMOUTH,14
447,UNIVERSITY OF RENNES 1,14
447,UNIVERSITY OF SASKATCHEWAN,14
465,"CALIFORNIA STATE UNIVERSITY, FULLERTON",13
465,CATHOLIC UNIVERSITY OF THE SACRED HEART,13
465,"CUNY, CITY COLLEGE",13
465,JAWAHARLAL NEHRU UNIVERSITY,13
465,KENT STATE UNIVERSITY,13
465,NIIGATA UNIVERSITY,13
465,POHANG UNIVERSITY SCIENCE AND TECHNOLOGY,13
465,UNIVERSIDADE ESTADUAL DE CAMPINAS,13
465,UNIVERSITY OF BARI,13
465,UNIVERSITY OF BORDEAUX,13
465,UNIVERSITY OF HULL,13
465,UNIVERSITY OF NEUCHATEL,13
465,UNIVERSITY OF STUTTGART,13
465,UNIVERSITY OF TRIESTE,13
465,UNIVERSITY OF ZARAGOZA,13
465,WESTERN MICHIGAN UNIVERSITY,13
481,AMHERST COLLEGE,12
481,BEIJING UNIVERSITY,12
481,CATHOLIC UNIVERSITY OF AMERICA,12
481,COLGATE UNIVERSITY,12
481,"CUNY, COLLEGE OF STATEN ISLAND",12
481,"CUNY, HUNTER COLLEGE",12
481,EOTVOS LORAND UNIVERSITY,12
481,EUROPEAN UNIVERSITY VIADRINA,12
481,HONG KONG POLYTECH UNIVERSITY,12
481,NATIONAL CHENGCHI UNIVERSITY,12
481,QUEENSLAND UNIVERSITY OF TECHNOLOGY,12
481,ST CLOUD STATE UNIVERSITY,12
481,UNIVERSITY DE PROVENCE AIX-MARSEILLE 1,12
481,UNIVERSITY OF GRANADA,12
481,UNIVERSITY OF GRAZ,12
481,UNIVERSITY OF JYVASKYLA,12
481,UNIVERSITY OF NEWCASTLE,12
481,UNIVERSITY OF ORLEANS,12
481,UNIVERSITY OF TECHNOLOGY SYDNEY,12
481,UNIVERSITY OF UDINE,12
481,"UNIVERSITY OF WALES, CARDIFF",12
481,UNIVERSITY OF WARSAW,12
481,WESLEYAN UNIVERSITY,12
481,WUHAN UNIVERSITY,12
505,"FGV EPGE, RIO DE JANEIRO",11
505,HAMILTON COLLEGE,11
505,HELSINKI UNIVERSITY OF TECHNOLOGY,11
505,LOUGHBOROUGH UNIVERSITY,11
505,MIAMI UNIVERSITY,11
505,OKAYAMA UNIVERSITY,11
505,OSAKA CITY UNIVERSITY,11
505,PUBLIC UNIVERSITY OF NAVARRA,11
505,SOGANG UNIVERSITY,11
505,TORCUATO DI TELLA UNIVERSITY,11
505,TOWSON UNIVERSITY,11
505,UNIVERSITY ALCALA DE HENARES,11
505,UNIVERSITY OF BRASILIA,11
505,UNIVERSITY OF HOHENHEIM,11
505,UNIVERSITY OF LEIPZIG,11
505,UNIVERSITY OF OVIEDO,11
505,"UNIVERSITY OF ROME, TRE",11
505,UNIVERSITY OF TROMSO,11
505,UNIVERSITY OF VALLADOLID,11
505,UNIVERSITY OF VIGO,11
505,UNIVERSITY OF WITWATERSRAND,11
505,WORCESTER POLYTECHNIC INSTITUTE,11
505,YOKOHAMA NATIONAL UNIVERSITY,11
528,BALL STATE UNIVERSITY,10
528,BLAISE PASCAL UNIVERSITY,10
528,"CUNY, BARUCH COLLEGE",10
528,HERIOT-WATT UNIVERSITY,10
528,KURUME UNIVERSITY,10
528,LINKOPING UNIVERSITY,10
528,NAGASAKI UNIVERSITY,10
528,NAGOYA CITY UNIVERSITY,10
528,TECHNICAL UNIVERSITY OF DARMSTADT,10
528,TOKYO UNIVERSITY OF SCIENCE,10
528,TOTTORI UNIVERSITY,10
528,UNIVERSITY OF ATHENS,10
528,UNIVERSITY OF CALABRIA,10
528,UNIVERSITY OF IDAHO,10
528,UNIVERSITY OF PARIS II,10
528,UNIVERSITY OF PARIS XII,10
528,UNIVERSITY OF TAMPERE,10
528,VILNIUS UNIVERSITY,10
546,ABO AKADEMIE UNIVERSITY,9
546,BOWDOIN COLLEGE,9
546,BROCK UNIVERSITY,9
546,CARL VON OSSIETZKY UNIVERSITY OLDENBURG,9
546,CLAREMONT GRADUATE UNIVERSITY,9
546,CLEVELAND STATE UNIVERSITY,9
546,CREIGHTON UNIVERSITY,9
546,FLINDERS UNIVERSITY OF SOUTH AUSTRALIA,9
546,FUKUOKA UNIVERSITY,9
546,HONG KONG BAPTIST UNIVERSITY,9
546,MEMORIAL UNIVERSITY OF NEWFOUNDLAND,9
546,MIDDLESEX UNIVERSITY,9
546,NEW MEXICO STATE UNIVERSITY,9
546,SEATTLE UNIVERSITY,9
546,TRENT UNIVERSITY,9
546,UNIVERSITY OF BRADFORD,9
546,UNIVERSITY OF CLERMONT FERRAND,9
546,UNIVERSITY OF HANNOVER,9
546,UNIVERSITY OF LAQUILA,9
546,UNIVERSITY OF LILLE 1,9
546,UNIVERSITY OF MALAGA,9
546,UNIVERSITY OF PARIS XIII,9
546,UNIVERSITY OF PRETORIA,9
546,UNIVERSITY OF SEVILLA,9
546,UNIVERSITY OF SWANSEA,9
546,UNIVERSITY OF WINNIPEG,9
546,WICHITA STATE UNIVERSITY,9
573,BOGAZICI UNIVERSITY,8
573,CURTIN UNIVERSITY OF TECHNOLOGY,8
573,DEPAUL UNIVERSITY,8
573,DUQUESNE UNIVERSITY,8
573,G. DANNUNZIO UNIVERSITY,8
573,GEORGIA SOUTHERN UNIVERSITY,8
573,HANYANG UNIVERSITY,8
573,KOOKMIN UNIVERSITY,8
573,LINGNAN UNIVERSITY,8
573,MANCHESTER METROPOLITAN UNIVERSITY,8
573,NATIONAL CHENG KUNG UNIVERSITY,8
573,OSAKA PREFECTURE UNIVERSITY,8
573,PORTLAND STATE UNIVERSITY,8
573,SHINSHU UNIVERSITY,8
573,UNIVERSITY OF AKRON,8
573,UNIVERSITY OF DAYTON,8
573,UNIVERSITY OF LISBON,8
573,UNIVERSITY OF MARNE LA VALLEE,8
573,UNIVERSITY OF NEW ORLEANS,8
573,UNIVERSITY OF NICE,8
573,UNIVERSITY OF PALERMO,8
573,UNIVERSITY OF PAU AND PAYS DE LADOUR,8
573,UNIVERSITY OF SHERBROOKE,8
573,UNIVERSITY OF WOLLONGONG,8
573,WRIGHT STATE UNIVERSITY,8
573,ZHEJIANG UNIVERSITY,8
599,BEIJING NORMAL UNIVERSITY,7
599,BUDAPEST UNIVERSITY OF TECHNOLOGY AND ECONOMICS,7
599,"CALIFORNIA STATE UNIVERSITY, NORTHRIDGE",7
599,CHUO UNIVERSITY,7
599,CLARKSON UNIVERSITY,7
599,"CUNY, QUEENS COLLEGE",7
599,JADAVPUR UNIVERSITY,7
599,LAFAYETTE COLLEGE,7
599,MEIJO UNIVERSITY,7
599,NATIONAL UNIVERSITY OF LA PLATA,7
599,OAKLAND UNIVERSITY,7
599,PONTIFICAL CATHOLIC UNIVERSITY OF RIO DE JANEIRO,7
599,SYKTYVKAR STATE UNIVERSITY,7
599,TECHNICAL UNIVERSITY CAROLO-WILHELMINA BRAUNSCHWEIG,7
