Rank,University,Score
118,CITY UNIVERSITY LONDON,58
118,DARTMOUTH COLLEGE,58
118,MCGILL UNIVERSITY,58
118,UNIVERSITY OF MANCHESTER,58
118,UNIVERSITY OF SOUTHERN CALIFORNIA,58
118,UNIVERSITY OF WISCONSIN,58
124,EUROPEAN UNIVERSITY INSTITUTE,57
124,STOCKHOLM SCHOOL OF ECONOMICS,57
126,LANCASTER UNIVERSITY,55
126,UNIVERSITY OF COLORADO,55
126,UNIVERSITY OF EDINBURGH,55
126,UPPSALA UNIVERSITY,55
130,UNIVERSITY OF GLASGOW,53
130,UNIVERSITY OF GRONINGEN,53
132,SOUTHERN METHODIST UNIVERSITY,52
132,UNIVERSITY OF SURREY,52
132,XIAMEN UNIVERSITY,52
135,PURDUE UNIVERSITY,51
136,UNIVERSITY OF INNSBRUCK,50
137,GEORGE WASHINGTON UNIVERSITY,49
137,NANYANG TECHNOLOGICAL UNIVERSITY,49
137,RENMIN UNIVERSITY OF CHINA,49
137,SHANGHAI JIAO TONG UNIVERSITY,49
137,UNIVERSITY OF IOWA,49
137,UNIVERSITY OF NEW SOUTH WALES,49
143,UNIVERSITY OF HAMBURG,48
144,DEAKIN UNIVERSITY,47
144,"FGV EPGE, RIO DE JANEIRO",47
144,UNIVERSITY OF EXETER,47
144,UNIVERSITY OF GEORGIA,47
144,UNIVERSITY OF OREGON,47
149,SEOUL NATIONAL UNIVERSITY,46
150,COPENHAGEN BUSINESS SCHOOL,45
150,UNIVERSITY OF DURHAM,45
150,UNIVERSITY OF LEICESTER,45
153,"CHARLES UNIVERSITY, PRAGUE",44
153,SOUTHWESTERN UNIVERSITY OF FINANCE AND ECONOMICS,44
153,UNIVERSITY AUTONOMA BARCELONA,44
156,CA FOSCARI UNIVERSITY OF VENICE,43
156,TUFTS UNIVERSITY,43
156,UNIVERSITY OF BATH,43
156,UNIVERSITY OF TOKYO,43
160,GEORGE MASON UNIVERSITY,42
160,RICE UNIVERSITY,42
160,UNIVERSITY OF BERN,42
160,UNIVERSITY OF THE ANDES,42
160,VIENNA UNIVERSITY OF ECONOMICS AND BUSINESS,42
165,UNIVERSITY OF BASEL,41
166,RUTGERS STATE UNIVERSITY,40
166,UNIVERSITY OF GENEVA,40
166,UNIVERSITY OF INTERNATIONAL BUSINESS AND ECONOMICS,40
166,UNIVERSITY OF SOUTHERN DENMARK,40
170,CAPITAL UNIVERSITY OF ECONOMICS AND BUSINESS,39
170,SYRACUSE UNIVERSITY,39
170,UNIVERSITY OF CONNECTICUT,39
170,UNIVERSITY OF DUSSELDORF,39
170,UNIVERSITY OF MONTREAL,39
175,CHAPMAN UNIVERSITY,38
175,OSAKA UNIVERSITY,38
175,UNIVERSITY OF KONSTANZ,38
175,YONSEI UNIVERSITY,38
179,BEN GURION UNIVERSITY OF THE NEGEV,37
179,FLORIDA STATE UNIVERSITY,37
179,"UNIVERSITY OF ROME, TOR VERGATA",37
182,BAR ILAN UNIVERSITY,36
182,QUEENS UNIVERSITY,36
182,UNIVERSITY OF LYON,36
185,BRIGHAM YOUNG UNIVERSITY,35
185,PARIS DAUPHINE UNIVERSITY,35
185,UNIVERSITY OF PADUA,35
185,"UNIVERSITY OF TENNESSEE, KNOXVILLE",35
185,UNIVERSITY OF WESTERN ONTARIO,35
190,CITY UNIVERSITY HONG KONG,34
190,DREXEL UNIVERSITY,34
190,UNIVERSITY OF KENTUCKY,34
190,WASEDA UNIVERSITY,34
190,ZHEJIANG UNIVERSITY,34
195,FREE UNIVERSITY BERLIN,33
195,"ROYAL HOLLOWAY, UNIVERSITY OF LONDON",33
195,UNIVERSITY OF BARCELONA,33
198,PONTIFICIAL CATHOLIC UNIVERSITY OF CHILE,32
198,THE NEW ECONOMIC SCHOOL,32
198,UNIVERSITY OF MASSACHUSETTS,32
201,"FGV EESP , SAO PAULO",31
201,MCMASTER UNIVERSITY,31
201,NEW YORK UNIVERSITY ABU DHABI,31
201,UNIVERSITY OF ALABAMA,31
201,UNIVERSITY OF ERLANGEN-NURNBERG,31
201,UNIVERSITY OF ST ANDREWS,31
207,ATHENS UNIVERSITY OF ECONOMICS AND BUSINESS,30
207,CENTRAL EUROPEAN UNIVERSITY,30
207,COLLEGE CARLO ALBERTO,30
207,INSEAD,30
207,IOWA STATE UNIVERSITY,30
207,"SUNY, STONY BROOK",30
207,UNIVERSITY OF AUCKLAND,30
207,UNIVERSITY OF BERGEN,30
207,UNIVERSITY OF SUSSEX,30
207,"UNIVERSITY OF TEXAS, DALLAS",30
217,AALTO UNIVERSITY,29
217,GHENT UNIVERSITY,29
217,"SUNY, BINGHAMTON",29
217,TULANE UNIVERSITY,29
217,UNIVERSITY OF ADELAIDE,29
217,UNIVERSITY OF CERGY PONTOISE,29
217,UNIVERSITY OF CYPRUS,29
217,UNIVERSITY OF KIEL,29
217,UNIVERSITY OF LONDON,29
217,UNIVERSITY OF MIAMI,29
217,UNIVERSITY OF OTTAWA,29
228,DORTMUND UNIVERSITY OF TECHNOLOGY,28
228,KEIO UNIVERSITY,28
228,UNIVERSITY OF BIRMINGHAM,28
228,"UNIVERSITY OF CALIFORNIA, RIVERSIDE",28
228,"UNIVERSITY OF CALIFORNIA, SANTA CRUZ",28
228,UNIVERSITY OF KENT,28
228,UNIVERSITY OF TUBINGEN,28
228,WELLESLEY COLLEGE,28
236,HITOTSUBASHI UNIVERSITY,27
236,NANKAI UNIVERSITY,27
236,QUEENSLAND UNIVERSITY OF TECHNOLOGY,27
236,UNIVERSITY OF BAYREUTH,27
236,UNIVERSITY OF DUISBURG-ESSEN,27
236,UNIVERSITY OF FLORIDA,27
236,UNIVERSITY OF HOUSTON,27
236,"UNIVERSITY OF MISSOURI, COLUMBIA",27
236,VIRGINIA POLYTECHNIC INSTITUTE AND STATE UNIVERSITY,27
245,CATHOLIC UNIVERSITY OF THE SACRED HEART,26
245,KYOTO UNIVERSITY,26
245,NORTH CAROLINA STATE UNIVERSITY,26
245,UNIVERSITY OF CHILE,26
245,UNIVERSITY OF READING,26
250,CLEMSON UNIVERSITY,25
250,LOUISIANA STATE UNIVERSITY,25
250,UNIVERSITY OF ARKANSAS,25
250,UNIVERSITY OF CALGARY,25
250,"UNIVERSITY OF ROME, LA SAPIENZA",25
255,COLLEGE OF WILLIAM AND MARY,24
255,HARVARD KENNEDY SCHOOL,24
255,KOREA UNIVERSITY,24
255,UNIVERSITY LAVAL,24
255,UNIVERSITY OF TURIN,24
255,UNIVERSITY OF UTAH,24
255,UNIVERSITY OF UTRECHT,24
255,YORK UNIVERSITY,24
263,FORDHAM UNIVERSITY,23
263,"KINGS COLLEGE, LONDON",23
263,RYERSON UNIVERSITY,23
263,SUNGKYUNKWAN UNIVERSITY,23
263,TECHNICAL UNIVERSITY OF MUNICH,23
263,UNIVERSITY OF ANTWERP,23
263,UNIVERSITY OF CAPE TOWN,23
263,UNIVERSITY OF GOTTINGEN,23
263,UNIVERSITY OF GUELPH,23
263,UNIVERSITY OF HANNOVER,23
263,UNIVERSITY OF LIVERPOOL,23
263,UNIVERSITY OF SOUTH CAROLINA,23
275,CARLETON UNIVERSITY,22
275,INSTITUTO TECNOLOGICO AUTONOMO DE MEXICO,22
275,PONTIFICAL CATHOLIC UNIVERSITY OF RIO DE JANEIRO,22
275,SABANCI UNIVERSITY,22
275,TECHNICAL UNIVERSITY OF KARLSRUHE,22
275,UNIVERSITY OF ALBERTA,22
275,UNIVERSITY OF ALICANTE,22
275,UNIVERSITY OF EAST ANGLIA,22
275,UNIVERSITY OF FRIBOURG,22
275,UNIVERSITY OF MILANO-BICOCCA,22
275,UNIVERSITY OF OKLAHOMA,22
286,CITY UNIVERSITY OF NEW YORK,21
286,KOBE UNIVERSITY,21
286,SOGANG UNIVERSITY,21
286,UNIVERSITY OF LUXEMBURG,21
286,UNIVERSITY OF SHEFFIELD,21
286,UNIVERSITY OF WESTERN AUSTRALIA,21
292,BILKENT UNIVERSITY,20
292,CHINESE ACADEMY OF SCIENCES,20
292,GEORGIA INSTITUTE OF TECHNOLOGY,20
292,JINAN UNIVERSITY,20
292,OTTO FRIEDRICH UNIVERSITY BAMBERG,20
292,SANTA CLARA UNIVERSITY,20
292,UNIVERSITY OF MINHO,20
292,UNIVERSITY OF PAVIA,20
292,UTAH STATE UNIVERSITY,20
292,WUHAN UNIVERSITY,20
302,BRANDEIS UNIVERSITY,19
302,CONCORDIA UNIVERSITY,19
302,KANSAS STATE UNIVERSITY,19
302,TRINITY COLLEGE DUBLIN,19
302,UNIVERSITY OF HAWAII,19
302,UNIVERSITY OF VERONA,19
302,UNIVERSITY OF WATERLOO,19
309,KOC UNIVERSITY,18
309,NATIONAL TAIWAN UNIVERSITY,18
309,SUN YAT-SEN (ZHONGSHAN) UNIVERSITY,18
309,"SUNY, ALBANY",18
309,TEXAS TECHNICAL UNIVERSITY,18
309,UNIVERSITY COLLEGE DUBLIN,18
309,UNIVERSITY OF AUGSBURG,18
309,UNIVERSITY OF HOHENHEIM,18
309,UNIVERSITY OF MILAN,18
309,UNIVERSITY OF PALERMO,18
319,MUNSTER UNIVERSITY,17
319,TORCUATO DI TELLA UNIVERSITY,17
319,UNIVERSITY OF NAMUR,17
319,UNIVERSITY OF PORTO,17
319,UNIVERSITY OF WARSAW,17
324,MIAMI UNIVERSITY,16
324,NEWCASTLE UNIVERSITY,16
324,TECHNICAL UNIVERSITY OF BERLIN,16
324,"UNIVERSITY OF CALIFORNIA, MERCED",16
324,UNIVERSITY OF CENTRAL FLORIDA,16
324,UNIVERSITY OF HAIFA,16
324,UNIVERSITY OF KANSAS,16
324,UNIVERSITY OF PRETORIA,16
324,UNIVERSITY OF SAO PAULO,16
324,UNIVERSITY OF TRENTO,16
334,BEIJING NORMAL UNIVERSITY,15
334,CASE WESTERN RESERVE UNIVERSITY,15
334,KOREA ADVANCED INSTITUTE OF SCIENCE TECHNOLOGY,15
334,NATIONAL GRADUATE INSTITUTE FOR POLICY STUDIES,15
334,NORTHEASTERN UNIVERSITY,15
334,OREGON STATE UNIVERSITY,15
334,RUHR UNIVERSITY BOCHUM,15
334,SHANDONG UNIVERSITY,15
334,UNIVERSITY OF GRAZ,15
334,UNIVERSITY OF HELSINKI,15
334,UNIVERSITY OF MODENA,15
334,UNIVERSITY OF STRATHCLYDE,15
334,UNIVERSITY OF WURZBURG,15
334,UNIVERSITY POLITECNICA MARCHE,15
334,WAGENINGEN UNIVERSITY,15
349,AUBURN UNIVERSITY,14
349,BIELEFELD UNIVERSITY,14
349,CALIFORNIA POLYTECHNIC STATE UNIVERSITY,14
349,FREE UNIVERSITY OF BOZEN-BOLZANO,14
349,MIDDLESEX UNIVERSITY,14
349,NANJING UNIVERSITY,14
349,NATIONAL RESEARCH UNIVERSITY HIGHER SCHOOL OF ECONOMICS,14
349,NORWEGIAN UNIVERSITY OF SCIENCE AND TECHNOLOGY,14
349,RMIT UNIVERSITY,14
349,SAN DIEGO STATE UNIVERSITY,14
349,UNIVERSITY OF JENA,14
349,UNIVERSITY OF NAPLES FEDERICO$2,14
349,UNIVERSITY OF NAVARRA,14
349,"UNIVERSITY OF QUEBEC, MONTREAL",14
349,UNIVERSITY OF RICHMOND,14
349,UNIVERSITY OF WYOMING,14
365,APPALACHIAN STATE UNIVERSITY,13
365,"BIRKBECK COLLEGE, UNIVERSITY OF LONDON",13
365,DIEGO PORTALES UNIVERSITY,13
365,HANYANG UNIVERSITY,13
365,HELMUT SCHMIDT UNIVERSITY,13
365,JOHANNES KEPLER UNIVERSITY,13
365,MACQUARIE UNIVERSITY,13
365,MONTANA STATE UNIVERSITY,13
365,TECHNION ISRAEL,13
365,UNIVERSITY OF BERGAMO,13
365,UNIVERSITY OF DELAWARE,13
365,"UNIVERSITY OF NEVADA, RENO",13
365,UNIVERSITY OF PARIS II,13
365,UNIVERSITY OF PASSAU,13
365,UNIVERSITY OF RENNES$1,13
365,VILLANOVA UNIVERSITY,13
365,YESHIVA UNIVERSITY,13
382,BOGAZICI UNIVERSITY,12
382,CATHOLIC UNIVERSITY OF MILAN,12
382,GRADUATE INSTITUTE OF INTERNATIONAL AND DEVELOPMENT STUDIES,12
382,IFAU INSTITUTE FOR EVALUATION OF LABOUR MARKET AND EDUCATION POLICY,12
382,INSPER,12
382,NATIONAL CHENGCHI UNIVERSITY,12
382,NEW UNIVERSITY OF LISBON (NOVA),12
382,"NORWEGIAN BUSINESS SCHOOL, BI",12
382,OKLAHOMA STATE UNIVERSITY,12
382,QUEENS UNIVERSITY BELFAST,12
382,SCIENCES PO,12
382,UNIVERSITY OF MARBURG,12
382,UNIVERSITY OF POTSDAM,12
382,UNIVERSITY OF REGENSBURG,12
382,UNIVERSITY OF STAVANGER,12
382,UNIVERSITY OF TRIER,12
382,VICTORIA UNIVERSITY OF WELLINGTON,12
382,WAKE FOREST UNIVERSITY,12
400,BRUNEL UNIVERSITY,11
400,COLGATE UNIVERSITY,11
400,EUROPEAN SCHOOL OF MANAGEMENT AND TECHNOLOGY,11
400,LINGNAN UNIVERSITY,11
400,LUISS GUIDO CARLI UNIVERSITY,11
400,NORWEGIAN UNIVERSITY OF LIFE SCIENCES,11
400,UMEA UNIVERSITY,11
400,UNIVERSITY OF ABERDEEN,11
400,UNIVERSITY OF LEEDS,11
400,UNIVERSITY OF MAGDEBURG,11
400,UNIVERSITY OF PADERBORN,11
400,UNIVERSITY OF SIENA,11
400,UNIVERSITY OF STIRLING,11
400,UNIVERSITY OF STRASBOURG,11
400,UNIVERSITY OF TSUKUBA,11
400,VIRGINIA COMMONWEALTH UNIVERSITY,11
400,WILFRID LAURIER UNIVERSITY,11
417,AMHERST COLLEGE,10
417,BAYLOR UNIVERSITY,10
417,DALHOUSIE UNIVERSITY,10
417,DEL ROSARIO UNIVERSITY,10
417,FREE UNIVERSITY BRUSSELS,10
417,HONG KONG POLYTECH UNIVERSITY,10
417,HUAZHONG UNIVERSITY OF SCIENCE AND TECHNOLOGY,10
417,INDIANA UNIVERSITY-PURDUE UNIVERSITY INDIANAPOLIS,10
417,LA TROBE UNIVERSITY,10
417,LEHIGH UNIVERSITY,10
417,LINKOPING UNIVERSITY,10
417,NATIONAL SUN YAT SEN UNIVERSITY,10
417,PABLO OLAVIDE UNIVERSITY,10
417,RWTH AACHEN UNIVERSITY,10
417,SWANSEA UNIVERSITY,10
417,TEMPLE UNIVERSITY,10
417,TOWSON UNIVERSITY,10
417,UNIVERSITY OF EVRY,10
417,UNIVERSITY OF LISBON,10
417,UNIVERSITY OF MISSISSIPPI,10
417,UNIVERSITY OF PARTHENOPE,10
417,UNIVERSITY OF PIRAEUS,10
417,UNIVERSITY OF QUEBEC,10
417,UNIVERSITY OF SAN ANDRES,10
417,"UNIVERSITY OF SANTIAGO, CHILE",10
417,UNIVERSITY OF SASSARI,10
417,"UNIVERSITY OF TEXAS, SAN ANTONIO",10
417,"UNIVERSITY OF WISCONSIN, MILWAUKEE",10
417,XIAN JIAOTONG LIVERPOOL UNIVERSITY,10
417,ZHONGNAN UNIVERSITY OF ECONOMICS AND LAW,10
447,CARDIFF UNIVERSITY,9
447,CATHOLIC UNIVERSITY OF PORTUGAL,9
447,"CUNY, BARUCH COLLEGE",9
447,FLORIDA INTERNATIONAL UNIVERSITY,9
447,HONG KONG BAPTIST UNIVERSITY,9
447,JAUME I UNIVERSITY,9
447,KELLOGG SCHOOL OF MANAGEMENT,9
447,KENT STATE UNIVERSITY,9
447,LEIDEN UNIVERSITY,9
447,LOUGHBOROUGH UNIVERSITY,9
447,NATIONAL UNIVERSITY OF LA PLATA,9
447,PUBLIC UNIVERSITY OF NAVARRA,9
447,UNIVERSITY AUTONOMA MADRID,9
447,UNIVERSITY COMPLUTENSE MADRID,9
447,UNIVERSITY OF CALABRIA,9
447,UNIVERSITY OF GRENOBLE ALPES,9
447,UNIVERSITY OF LUCERNE,9
447,UNIVERSITY OF LUGANO,9
447,UNIVERSITY OF MACAU,9
447,UNIVERSITY OF MAINZ,9
447,UNIVERSITY OF MEMPHIS,9
447,"UNIVERSITY OF NEBRASKA, LINCOLN",9
447,UNIVERSITY OF PARIS XII,9
447,UNIVERSITY OF VIGO,9
447,UNIVERSITY OF WAIKATO,9
447,UNIVERSITY OF WINDSOR,9
447,VIENNA UNIVERSITY OF TECHNOLOGY,9
474,ADOLFO IBANEZ UNIVERSITY,8
474,BEIJING JIAOTONG UNIVERSITY,8
474,BENTLEY UNIVERSITY,8
474,"CUNY, HUNTER COLLEGE",8
474,RADBOUD UNIVERSITY NIJMEGEN,8
474,SAINT LOUIS UNIVERSITY,8
474,"SUNY, BUFFALO",8
474,TOKYO METROPOLITAN UNIVERSITY,8
474,"UNIVERSITY OF ALASKA, ANCHORAGE",8
474,UNIVERSITY OF CAGLIARI,8
474,UNIVERSITY OF CINCINNATI,8
474,"UNIVERSITY OF COLORADO, BOULDER",8
474,UNIVERSITY OF FLORENCE,8
474,UNIVERSITY OF HULL,8
474,UNIVERSITY OF LOUISVILLE,8
474,UNIVERSITY OF MACEDONIA,8
474,UNIVERSITY OF MURCIA,8
474,UNIVERSITY OF OTAGO,8
474,UNIVERSITY OF SHERBROOKE,8
474,UNIVERSITY OF TASMANIA,8
474,UNIVERSITY OF VALENCIA,8
474,UNIVERSITY OF WOLLONGONG,8
474,YOKOHAMA NATIONAL UNIVERSITY,8
497,BATES COLLEGE,7
497,BEIHANG UNIVERSITY,7
497,CARL VON OSSIETZKY UNIVERSITY OLDENBURG,7
497,COLORADO STATE UNIVERSITY,7
497,"CUNY, QUEENS COLLEGE",7
497,CURTIN UNIVERSITY OF TECHNOLOGY,7
497,DEPAUL UNIVERSITY,7
497,EAST CHINA NORMAL UNIVERSITY,7
497,HANKUK UNIVERSITY FOREIGN STUDIES,7
497,"INSTITUTE FOR ECONOMIC ANALYSIS, BARCELONA",7
497,MISSISSIPPI STATE UNIVERSITY,7
497,NATIONAL CHUNG CHENG UNIVERSITY,7
497,OZYEGIN UNIVERSITY,7
497,UNITED NATIONS UNIVERSITY WIDER,7
497,UNIVERSITY OF CANTERBURY,7
497,UNIVERSITY OF CRETE,7
497,UNIVERSITY OF GIRONA,7
497,UNIVERSITY OF GRANADA,7
497,UNIVERSITY OF HAGEN,7
497,UNIVERSITY OF LEIPZIG,7
497,UNIVERSITY OF MANITOBA,7
497,UNIVERSITY OF MONTPELLIER$1,7
497,UNIVERSITY OF ORLEANS,7
497,UNIVERSITY OF PARIS X,7
497,UNIVERSITY OF ROSTOCK,7
497,UNIVERSITY OF SALERNO,7
497,UNIVERSITY OF SOUTH FLORIDA,7
497,UNIVERSITY OF THE BASQUE COUNTRY/PAIS VASCO,7
497,UNIVERSITY OF VICTORIA,7
497,UNIVERSITY OF ZARAGOZA,7
497,WASHINGTON STATE UNIVERSITY,7
497,WEBER STATE UNIVERSITY,7
529,AMERICAN UNIVERSITY SHARJAH,6
529,ARIEL UNIVERSITY SAMARIA,6
529,ASTON UNIVERSITY,6
529,AUCKLAND UNIVERSITY OF TECHNOLOGY,6
529,"CALIFORNIA STATE UNIVERSITY, FULLERTON",6
529,CHINESE CULTURE UNIVERSITY,6
529,FLORIDA ATLANTIC UNIVERSITY,6
529,FUKUOKA UNIVERSITY,6
529,KANSAI UNIVERSITY,6
529,KYIV ECONOMICS INSTITUTE,6
529,LIBERA UNIVERSITA GUIDO CARLI,6
529,LOYOLA MARYMOUNT UNIVERSITY,6
529,MARQUETTE UNIVERSITY,6
529,PORTLAND STATE UNIVERSITY,6
529,SHANGHAI UNIVERSITY,6
529,SWARTHMORE COLLEGE,6
529,TECHNICAL UNIVERSITY OF DARMSTADT,6
529,TECHNICAL UNIVERSITY OF DRESDEN,6
529,TOHOKU UNIVERSITY,6
529,UNIVERSITY OF ATHENS,6
529,UNIVERSITY OF BARI,6
529,UNIVERSITY OF BREMEN,6
529,UNIVERSITY OF BRESCIA,6
529,UNIVERSITY OF FREIBURG,6
529,UNIVERSITY OF GENOA,6
529,UNIVERSITY OF JOHANNESBURG,6
529,UNIVERSITY OF JYVASKYLA,6
529,UNIVERSITY OF LIEGE,6
529,UNIVERSITY OF MALAGA,6
529,UNIVERSITY OF MESSINA,6
529,UNIVERSITY OF NEWCASTLE,6
529,"UNIVERSITY OF NORTH CAROLINA, GREENSBORO",6
529,UNIVERSITY OF PORTSMOUTH,6
529,UNIVERSITY OF SIEGEN,6
529,UNIVERSITY OF TURKU,6
529,WESLEYAN UNIVERSITY,6
565,AOYAMA GAKUIN UNIVERSITY,5
565,BROCK UNIVERSITY,5
565,"CALIFORNIA STATE UNIVERSITY, EAST BAY",5
565,CHUKYO UNIVERSITY,5
565,CHULALONGKORN UNIVERSITY,5
565,CLARK UNIVERSITY,5
565,COLEGIO UNIVERSITARIO ESTUDIOS FINANCIEROS,5
565,COLLEGE OF THE HOLY CROSS,5
565,EAST CAROLINA UNIVERSITY,5
565,ECOLE DES PONTS PARISTECH,5
565,EUROPEAN UNIVERSITY VIADRINA,5
565,HERIOT-WATT UNIVERSITY,5
565,HIROSHIMA UNIVERSITY,5
565,JIANGXI UNIVERSITY OF FINANCE & ECONOMICS,5
565,KENNESAW STATE UNIVERSITY,5
565,KWANSEI GAKUIN UNIVERSITY,5
565,KYUNG HEE UNIVERSITY,5
565,LINNAEUS UNIVERSITY,5
565,PONTIFICAL XAVIERIAN UNIVERSITY,5
565,SAINT PETERSBURG STATE UNIVERSITY,5
565,SAN FRANCISCO STATE UNIVERSITY,5
565,SWINBURNE UNIVERSITY OF TECHNOLOGY,5
565,TEXAS CHRISTIAN UNIVERSITY,5
565,TEXAS STATE UNIVERSITY,5
565,TONGJI UNIVERSITY,5
565,UNC KENAN FLAGLER BUSINESS SCHOOL,5
565,UNIVERSIDAD DEL PACIFICO,5
565,UNIVERSITE BORDEAUX,5
565,UNIVERSITY OF BRASILIA,5
565,"UNIVERSITY OF COLORADO, DENVER",5
565,UNIVERSITY OF IDAHO,5
565,UNIVERSITY OF KASSEL,5
565,UNIVERSITY OF MAINE,5
565,UNIVERSITY OF MAINE LE MANS,5
565,UNIVERSITY OF MONTEVIDEO,5
565,UNIVERSITY OF NICE,5
565,UNIVERSITY OF NORTH DAKOTA,5
565,UNIVERSITY OF PARIS XI,5
565,UNIVERSITY OF PIURA,5
