Rank,University,Score
123,UNIVERSITY OF WARWICK,1412
124,UNIVERSITY OF COLOGNE,1389
125,OREGON STATE UNIVERSITY,1386
126,RADBOUD UNIVERSITY NIJMEGEN,1375
127,TOHOKU UNIVERSITY,1348
128,UNIVERSITY OF KANSAS,1347
129,UNIVERSITY OF MONTREAL,1340
130,UNIVERSITY OF PADUA,1335
131,UNIVERSITY OF MIAMI,1328
132,UNIVERSITY OF GOTTINGEN,1326
133,IOWA STATE UNIVERSITY,1292
134,LUND UNIVERSITY,1289
135,WAGENINGEN UNIVERSITY,1282
136,GHENT UNIVERSITY,1275
137,UNIVERSITY OF NOTTINGHAM,1265
138,UNIVERSITY OF TUBINGEN,1256
139,UNIVERSITY OF LEICESTER,1242
140,UNIVERSITY OF PARIS V,1219
141,NAGOYA UNIVERSITY,1210
142,AIX MARSEILLE UNIVERSITY,1209
143,UNIVERSITY OF HONG KONG,1207
144,UNIVERSITY OF GLASGOW,1200
145,DARTMOUTH COLLEGE,1198
146,UNIVERSITY OF STRASBOURG,1189
147,CASE WESTERN RESERVE UNIVERSITY,1183
148,UNIVERSITY OF SHEFFIELD,1170
149,CARDIFF UNIVERSITY,1163
150,UNIVERSITY OF LEEDS,1157
151,UNIVERSITY OF NOTRE DAME,1140
152,HUMBOLDT UNIVERSITY OF BERLIN,1132
153,FLORIDA STATE UNIVERSITY,1117
154,UNIVERSITY OF LONDON,1117
155,NORTH CAROLINA STATE UNIVERSITY,1104
156,"UNIVERSITY OF MISSOURI, COLUMBIA",1102
157,UNIVERSITY OF GRENOBLE 1,1093
158,UNIVERSITY OF GOTHENBURG,1091
159,UNIVERSITY OF EXETER,1091
160,UNIVERSITY OF YORK,1089
161,UNIVERSITY OF HAMBURG,1084
162,UNIVERSITY OF HOUSTON,1070
163,MCMASTER UNIVERSITY,1043
164,HOKKAIDO UNIVERSITY,1027
165,TUFTS UNIVERSITY,1027
166,UNIVERSITE LIBRE DE BRUXELLES,997
167,UNIVERSITY OF NEW MEXICO,997
168,BOSTON COLLEGE,990
169,UNIVERSITY OF WESTERN AUSTRALIA,963
170,UNIVERSITY OF ST ANDREWS,957
171,COLORADO STATE UNIVERSITY,952
172,UNIVERSITY OF BERGEN,950
173,UNIVERSITY OF MONTPELLIER 2,943
174,UNIVERSITY OF LIVERPOOL,939
175,UNIVERSITY OF BIRMINGHAM,938
176,UNIVERSITY OF KIEL,930
177,UNIVERSITY OF MAINZ,929
178,FREE UNIVERSITY BERLIN,922
179,TECHNICAL UNIVERSITY OF DENMARK,919
180,LOUISIANA STATE UNIVERSITY,914
181,UNIVERSITY OF OREGON,910
182,UNIVERSITY OF BARCELONA,906
183,BRANDEIS UNIVERSITY,894
184,UNIVERSITY OF EAST ANGLIA,890
185,UNIVERSITY OF ADELAIDE,878
186,TILBURG UNIVERSITY,876
187,SIMON FRASER UNIVERSITY,872
188,UNIVERSITY OF INNSBRUCK,870
189,NATIONAL TAIWAN UNIVERSITY,863
190,NEWCASTLE UNIVERSITY,858
191,UNIVERSITY OF WURZBURG,848
192,KYUSHU UNIVERSITY,838
193,UNIVERSITY OF ERLANGEN-NURNBERG,833
194,UNIVERSITY OF ALABAMA,828
195,UNIVERSITY OF KENTUCKY,827
196,UNIVERSITY OF CALGARY,825
197,UNIVERSITE CATHOLIQUE DE LOUVAIN,823
198,UNIVERSITY OF DUNDEE,821
199,HONG KONG UNIVERSITY OF SCIENCE AND TECHNOLOGY,818
200,"UNIVERSITY OF ROME, LA SAPIENZA",816
201,UNIVERSITY OF CONNECTICUT,815
202,UNIVERSITY OF CINCINNATI,806
203,UNIVERSITY AUTONOMA BARCELONA,804
204,TECHNION ISRAEL,803
205,MUNSTER UNIVERSITY,793
206,ERASMUS UNIVERSITY ROTTERDAM,792
207,TRINITY COLLEGE DUBLIN,785
208,UNIVERSITE BORDEAUX,781
209,TOKYO INSTITUTE OF TECHNOLOGY,777
210,UNIVERSITY OF DUSSELDORF,776
211,UNIVERSITY OF WESTERN ONTARIO,775
212,GEORGETOWN UNIVERSITY,772
213,UNIVERSITY OF DURHAM,771
214,TECHNICAL UNIVERSITY OF DRESDEN,761
215,UNIVERSITY OF SAO PAULO,757
216,"UNIVERSITY OF NEBRASKA, LINCOLN",753
217,"QUEEN MARY, UNIVERSITY OF LONDON",745
218,"UNIVERSITY OF ROME, TOR VERGATA",741
219,UNIVERSITY OF TOULOUSE 3,738
220,JAMES COOK UNIVERSITY,736
221,UNIVERSITY OF OTTAWA,725
222,ZHEJIANG UNIVERSITY,722
223,KEIO UNIVERSITY,717
224,UNIVERSITY OF LIEGE,709
225,UNIVERSITY OF ABERDEEN,709
226,"UNIVERSITY OF WISCONSIN, MADISON",706
227,NANYANG TECHNOLOGICAL UNIVERSITY,705
228,UMEA UNIVERSITY,701
229,WASHINGTON STATE UNIVERSITY,700
230,GEORGE WASHINGTON UNIVERSITY,696
231,UNIVERSITY OF MILAN,695
232,VIRGINIA POLYTECHNIC INSTITUTE AND STATE UNIVERSITY,693
233,FUDAN UNIVERSITY,693
234,SHANGHAI JIAO TONG UNIVERSITY,692
235,DELFT UNIVERSITY OF TECHNOLOGY,691
236,UNIVERSITY OF DELAWARE,689
237,UNIVERSITY OF WITWATERSRAND,682
238,UNIVERSITY NACIONAL AUTONOMA MEXICO,673
239,LONDON BUSINESS SCHOOL,672
240,UNIVERSITY OF TASMANIA,669
241,UNIVERSITY OF BOLOGNA,667
242,SWEDISH UNIVERSITY OF AGRICULTURAL SCIENCES,665
243,UNIVERSITY COLLEGE DUBLIN,660
244,UNIVERSITY OF AUCKLAND,657
245,PONTIFICIAL CATHOLIC UNIVERSITY OF CHILE,649
246,UNIVERSITY OF TRIESTE,648
247,NORTHEASTERN UNIVERSITY,648
248,CHINESE UNIVERSITY OF HONG KONG,642
249,UNIVERSITY OF GUELPH,634
250,UNIVERSITY OF REGENSBURG,634
251,UNIVERSITY OF ICELAND,626
252,RUHR UNIVERSITY BOCHUM,625
253,GEORGIA STATE UNIVERSITY,624
254,UNIVERSITY OF SUSSEX,621
255,UNIVERSITY OF TSUKUBA,620
256,UNIVERSITY OF NICE,615
257,QUEENS UNIVERSITY,613
258,UNIVERSITY OF MARBURG,606
259,"UNIVERSITY OF TEXAS, DALLAS",603
260,SUNGKYUNKWAN UNIVERSITY,600
261,TECHNICAL UNIVERSITY OF KARLSRUHE,600
262,UNIVERSITY OF OKLAHOMA,599
263,UNIVERSITY OF TURIN,593
264,GEORGE MASON UNIVERSITY,591
265,UNIVERSITY OF CAPE TOWN,586
266,UNIVERSITY OF WATERLOO,585
267,MAASTRICHT UNIVERSITY,582
268,UNIVERSITY OF SOUTH CAROLINA,581
269,UNIVERSITY OF SOUTHERN DENMARK,578
270,UNIVERSITY OF TARTU,577
271,BOCCONI UNIVERSITY,574
272,UNIVERSITY OF CHILE,573
273,"SUNY, BUFFALO",573
274,MONTANA STATE UNIVERSITY,571
275,PARIS SCHOOL OF ECONOMICS,570
276,UNIVERSITY OF BREMEN,568
277,"CHARLES UNIVERSITY, PRAGUE",568
278,SAN DIEGO STATE UNIVERSITY,559
279,UNIVERSITY OF WYOMING,555
280,UNIVERSITY OF KONSTANZ,552
281,DALHOUSIE UNIVERSITY,550
282,UNIVERSITY OF SOUTH FLORIDA,548
283,KOREA ADVANCED INSTITUTE OF SCIENCE TECHNOLOGY,539
284,UNIVERSITY DE LA MEDITERRANEE AIX-MARSEILLE 2,539
285,UNIVERSITY OF POTSDAM,539
286,LOMONOSOV MOSCOW STATE UNIVERSITY,534
287,UNIVERSITY OF FLORENCE,528
288,MACQUARIE UNIVERSITY,527
289,UNIVERSITY OF ALABAMA BIRMINGHAM,525
290,KOBE UNIVERSITY,524
291,UNIVERSITY OF NEW HAMPSHIRE,524
292,KANSAS STATE UNIVERSITY,522
293,FREE UNIVERSITY BRUSSELS,520
294,UNIVERSITY AUTONOMA MADRID,516
295,KING ABDULAZIZ UNIVERSITY,506
296,CURTIN UNIVERSITY OF TECHNOLOGY,502
297,UNIVERSITY OF MANNHEIM,500
298,UNIVERSITY OF JENA,499
299,HIROSHIMA UNIVERSITY,497
300,QUEENS UNIVERSITY BELFAST,493
301,UNIVERSITY OF LEIPZIG,493
302,UNIVERSITY OF NAPLES FEDERICO 2,490
303,UNIVERSITY OF TURKU,487
304,YORK UNIVERSITY,486
305,"UNIVERSITY OF MARYLAND, BALTIMORE COUNTY",485
306,UNIVERSITY OF MONTANA,484
307,UNIVERSITY OF BARI,479
308,UNIVERSITY OF PISA,477
309,UNIVERSITY OF MEDICINE DENTISTRY NEW JERSEY,476
310,KOREA UNIVERSITY,476
311,AALTO UNIVERSITY,473
312,UNIVERSITY LA LAGUNA,472
313,BRIGHAM YOUNG UNIVERSITY,471
314,TEMPLE UNIVERSITY,470
315,YONSEI UNIVERSITY,467
316,UNIVERSITY OF ANTWERP,466
317,BIELEFELD UNIVERSITY,463
318,DREXEL UNIVERSITY,462
319,UNIVERSITY OF OULU,461
320,UNIVERSITY OF ULM,458
321,UNIVERSITY OF VERMONT,458
322,UNIVERSITY OF PORTO,458
323,SOUTHERN METHODIST UNIVERSITY,454
324,UNIVERSITY OF BAYREUTH,454
325,VIRGINIA COMMONWEALTH UNIVERSITY,453
326,SUN YAT-SEN (ZHONGSHAN) UNIVERSITY,451
327,UNIVERSITY OF BATH,449
328,BARCELONA GRADUATE SCHOOL OF ECONOMICS,440
329,CITY UNIVERSITY OF NEW YORK,437
330,"SUNY, ALBANY",437
331,"UNIVERSITY OF NEVADA, RENO",430
332,UNIVERSITY LAVAL,428
333,TULANE UNIVERSITY,428
334,UNIVERSITY COMPLUTENSE MADRID,426
335,UNIVERSITY OF CARLOS III MADRID,424
336,UTAH STATE UNIVERSITY,420
337,XIAMEN UNIVERSITY,419
338,STOCKHOLM SCHOOL OF ECONOMICS,419
339,WAYNE STATE UNIVERSITY,416
340,UNIVERSITY OF RENNES 1,415
341,WASEDA UNIVERSITY,414
342,UNIVERSITY OF PERUGIA,410
343,CHIBA UNIVERSITY,408
344,UNIVERSITY OF ESSEX,407
345,LANCASTER UNIVERSITY,406
346,UNIVERSITY OF VICTORIA,402
347,UNIVERSITY BORDEAUX 1,398
348,UNIVERSITY OF OTAGO,398
349,UNIVERSITY OF LISBON,395
350,SINGAPORE MANAGEMENT UNIVERSITY,395
351,UNIVERSITY OF GIESSEN,384
352,NORWEGIAN UNIVERSITY OF SCIENCE AND TECHNOLOGY,382
353,UNIVERSITY OF BUENOS AIRES,379
354,NANJING UNIVERSITY,375
355,SYRACUSE UNIVERSITY,372
356,BEN GURION UNIVERSITY OF THE NEGEV,371
357,NEW UNIVERSITY OF LISBON (NOVA),366
358,WAKE FOREST UNIVERSITY,365
359,UNIVERSITY OF FRIBOURG,364
360,YOKOHAMA CITY UNIVERSITY,362
361,UNIVERSITY OF QUEBEC,358
362,UNIVERSITY OF MANITOBA,356
363,UNIVERSITY OF UDINE,351
364,FEDERAL UNIVERSITY OF RIO DE JANEIRO,350
365,UNIVERSITY OF READING,346
366,OKAYAMA UNIVERSITY,345
367,UNIVERSITY OF OVIEDO,342
368,UNIVERSITY OF HAIFA,341
369,VIENNA UNIVERSITY OF TECHNOLOGY,340
370,JILIN UNIVERSITY,338
371,UNIVERSITY OF JYVASKYLA,334
372,UNIVERSITY OF CANTERBURY,334
373,UNIVERSITY OF IDAHO,331
374,SHANGHAI UNIVERSITY OF FINANCE AND ECONOMICS,331
375,TONGJI UNIVERSITY,330
376,UNIVERSITY OF LILLE 1,325
377,UNIVERSITY OF GRANADA,323
378,UNIVERSITY OF SIENA,323
379,RWTH AACHEN UNIVERSITY,323
380,UNIVERSITY OF DUISBURG-ESSEN,323
381,TECHNICAL UNIVERSITY OF BERLIN,322
382,UNIVERSITY OF VALENCIA,321
383,"UNIVERSITY OF COLORADO, DENVER",320
384,UNIVERSITY OF EVRY,319
385,BAR ILAN UNIVERSITY,319
386,UNIVERSITY OF KENT,317
387,BEIJING NORMAL UNIVERSITY,316
388,POHANG UNIVERSITY SCIENCE AND TECHNOLOGY,316
389,UNIVERSITY OF GRENOBLE ALPES,313
390,UNIVERSITY OF CENTRAL FLORIDA,312
391,KING SAUD UNIVERSITY,312
392,UNIVERSITY OF PARIS I,309
393,GRIFFITH UNIVERSITY,308
394,NANKAI UNIVERSITY,308
395,UNIVERSITY OF STUTTGART,306
396,UNIVERSITY OF MONTPELLIER 1,303
397,UNIVERSITY OF HANNOVER,299
398,IBARAKI UNIVERSITY,299
399,INSEAD,295
400,UNIVERSITY OF WOLLONGONG,294
401,UNIVERSITY OF HALLE WITTENBERG,293
402,THE OPEN UNIVERSITY,289
403,"NATIONAL UNIVERSITY OF IRELAND, UNIVERSITY COLLEGE CORK",288
404,SAINT LOUIS UNIVERSITY,288
405,MAHIDOL UNIVERSITY,288
406,"CUNY, CITY COLLEGE",287
407,XIAN JIAOTONG UNIVERSITY,287
408,EINDHOVEN UNIVERSITY OF TECHNOLOGY,287
409,UNIVERSITY OF TECHNOLOGY SYDNEY,286
410,UNIVERSITY OF MILANO-BICOCCA,285
411,UNIVERSITY OF THE ANDES,285
412,TEXAS TECHNICAL UNIVERSITY,283
413,TECHNICAL UNIVERSITY CAROLO-WILHELMINA BRAUNSCHWEIG,282
414,UNIVERSITY OF LORRAINE,281
415,UNIVERSITY OF WESTERN SYDNEY,281
416,UNIVERSITY OF PAVIA,281
417,CLEMSON UNIVERSITY,279
418,LINKOPING UNIVERSITY,278
419,OHIO UNIVERSITY,277
420,UNIVERSITY OF WARSAW,277
421,LA TROBE UNIVERSITY,276
422,UNIVERSITY OF STRATHCLYDE,275
423,UNIVERSITY OF SASKATCHEWAN,275
424,KTH ROYAL INSTITUTE OF TECHNOLOGY,274
425,UNIVERSITY OF LJUBLJANA,273
426,HANYANG UNIVERSITY,272
427,UNIVERSITY OF KWAZULU-NATAL,269
428,SICHUAN UNIVERSITY,269
429,TRENT UNIVERSITY,269
430,UNIVERSITY OF NEWCASTLE,266
431,UNIVERSITY OF RHODE ISLAND,266
432,UNIVERSITY OF TWENTE,265
433,UNIVERSITY OF SURREY,265
434,CITY UNIVERSITY HONG KONG,264
435,NATIONAL CENTRAL UNIVERSITY,261
436,UNIVERSITY OF MISSISSIPPI,261
437,UNIVERSITY OF GENOA,261
438,UNIVERSITY OF MAINE,260
439,AUBURN UNIVERSITY,256
440,NATIONAL CHENG KUNG UNIVERSITY,256
441,CHALMERS UNIVERSITY OF TECHNOLOGY,253
442,UNIVERSITY OF ARKANSAS,253
443,UNIVERSITY OF CONCEPCION,253
444,MURDOCH UNIVERSITY,252
445,LIVERPOOL JOHN MOORES UNIVERSITY,251
446,SWINBURNE UNIVERSITY OF TECHNOLOGY,251
447,NORWEGIAN UNIVERSITY OF LIFE SCIENCES,247
448,UNIVERSITY OF VERONA,246
449,UNIVERSITY DE PROVENCE AIX-MARSEILLE 1,245
450,COLLEGE OF WILLIAM AND MARY,245
451,"ROYAL HOLLOWAY, UNIVERSITY OF LONDON",244
452,CARLETON UNIVERSITY,244
453,UNIVERSITY OF ATHENS,242
454,WEST VIRGINIA UNIVERSITY,242
455,UNIVERSITY OF HERTFORDSHIRE,241
456,UNIVERSITY OF PUERTO RICO,240
457,UNIVERSITY OF THE BASQUE COUNTRY/PAIS VASCO,239
458,UNIVERSITY OF SASSARI,237
459,KANAZAWA UNIVERSITY,237
460,UNIVERSITY OF SALAMANCA,235
461,UNIVERSITY OF ST GALLEN,235
462,LEHIGH UNIVERSITY,234
463,CHAPMAN UNIVERSITY,233
464,NORTHERN ARIZONA UNIVERSITY,231
465,"BIRKBECK COLLEGE, UNIVERSITY OF LONDON",230
466,UNIVERSITY OF DENVER,229
467,VICTORIA UNIVERSITY OF WELLINGTON,227
468,UNIVERSITY OF NANTES,227
469,BOISE STATE UNIVERSITY,225
470,"UNIVERSITY OF TEXAS, ARLINGTON",225
471,"NORWEGIAN SCHOOL OF ECONOMICS, NHH",225
472,CONCORDIA UNIVERSITY,225
473,UNIVERSITY OF LUGANO,224
474,KUMAMOTO UNIVERSITY,222
475,UNIVERSITY OF SHERBROOKE,222
476,FORDHAM UNIVERSITY,221
477,DORTMUND UNIVERSITY OF TECHNOLOGY,221
478,UNIVERSITY OF PLYMOUTH,220
479,UNIVERSITY OF LOUISVILLE,220
480,CENTRAL EUROPEAN UNIVERSITY,219
481,UNIVERSITY OF CRETE,218
482,SAINT PETERSBURG STATE UNIVERSITY,217
483,EWHA WOMANS UNIVERSITY,216
484,UNIVERSITY OF PALERMO,214
485,BAYLOR UNIVERSITY,213
486,FLORIDA INTERNATIONAL UNIVERSITY,212
487,KENT STATE UNIVERSITY,212
488,CARL VON OSSIETZKY UNIVERSITY OLDENBURG,212
489,DEAKIN UNIVERSITY,211
490,MASSEY UNIVERSITY,211
491,SWANSEA UNIVERSITY,211
492,"SUNY, BINGHAMTON",211
493,EUROPEAN UNIVERSITY INSTITUTE,210
494,PARIS DAUPHINE UNIVERSITY,208
495,MISSISSIPPI STATE UNIVERSITY,206
496,TOKYO METROPOLITAN UNIVERSITY,206
497,CITY UNIVERSITY LONDON,206
498,UNIVERSITY OF BOURGOGNE,205
499,QUEENSLAND UNIVERSITY OF TECHNOLOGY,204
500,UNIVERSITY OF SAARLAND,203
501,CATHOLIC UNIVERSITY OF AMERICA,202
502,SHANDONG UNIVERSITY,200
503,TECHNICAL UNIVERSITY OF DARMSTADT,197
504,UNIVERSITY OF COIMBRA,193
505,WUHAN UNIVERSITY,191
506,UNIVERSITY OF SANTIAGO DE COMPOSTELA,191
507,BLAISE PASCAL UNIVERSITY,191
508,KYUNG HEE UNIVERSITY,191
509,TOKYO UNIVERSITY OF SCIENCE,190
510,JOHANNES KEPLER UNIVERSITY,190
511,UNIVERSITY OF TAMPERE,186
512,UNIVERSITY OF TROMSO,186
513,NEW MEXICO STATE UNIVERSITY,185
514,HONG KONG POLYTECH UNIVERSITY,184
515,UNIVERSITY OF MINHO,184
516,UNIVERSITY OF CANTABRIA,184
517,SAN FRANCISCO STATE UNIVERSITY,183
518,CATHOLIC UNIVERSITY OF THE SACRED HEART,183
519,JAGIELLONIAN UNIVERSITY,182
520,KOC UNIVERSITY,182
521,HUAZHONG UNIVERSITY OF SCIENCE AND TECHNOLOGY,182
522,OLD DOMINION UNIVERSITY,182
523,UNIVERSITY OF GRAZ,182
524,VIENNA UNIVERSITY OF ECONOMICS AND BUSINESS,181
525,UNIVERSITY OF CENTRAL LANCASHIRE,179
526,UNIVERSITY POLITECNICA DE VALENCIA,178
527,KEELE UNIVERSITY,178
528,WELLESLEY COLLEGE,176
529,UNIVERSITY OF KAISERSLAUTERN,176
530,KYOTO SANGYO UNIVERSITY,175
531,UNIVERSITY OF ROVIRA I VIRGILI,175
532,UNIVERSITY OF SPLIT,175
533,INDIANA UNIVERSITY-PURDUE UNIVERSITY INDIANAPOLIS,174
534,ABERYSTWYTH UNIVERSITY,171
535,UNIVERSITY OF MODENA,171
536,"UNIVERSITY OF TEXAS, SAN ANTONIO",170
537,UNIVERSITY OF ROSTOCK,170
538,UNIVERSITY OF PARIS XII,170
539,NATIONAL CHIAO TUNG UNIVERSITY,170
540,FEDERAL UNIVERSITY OF MINAS GERAIS,169
541,UNIVERSITY OF TOURS,169
542,TAMPERE UNIVERSITY OF TECHNOLOGY,169
543,SOUTHERN ILLINOIS UNIVERSITY,165
544,AALBORG UNIVERSITY,165
545,UNIVERSITY OF NORTH TEXAS,163
546,UNIVERSITY OF ORLEANS,163
547,"UNIVERSITY OF ROME, TRE",162
548,LOYOLA UNIVERSITY CHICAGO,162
549,SAN JOSE STATE UNIVERSITY,160
550,UNIVERSITY OF EVORA,159
551,UNIVERSITY OF NAMUR,159
552,NORTHEAST NORMAL UNIVERSITY,159
553,YUNNAN UNIVERSITY,158
554,UNIVERSITY OF ALASKA,156
555,COPENHAGEN BUSINESS SCHOOL,156
556,UNIVERSITY OF INSUBRIA,154
557,MONTCLAIR STATE UNIVERSITY,154
558,UNIVERSITY OF JOHANNESBURG,154
559,UNIVERSITY OF BORDEAUX,152
560,PUSAN NATIONAL UNIVERSITY,151
561,UNIVERSITY OF MAGDEBURG,151
562,UNIVERSITY OF STIRLING,150
563,EOTVOS LORAND UNIVERSITY,150
564,"CUNY, HUNTER COLLEGE",149
565,NORTHEASTERN ILLINOIS UNIVERSITY,149
566,UNIVERSITY OF BRASILIA,147
567,EAST CHINA NORMAL UNIVERSITY,145
568,DUKE NATIONAL UNIVERSITY SINGAPORE,144
569,HITOTSUBASHI UNIVERSITY,144
570,UNIVERSITY OF MEMPHIS,144
571,CLARK UNIVERSITY,143
572,BANGOR UNIVERSITY,143
573,UNIVERSITY OF SOUTH BOHEMIA,142
574,LANZHOU UNIVERSITY,142
575,THE NEW ECONOMIC SCHOOL,141
576,YESHIVA UNIVERSITY,141
577,CHONNAM NATIONAL UNIVERSITY,140
578,MIAMI UNIVERSITY,140
579,WESLEYAN UNIVERSITY,139
580,POLYTECHNIC UNIVERSITY OF CATALONIA,139
581,FEDERAL UNIVERSITY OF RIO GRANDE SUL,138
582,BILKENT UNIVERSITY,138
583,UNIVERSITY OF CAGLIARI,138
584,"UNIVERSITY OF COLORADO, BOULDER",138
585,UNIVERSITY OF TOLEDO,138
586,"FGV EPGE, RIO DE JANEIRO",137
587,SONOMA STATE UNIVERSITY,137
588,UNIVERSITY OF POITIERS,136
589,KYUNGPOOK NATIONAL UNIVERSITY,135
590,CA FOSCARI UNIVERSITY OF VENICE,135
591,NIHON UNIVERSITY,133
592,UNIVERSITY OF ZARAGOZA,133
593,VILLANOVA UNIVERSITY,132
594,SHINSHU UNIVERSITY,132
595,UNIVERSITY OF LUXEMBURG,131
596,NIIGATA UNIVERSITY,131
597,SOGANG UNIVERSITY,131
598,NATIONAL UNIVERSITY OF LA PLATA,131
599,HERIOT-WATT UNIVERSITY,131
