Rank,University,Score
297,UNIVERSITY OF SOUTH CAROLINA,475
298,FREE UNIVERSITY BRUSSELS,469
299,UNIVERSITY OF BREMEN,459
300,UNIVERSITY LAVAL,456
301,UNIVERSITY OF CAPE TOWN,452
302,UNIVERSITY OF PISA,442
303,TECHNICAL UNIVERSITY OF KARLSRUHE,442
304,UNIVERSITY OF ANTWERP,440
305,"UNIVERSITY OF MARYLAND, BALTIMORE COUNTY",440
306,WASEDA UNIVERSITY,440
307,BRIGHAM YOUNG UNIVERSITY,438
308,STOCKHOLM SCHOOL OF ECONOMICS,438
309,MONTANA STATE UNIVERSITY,438
310,KOREA UNIVERSITY,437
311,UNIVERSITY OF TURKU,423
312,MACQUARIE UNIVERSITY,422
313,UNIVERSITY OF CHILE,418
314,UNIVERSITY BORDEAUX 1,418
315,CITY UNIVERSITY OF NEW YORK,416
316,SINGAPORE MANAGEMENT UNIVERSITY,410
317,QUEENS UNIVERSITY BELFAST,410
318,UNIVERSITY OF UDINE,409
319,UNIVERSITY OF SIENA,409
320,"SUNY, ALBANY",406
321,CURTIN UNIVERSITY OF TECHNOLOGY,405
322,CHIBA UNIVERSITY,402
323,SOUTHERN METHODIST UNIVERSITY,395
324,UNIVERSITY OF BATH,393
325,UNIVERSITY OF VALENCIA,393
326,UNIVERSITY OF READING,388
327,UNIVERSITY LA LAGUNA,385
328,UNIVERSITY OF OTAGO,385
329,UNIVERSITY OF PORTO,383
330,UNIVERSITY OF OULU,381
331,UNIVERSITY OF MANNHEIM,380
332,TEMPLE UNIVERSITY,380
333,UNIVERSITY OF ALABAMA BIRMINGHAM,377
334,UNIVERSITY OF RHODE ISLAND,376
335,WAYNE STATE UNIVERSITY,375
336,UNIVERSITY COMPLUTENSE MADRID,374
337,UNIVERSITY OF CARLOS III MADRID,373
338,YOKOHAMA CITY UNIVERSITY,369
339,SYRACUSE UNIVERSITY,368
340,DREXEL UNIVERSITY,367
341,XIAMEN UNIVERSITY,367
342,UNIVERSITY OF VERMONT,367
343,"UNIVERSITY OF NEVADA, RENO",365
344,UNIVERSITY OF RENNES 1,364
345,UNIVERSITY OF ULM,364
346,WAKE FOREST UNIVERSITY,363
347,AALTO UNIVERSITY,361
348,OKAYAMA UNIVERSITY,360
349,UNIVERSITY OF TARTU,360
350,UNIVERSITY OF ESSEX,359
351,UNIVERSITY OF GRANADA,355
352,POHANG UNIVERSITY SCIENCE AND TECHNOLOGY,354
353,NORWEGIAN UNIVERSITY OF SCIENCE AND TECHNOLOGY,353
354,UNIVERSITY OF DUISBURG-ESSEN,352
355,KENT STATE UNIVERSITY,350
356,TULANE UNIVERSITY,349
357,THE OPEN UNIVERSITY,348
358,UNIVERSITY OF NEWCASTLE,343
359,BIELEFELD UNIVERSITY,342
360,RWTH AACHEN UNIVERSITY,341
361,UNIVERSITY OF BUENOS AIRES,340
362,BAR ILAN UNIVERSITY,340
363,UNIVERSITY OF MANITOBA,338
364,BEN GURION UNIVERSITY OF THE NEGEV,335
365,UNIVERSITY OF GIESSEN,335
366,UNIVERSITY OF CENTRAL FLORIDA,334
367,TECHNICAL UNIVERSITY CAROLO-WILHELMINA BRAUNSCHWEIG,331
368,LANCASTER UNIVERSITY,331
369,UNIVERSITY OF HAIFA,328
370,BEIJING NORMAL UNIVERSITY,327
371,NANJING UNIVERSITY,325
372,FEDERAL UNIVERSITY OF RIO DE JANEIRO,325
373,UNIVERSITY OF FRIBOURG,324
374,UNIVERSITY OF VICTORIA,323
375,VIENNA UNIVERSITY OF TECHNOLOGY,319
376,JILIN UNIVERSITY,319
377,UNIVERSITY OF IDAHO,318
378,SUN YAT-SEN (ZHONGSHAN) UNIVERSITY,318
379,NANKAI UNIVERSITY,316
380,UNIVERSITY OF LISBON,315
381,UTAH STATE UNIVERSITY,313
382,BARCELONA GRADUATE SCHOOL OF ECONOMICS,312
383,UNIVERSITY OF HALLE WITTENBERG,312
384,UNIVERSITY OF THE ANDES,311
385,UNIVERSITY DE PROVENCE AIX-MARSEILLE 1,305
386,UNIVERSITY OF OVIEDO,303
387,UNIVERSITY OF CANTERBURY,302
388,UNIVERSITY OF STRATHCLYDE,302
389,MAHIDOL UNIVERSITY,301
390,CLEMSON UNIVERSITY,299
391,UNIVERSITY OF PARIS I,298
392,TECHNICAL UNIVERSITY OF BERLIN,296
393,UNIVERSITY OF JYVASKYLA,293
394,KTH ROYAL INSTITUTE OF TECHNOLOGY,293
395,LEHIGH UNIVERSITY,292
396,NEW UNIVERSITY OF LISBON (NOVA),291
397,UNIVERSITY OF DENVER,289
398,"UNIVERSITY OF TEXAS, SAN ANTONIO",288
399,TOKYO METROPOLITAN UNIVERSITY,286
400,IBARAKI UNIVERSITY,285
401,SHANGHAI UNIVERSITY OF FINANCE AND ECONOMICS,284
402,TONGJI UNIVERSITY,284
403,NATIONAL CENTRAL UNIVERSITY,284
404,"UNIVERSITY OF COLORADO, DENVER",284
405,SAINT LOUIS UNIVERSITY,282
406,UNIVERSITY OF PAVIA,281
407,UNIVERSITY OF PUERTO RICO,281
408,SWINBURNE UNIVERSITY OF TECHNOLOGY,280
409,UNIVERSITY OF TWENTE,278
410,UNIVERSITY OF HANNOVER,278
411,UNIVERSITY OF QUEBEC,274
412,NORTHERN ARIZONA UNIVERSITY,272
413,"BIRKBECK COLLEGE, UNIVERSITY OF LONDON",269
414,INSEAD,269
415,VICTORIA UNIVERSITY OF WELLINGTON,268
416,UNIVERSITY OF MILANO-BICOCCA,268
417,KING SAUD UNIVERSITY,266
418,UNIVERSITY OF STUTTGART,262
419,TRENT UNIVERSITY,262
420,UNIVERSITY OF COIMBRA,258
421,UNIVERSITY OF KENT,257
422,UNIVERSITY OF EVRY,257
423,KANAZAWA UNIVERSITY,256
424,WEST VIRGINIA UNIVERSITY,254
425,UNIVERSITY OF HERTFORDSHIRE,253
426,UNIVERSITY OF MONTPELLIER 1,253
427,UNIVERSITY OF SASKATCHEWAN,252
428,UNIVERSITY OF WARSAW,251
429,UNIVERSITY POLITECNICA DE VALENCIA,250
430,UNIVERSITY OF LOUISVILLE,248
431,UNIVERSITY OF LILLE 1,247
432,UNIVERSITY OF VERONA,247
433,LA TROBE UNIVERSITY,247
434,"NATIONAL UNIVERSITY OF IRELAND, UNIVERSITY COLLEGE CORK",244
435,CHALMERS UNIVERSITY OF TECHNOLOGY,244
436,UNIVERSITY OF MAINE,243
437,"ROYAL HOLLOWAY, UNIVERSITY OF LONDON",243
438,UNIVERSITY OF TECHNOLOGY SYDNEY,242
439,UNIVERSITY OF MISSISSIPPI,241
440,LIVERPOOL JOHN MOORES UNIVERSITY,240
441,LINKOPING UNIVERSITY,239
442,CONCORDIA UNIVERSITY,238
443,UNIVERSITY OF NANTES,238
444,HANYANG UNIVERSITY,237
445,CITY UNIVERSITY HONG KONG,237
446,TEXAS TECHNICAL UNIVERSITY,234
447,"CUNY, CITY COLLEGE",233
448,FORDHAM UNIVERSITY,229
449,GRIFFITH UNIVERSITY,228
450,DORTMUND UNIVERSITY OF TECHNOLOGY,226
451,BOISE STATE UNIVERSITY,225
452,UNIVERSITY OF SHERBROOKE,224
453,KING ABDULAZIZ UNIVERSITY,223
454,COLLEGE OF WILLIAM AND MARY,222
455,CARLETON UNIVERSITY,221
456,KUMAMOTO UNIVERSITY,220
457,XIAN JIAOTONG UNIVERSITY,220
458,UNIVERSITY OF SURREY,220
459,UNIVERSITY OF WOLLONGONG,218
460,EINDHOVEN UNIVERSITY OF TECHNOLOGY,217
461,"NORWEGIAN SCHOOL OF ECONOMICS, NHH",216
462,UNIVERSITY OF BOURGOGNE,215
463,UNIVERSITY OF ARKANSAS,214
464,UNIVERSITY OF SASSARI,212
465,UNIVERSITY OF ST GALLEN,211
466,UNIVERSITY OF WESTERN SYDNEY,209
467,"UNIVERSITY OF TEXAS, ARLINGTON",209
468,AUBURN UNIVERSITY,205
469,FLORIDA INTERNATIONAL UNIVERSITY,204
470,MURDOCH UNIVERSITY,204
471,TECHNICAL UNIVERSITY OF DARMSTADT,201
472,KEELE UNIVERSITY,200
473,EOTVOS LORAND UNIVERSITY,199
474,UNIVERSITY OF TROMSO,199
475,LOYOLA UNIVERSITY CHICAGO,199
476,EWHA WOMANS UNIVERSITY,197
477,JOHANNES KEPLER UNIVERSITY,197
478,UNIVERSITY OF LJUBLJANA,197
479,UNIVERSITY OF SAARLAND,196
480,MIAMI UNIVERSITY,195
481,SAN JOSE STATE UNIVERSITY,195
482,UNIVERSITY OF MINHO,195
483,OHIO UNIVERSITY,193
484,UNIVERSITY OF PARMA,193
485,FEDERAL UNIVERSITY OF MINAS GERAIS,191
486,UNIVERSITY OF SALAMANCA,191
487,UNIVERSITY NANCY 2,189
488,SICHUAN UNIVERSITY,188
489,SHANDONG UNIVERSITY,188
490,"SUNY, BINGHAMTON",188
491,CENTRAL EUROPEAN UNIVERSITY,188
492,UNIVERSITY OF CONCEPCION,188
493,UNIVERSITY OF KWAZULU-NATAL,187
494,JAGIELLONIAN UNIVERSITY,187
495,NATIONAL CHIAO TUNG UNIVERSITY,185
496,CATHOLIC UNIVERSITY OF AMERICA,185
497,DEAKIN UNIVERSITY,184
498,UNIVERSITY OF ATHENS,184
499,TOKYO UNIVERSITY OF SCIENCE,182
500,BANGOR UNIVERSITY,179
501,PARIS DAUPHINE UNIVERSITY,179
502,WUHAN UNIVERSITY,178
503,SONOMA STATE UNIVERSITY,178
504,UNIVERSITY OF PARIS XII,178
505,CATHOLIC UNIVERSITY OF THE SACRED HEART,177
506,MISSISSIPPI STATE UNIVERSITY,176
507,NORWEGIAN UNIVERSITY OF LIFE SCIENCES,176
508,UNIVERSITY OF LUGANO,175
509,UNIVERSITY OF SOUTH BOHEMIA,175
510,UNIVERSITY OF GENOA,174
511,SWANSEA UNIVERSITY,174
512,UNIVERSITY OF KAISERSLAUTERN,173
513,EUROPEAN UNIVERSITY INSTITUTE,173
514,SOUTHERN ILLINOIS UNIVERSITY,172
515,WELLESLEY COLLEGE,171
516,BAYLOR UNIVERSITY,169
517,UNIVERSITY OF THE BASQUE COUNTRY/PAIS VASCO,169
518,UNIVERSITY OF ALASKA,168
519,CITY UNIVERSITY LONDON,168
520,PUSAN NATIONAL UNIVERSITY,167
521,SAN FRANCISCO STATE UNIVERSITY,160
522,NATIONAL CHENG KUNG UNIVERSITY,160
523,UNIVERSITY OF TOURS,160
524,MASSEY UNIVERSITY,158
525,NATIONAL UNIVERSITY OF LA PLATA,158
526,UNIVERSITY OF PLYMOUTH,157
527,UNIVERSITY OF EVORA,156
528,UNIVERSITY OF ORLEANS,156
529,NORTHEASTERN ILLINOIS UNIVERSITY,156
530,UNIVERSITY OF CAGLIARI,155
531,UNIVERSITY OF CANTABRIA,154
532,UNIVERSITY OF NORTH TEXAS,154
533,UNIVERSITY OF BORDEAUX,153
534,UNIVERSITY OF SPLIT,153
535,HONG KONG POLYTECH UNIVERSITY,152
536,AALBORG UNIVERSITY,152
537,UNIVERSITY OF MAGDEBURG,151
538,INDIANA UNIVERSITY-PURDUE UNIVERSITY INDIANAPOLIS,149
539,UNIVERSITY OF BRESCIA,148
540,KYUNG HEE UNIVERSITY,147
541,PORTLAND STATE UNIVERSITY,147
542,CHAPMAN UNIVERSITY,147
543,UNIVERSITY OF SANTIAGO DE COMPOSTELA,147
544,ABO AKADEMIE UNIVERSITY,146
545,TAMPERE UNIVERSITY OF TECHNOLOGY,146
546,UNIVERSITY OF MEMPHIS,146
547,VILLANOVA UNIVERSITY,146
548,EAST CHINA NORMAL UNIVERSITY,146
549,"UNIVERSITY OF ROME, TRE",144
550,HUAZHONG UNIVERSITY OF SCIENCE AND TECHNOLOGY,142
551,UNIVERSITY OF CRETE,142
552,UNIVERSITY OF TAMPERE,141
553,"FGV EPGE, RIO DE JANEIRO",141
554,OLD DOMINION UNIVERSITY,140
555,SANTA CLARA UNIVERSITY,140
556,VIENNA UNIVERSITY OF ECONOMICS AND BUSINESS,140
557,YUNNAN UNIVERSITY,139
558,CLARK UNIVERSITY,139
559,NORTHEAST NORMAL UNIVERSITY,138
560,CARL VON OSSIETZKY UNIVERSITY OLDENBURG,137
561,KOC UNIVERSITY,136
562,QUEENSLAND UNIVERSITY OF TECHNOLOGY,136
563,BOWLING GREEN STATE UNIVERSITY,136
564,SOGANG UNIVERSITY,135
565,NATIONAL CHUNG HSING UNIVERSITY,134
566,BLAISE PASCAL UNIVERSITY,133
567,THE NEW ECONOMIC SCHOOL,132
568,UNIVERSITY OF PALERMO,132
569,UNIVERSITY OF GRAZ,131
570,SHINSHU UNIVERSITY,131
571,UNIVERSITY OF NORTH DAKOTA,131
572,UNIVERSITY OF TOLEDO,131
573,HITOTSUBASHI UNIVERSITY,130
574,INDIANA UNIVERSITY BLOOMINGTON,130
575,COMENIUS UNIVERSITY,129
576,"UNIVERSITY OF ILLINOIS, CHICAGO",128
577,DEPAUL UNIVERSITY,128
578,UNIVERSITY OF LUXEMBURG,127
579,BRUNEL UNIVERSITY,126
580,CHUNGNAM NATIONAL UNIVERSITY,126
581,UNIVERSITY OF THE RYUKYUS,126
582,UNIVERSITY OF CYPRUS,125
583,UNIVERSIDADE ESTADUAL DE CAMPINAS,125
584,SAINT PETERSBURG STATE UNIVERSITY,125
585,BILKENT UNIVERSITY,125
586,UNIVERSITE FEDERALE TOULOUSE MIDI PYRENEES,124
587,UNIVERSITY OF NAMUR,124
588,UNIVERSITY OF OSNABRUCK,124
589,"UNIVERSITY OF COLORADO, BOULDER",123
590,LANZHOU UNIVERSITY,122
591,UNIVERSITY OF CLERMONT FERRAND,121
592,UNIVERSITY OF CENTRAL LANCASHIRE,121
593,NIHON UNIVERSITY,120
594,NIIGATA UNIVERSITY,120
595,JACOBS UNIVERSITY,119
596,OKLAHOMA STATE UNIVERSITY,119
597,POLYTECHNIC UNIVERSITY OF CATALONIA,119
598,FLORIDA ATLANTIC UNIVERSITY,118
599,UNIVERSITY OF STELLENBOSCH,118
