Rank,University,Score
42,UNIVERSITY OF ZURICH,3993
43,UNIVERSITY OF EDINBURGH,3860
44,UNIVERSITY OF MUNICH,3849
45,UNIVERSITY OF ARIZONA,3470
46,UNIVERSITY OF BRITISH COLUMBIA,3418
47,MCGILL UNIVERSITY,3328
48,UNIVERSITY OF MELBOURNE,3303
49,OHIO STATE UNIVERSITY,3283
50,NATIONAL UNIVERSITY OF SINGAPORE,3282
51,UNIVERSITY OF MASSACHUSETTS,3221
52,"UNIVERSITY OF CALIFORNIA, SANTA BARBARA",3204
53,"UNIVERSITY OF CALIFORNIA, IRVINE",3199
54,BOSTON UNIVERSITY,3168
55,UNIVERSITY OF MANCHESTER,3037
56,PURDUE UNIVERSITY,2977
57,UNIVERSITY OF BRISTOL,2916
58,KYOTO UNIVERSITY,2910
59,STOCKHOLM UNIVERSITY,2835
60,UPPSALA UNIVERSITY,2834
61,UNIVERSITY OF QUEENSLAND,2820
62,HEIDELBERG UNIVERSITY,2807
63,TECHNICAL UNIVERSITY OF MUNICH,2807
64,UNIVERSITY OF UTAH,2788
65,UNIVERSITY OF PITTSBURGH,2757
66,ARIZONA STATE UNIVERSITY,2737
67,UNIVERSITY OF AMSTERDAM,2729
68,RUTGERS STATE UNIVERSITY,2724
69,"UNIVERSITY OF CALIFORNIA, SANTA CRUZ",2710
70,LONDON SCHOOL OF ECONOMICS AND POLITICAL SCIENCE,2694
71,AUSTRALIAN NATIONAL UNIVERSITY,2691
72,UNIVERSITY OF BERN,2676
73,TEXAS A&M UNIVERSITY,2621
74,EMORY UNIVERSITY,2554
75,UNIVERSITY OF BASEL,2550
76,AIX MARSEILLE UNIVERSITY,2524
77,AARHUS UNIVERSITY,2501
78,UNIVERSITY OF VIRGINIA,2491
79,MONASH UNIVERSITY,2484
80,VANDERBILT UNIVERSITY,2477
81,LEIDEN UNIVERSITY,2449
82,KATHOLIEKE UNIVERSITEIT LEUVEN,2427
83,FUDAN UNIVERSITY,2412
84,UNIVERSITY OF FLORIDA,2358
85,UNIVERSITY OF SYDNEY,2298
86,UNIVERSITY OF WARWICK,2275
87,CARNEGIE MELLON UNIVERSITY,2263
88,TEL AVIV UNIVERSITY,2245
89,UNIVERSITY OF SOUTHAMPTON,2202
90,UNIVERSITY OF GENEVA,2171
91,BROWN UNIVERSITY,2161
92,UNIVERSITY OF PARIS VII,2159
93,UNIVERSITY OF GRENOBLE ALPES,2156
94,MICHIGAN STATE UNIVERSITY,2119
95,UNIVERSITY OF PARIS VI,2117
96,UNIVERSITY OF UTRECHT,2065
97,"KINGS COLLEGE, LONDON",2060
98,SHANGHAI JIAO TONG UNIVERSITY,2054
99,RICE UNIVERSITY,2047
100,INDIANA UNIVERSITY,2028
101,RADBOUD UNIVERSITY NIJMEGEN,2023
102,NANYANG TECHNOLOGICAL UNIVERSITY,2008
103,UNIVERSITY OF BONN,2002
104,UNIVERSITY OF HAWAII,1995
105,UNIVERSITY OF TOULOUSE / TOULOUSE SCHOOL OF ECONOMICS,1993
106,GEORGIA INSTITUTE OF TECHNOLOGY,1990
107,UNIVERSITY OF HELSINKI,1969
108,POMPEU FABRA UNIVERSITY,1968
109,UNIVERSITY OF COLOGNE,1968
110,LUND UNIVERSITY,1958
111,UNIVERSITY OF VIENNA,1957
112,UNIVERSITY OF EXETER,1946
113,HEBREW UNIVERSITY OF JERUSALEM,1938
114,OSAKA UNIVERSITY,1914
115,UNIVERSITY OF OSLO,1898
116,UNIVERSITY OF TUBINGEN,1887
117,UNIVERSITY OF GLASGOW,1868
118,UNIVERSITY OF LAUSANNE,1812
119,UNIVERSITY OF GRONINGEN,1803
120,UNIVERSITY OF LIVERPOOL,1775
121,UNIVERSITY OF FREIBURG,1773
122,VRIJE UNIVERSITEIT AMSTERDAM,1747
123,UNIVERSITY OF MONTPELLIER 1,1715
124,GHENT UNIVERSITY,1695
125,"SUNY, STONY BROOK",1690
126,UNIVERSITY OF HONG KONG,1676
127,ZHEJIANG UNIVERSITY,1672
128,UNIVERSITY OF CONNECTICUT,1624
129,"UNIVERSITY OF CALIFORNIA, RIVERSIDE",1620
130,SEOUL NATIONAL UNIVERSITY,1599
131,UNIVERSITY OF ROCHESTER,1572
132,"QUEEN MARY, UNIVERSITY OF LONDON",1564
133,UNIVERSITY OF GEORGIA,1536
134,UNIVERSITY OF WESTERN AUSTRALIA,1526
135,UNIVERSITY OF LYON,1526
136,GOETHE UNIVERSITY FRANKFURT,1504
137,UNIVERSITY OF IOWA,1499
138,NAGOYA UNIVERSITY,1478
139,TECHNICAL UNIVERSITY OF DENMARK,1465
140,TOHOKU UNIVERSITY,1461
141,UNIVERSITY OF LEEDS,1454
142,NORTH CAROLINA STATE UNIVERSITY,1450
143,HUMBOLDT UNIVERSITY OF BERLIN,1445
144,UNIVERSITY OF ALBERTA,1441
145,UNIVERSITY OF YORK,1426
146,UNIVERSITY OF MONTREAL,1419
147,UNIVERSITY OF GOTHENBURG,1406
148,UNIVERSITY OF PADUA,1395
149,COLORADO STATE UNIVERSITY,1389
150,UNIVERSITY OF PARIS XI,1373
151,NEWCASTLE UNIVERSITY,1370
152,BOSTON COLLEGE,1352
153,TECHNICAL UNIVERSITY OF DRESDEN,1347
154,UNIVERSITY OF BIRMINGHAM,1346
155,SIMON FRASER UNIVERSITY,1333
156,UNIVERSITY OF MIAMI,1316
157,UNIVERSITY OF NOTTINGHAM,1303
158,UNIVERSITY OF SAO PAULO,1292
159,CHINESE UNIVERSITY OF HONG KONG,1291
160,UNIVERSITY OF LEICESTER,1291
161,FREE UNIVERSITY BERLIN,1283
162,"UNIVERSITY OF TENNESSEE, KNOXVILLE",1278
163,OREGON STATE UNIVERSITY,1273
164,SUN YAT-SEN (ZHONGSHAN) UNIVERSITY,1249
165,UNIVERSITY OF STRASBOURG,1241
166,UNIVERSITY OF NOTRE DAME,1238
167,UNIVERSITY OF MAINZ,1236
168,GEORGE WASHINGTON UNIVERSITY,1234
169,UNIVERSITY OF CALGARY,1229
170,NANJING UNIVERSITY,1223
171,UNIVERSITY OF BERGEN,1218
172,UNIVERSITY OF GOTTINGEN,1209
173,UNIVERSITY OF SOUTHERN CALIFORNIA,1204
174,UNIVERSITY OF HAMBURG,1198
175,FLORIDA STATE UNIVERSITY,1190
176,BOCCONI UNIVERSITY,1181
177,UNIVERSITY OF ADELAIDE,1168
178,NORTHEASTERN UNIVERSITY,1165
179,CARDIFF UNIVERSITY,1165
180,UNIVERSITE BORDEAUX,1154
181,UNIVERSITY OF DURHAM,1134
182,UNIVERSITY OF KANSAS,1134
183,UNIVERSITY OF ST ANDREWS,1128
184,UNIVERSITY OF SHEFFIELD,1122
185,ERASMUS UNIVERSITY ROTTERDAM,1119
186,UNIVERSITY NACIONAL AUTONOMA MEXICO,1111
187,UNIVERSITY OF BARCELONA,1103
188,DARTMOUTH COLLEGE,1098
189,"UNIVERSITY OF MISSOURI, COLUMBIA",1092
190,HONG KONG UNIVERSITY OF SCIENCE AND TECHNOLOGY,1078
191,UNIVERSITE LIBRE DE BRUXELLES,1071
192,TECHNION ISRAEL,1071
193,UNIVERSITY OF ERLANGEN-NURNBERG,1070
194,UNIVERSITY OF BOLOGNA,1066
195,CASE WESTERN RESERVE UNIVERSITY,1063
196,"CHARLES UNIVERSITY, PRAGUE",1062
197,VIRGINIA POLYTECHNIC INSTITUTE AND STATE UNIVERSITY,1045
198,GEORGETOWN UNIVERSITY,1042
199,UNIVERSITY OF WURZBURG,1030
200,WAGENINGEN UNIVERSITY,1024
201,NATIONAL TAIWAN UNIVERSITY,1004
202,FREE UNIVERSITY BRUSSELS,1001
203,UNIVERSITY OF NEW MEXICO,993
204,NORWEGIAN UNIVERSITY OF SCIENCE AND TECHNOLOGY,987
205,"UNIVERSITY OF ROME, LA SAPIENZA",980
206,DELFT UNIVERSITY OF TECHNOLOGY,978
207,UNIVERSITY OF LEIPZIG,967
207,UNIVERSITY OF OTTAWA,967
209,UNIVERSITY OF KIEL,959
210,UNIVERSITY OF CINCINNATI,950
211,UNIVERSITY AUTONOMA BARCELONA,950
212,UNIVERSITY OF MILAN,943
213,UNIVERSITE CATHOLIQUE DE LOUVAIN,934
214,TEMPLE UNIVERSITY,927
215,HOKKAIDO UNIVERSITY,927
216,KOREA ADVANCED INSTITUTE OF SCIENCE TECHNOLOGY,924
217,UNIVERSITY OF PARIS V,923
218,UNIVERSITY OF OREGON,905
219,UNIVERSITY OF INNSBRUCK,899
220,MUNSTER UNIVERSITY,897
221,UNIVERSITY OF TSUKUBA,894
222,UNIVERSITY OF HOUSTON,890
223,TRINITY COLLEGE DUBLIN,890
224,UNIVERSITY COLLEGE DUBLIN,883
225,UNIVERSITY OF TURIN,880
226,CURTIN UNIVERSITY OF TECHNOLOGY,877
227,UMEA UNIVERSITY,871
228,UNIVERSITY OF BREMEN,870
229,KING ABDULAZIZ UNIVERSITY,869
230,"UNIVERSITY OF NEBRASKA, LINCOLN",867
231,UNIVERSITY OF LISBON,865
232,DALHOUSIE UNIVERSITY,858
233,RUHR UNIVERSITY BOCHUM,851
234,LANCASTER UNIVERSITY,849
235,KEIO UNIVERSITY,847
236,UNIVERSITY OF POTSDAM,846
237,UNIVERSITY OF LIEGE,842
238,CITY UNIVERSITY OF NEW YORK,837
239,LOMONOSOV MOSCOW STATE UNIVERSITY,836
240,UNIVERSITY COMPLUTENSE MADRID,827
241,TUFTS UNIVERSITY,826
242,JAMES COOK UNIVERSITY,824
243,"UNIVERSITY OF NEVADA, RENO",823
244,"UNIVERSITY OF WISCONSIN, MADISON",821
245,MAASTRICHT UNIVERSITY,811
246,"UNIVERSITY OF TEXAS, DALLAS",804
247,UNIVERSITY OF BATH,804
248,IOWA STATE UNIVERSITY,792
249,MACQUARIE UNIVERSITY,787
250,GRIFFITH UNIVERSITY,779
251,UNIVERSITY OF SUSSEX,778
252,UNIVERSITY OF SOUTHERN DENMARK,774
253,UNIVERSITY OF KONSTANZ,774
254,LOUISIANA STATE UNIVERSITY,773
255,UNIVERSITY OF ESSEX,773
256,UNIVERSITY OF PORTO,769
257,KYUSHU UNIVERSITY,767
258,UNIVERSITY OF VICTORIA,766
259,TILBURG UNIVERSITY,765
260,BRANDEIS UNIVERSITY,764
261,UNIVERSITY AUTONOMA MADRID,763
262,UNIVERSITY OF NEW SOUTH WALES,762
263,BARCELONA GRADUATE SCHOOL OF ECONOMICS,761
264,TOKYO INSTITUTE OF TECHNOLOGY,738
265,UNIVERSITY OF ICELAND,737
266,PARIS SCHOOL OF ECONOMICS,729
267,UNIVERSITY OF WITWATERSRAND,727
268,WUHAN UNIVERSITY,727
269,XIAMEN UNIVERSITY,727
270,UNIVERSITY OF AUCKLAND,726
271,UNIVERSITY OF ALABAMA BIRMINGHAM,725
272,UNIVERSITY OF ABERDEEN,725
273,UNIVERSITY OF OTAGO,715
274,UNIVERSITY OF TARTU,709
275,UNIVERSITY OF SOUTH FLORIDA,707
276,FEDERAL UNIVERSITY OF RIO DE JANEIRO,705
277,SWEDISH UNIVERSITY OF AGRICULTURAL SCIENCES,703
278,UNIVERSITY OF MANNHEIM,697
279,GEORGIA STATE UNIVERSITY,695
280,UNIVERSITY OF DELAWARE,694
281,BAR ILAN UNIVERSITY,694
282,KOBE UNIVERSITY,693
283,UNIVERSITY OF CAPE TOWN,693
284,"SUNY, BUFFALO",692
285,UNIVERSITY OF CHILE,692
286,UNIVERSITY OF DUNDEE,689
287,UNIVERSITY OF TURKU,689
288,UNIVERSITY OF REGENSBURG,687
289,SUNGKYUNKWAN UNIVERSITY,685
290,LONDON BUSINESS SCHOOL,682
291,TECHNICAL UNIVERSITY OF KARLSRUHE,677
292,CITY UNIVERSITY HONG KONG,667
293,UNIVERSITY OF NEW HAMPSHIRE,665
294,UNIVERSITY OF KENTUCKY,664
295,UNIVERSITY OF WATERLOO,656
296,BEN GURION UNIVERSITY OF THE NEGEV,655
297,UNIVERSITY OF ULM,654
298,LIVERPOOL JOHN MOORES UNIVERSITY,653
299,AALTO UNIVERSITY,653
300,UNIVERSITY OF WOLLONGONG,652
301,YORK UNIVERSITY,649
302,MCMASTER UNIVERSITY,647
303,KANSAS STATE UNIVERSITY,645
304,DREXEL UNIVERSITY,642
305,UNIVERSITY OF DUSSELDORF,641
306,UNIVERSITY OF JENA,635
307,UNIVERSITY OF CENTRAL FLORIDA,634
308,NANKAI UNIVERSITY,634
309,LA TROBE UNIVERSITY,631
310,UNIVERSITY OF OULU,630
311,BRIGHAM YOUNG UNIVERSITY,629
312,PONTIFICIAL CATHOLIC UNIVERSITY OF CHILE,626
313,HUAZHONG UNIVERSITY OF SCIENCE AND TECHNOLOGY,625
314,UNIVERSITY OF WESTERN ONTARIO,624
315,STOCKHOLM SCHOOL OF ECONOMICS,623
316,GEORGE MASON UNIVERSITY,619
317,XIAN JIAOTONG UNIVERSITY,608
318,YONSEI UNIVERSITY,603
319,SYRACUSE UNIVERSITY,602
320,UNIVERSITY OF OKLAHOMA,598
321,UNIVERSITY OF DUISBURG-ESSEN,584
322,RWTH AACHEN UNIVERSITY,580
323,QUEENS UNIVERSITY,577
324,KOREA UNIVERSITY,573
325,UNIVERSITY LA LAGUNA,573
326,UNIVERSITY OF BAYREUTH,572
327,UNIVERSITY OF ANTWERP,567
328,UNIVERSITY OF SOUTH CAROLINA,565
329,QUEENS UNIVERSITY BELFAST,564
330,UNIVERSITY OF VERMONT,559
331,TULANE UNIVERSITY,554
332,SICHUAN UNIVERSITY,553
333,UNIVERSITY OF ALABAMA,553
334,UNIVERSITY OF WARSAW,546
335,SHANGHAI UNIVERSITY OF FINANCE AND ECONOMICS,544
336,UNIVERSITY OF NAPLES FEDERICO 2,540
337,SINGAPORE MANAGEMENT UNIVERSITY,538
338,UNIVERSITY OF KENT,537
339,WASHINGTON STATE UNIVERSITY,536
340,UNIVERSITY OF TASMANIA,536
341,UNIVERSITY LAVAL,536
342,VICTORIA UNIVERSITY OF WELLINGTON,535
343,CHALMERS UNIVERSITY OF TECHNOLOGY,535
344,HIROSHIMA UNIVERSITY,527
345,UNIVERSITY OF STUTTGART,527
346,UNIVERSITY OF PISA,525
347,TONGJI UNIVERSITY,519
348,UNIVERSITY OF LONDON,517
349,UNIVERSITY OF TECHNOLOGY SYDNEY,513
350,OKAYAMA UNIVERSITY,513
351,UNIVERSITY OF GUELPH,512
352,UNIVERSITY OF LORRAINE,511
353,UNIVERSITY OF VALENCIA,511
354,COLLEGE OF WILLIAM AND MARY,505
355,UNIVERSITY OF READING,505
356,EAST CHINA NORMAL UNIVERSITY,503
357,UNIVERSITY OF PERUGIA,503
358,UNIVERSITY OF SURREY,503
359,BEIJING NORMAL UNIVERSITY,502
360,SOUTHERN METHODIST UNIVERSITY,499
361,TECHNICAL UNIVERSITY CAROLO-WILHELMINA BRAUNSCHWEIG,496
362,"UNIVERSITY OF ROME, TOR VERGATA",494
363,VIRGINIA COMMONWEALTH UNIVERSITY,491
364,DEAKIN UNIVERSITY,491
365,UNIVERSITY OF COIMBRA,488
366,VIENNA UNIVERSITY OF TECHNOLOGY,486
367,THE OPEN UNIVERSITY,485
368,KTH ROYAL INSTITUTE OF TECHNOLOGY,483
369,UNIVERSITY OF HAIFA,481
370,UNIVERSITY OF FLORENCE,476
371,NATIONAL CENTRAL UNIVERSITY,473
372,NORTHERN ARIZONA UNIVERSITY,472
373,UNIVERSITY OF MAINE,471
374,UNIVERSITY OF TRIESTE,459
375,UNIVERSITY OF THE ANDES,458
376,FLORIDA INTERNATIONAL UNIVERSITY,457
377,CHIBA UNIVERSITY,457
378,JINAN UNIVERSITY,456
379,QUEENSLAND UNIVERSITY OF TECHNOLOGY,456
380,JAGIELLONIAN UNIVERSITY,455
381,POHANG UNIVERSITY SCIENCE AND TECHNOLOGY,454
382,UNIVERSITY OF WYOMING,451
383,CENTRAL EUROPEAN UNIVERSITY,440
384,MONTANA STATE UNIVERSITY,439
385,UNIVERSITY OF GRANADA,436
386,UNIVERSIDADE ESTADUAL DE CAMPINAS,431
387,TECHNICAL UNIVERSITY OF BERLIN,427
388,UTAH STATE UNIVERSITY,426
389,LEHIGH UNIVERSITY,423
390,"NORWEGIAN SCHOOL OF ECONOMICS, NHH",420
391,UNIVERSITY OF RHODE ISLAND,416
392,UNIVERSITY OF ORLEANS,413
393,LINKOPING UNIVERSITY,411
394,UNIVERSITY OF MILANO-BICOCCA,410
395,RENMIN UNIVERSITY OF CHINA,404
396,UNIVERSITY OF TRENTO,397
397,EOTVOS LORAND UNIVERSITY,396
398,UNIVERSITY OF CARLOS III MADRID,392
399,UNIVERSITY OF MONTANA,391
400,UNIVERSITY OF ZARAGOZA,391
401,UNIVERSITY OF BUENOS AIRES,386
402,FLINDERS UNIVERSITY OF SOUTH AUSTRALIA,385
403,SHANDONG UNIVERSITY,383
404,"UNIVERSITY OF MARYLAND, BALTIMORE COUNTY",383
405,UNIVERSITY OF THE BASQUE COUNTRY/PAIS VASCO,381
406,TIANJIN UNIVERSITY,380
407,MAHIDOL UNIVERSITY,379
408,UNIVERSITY OF NICE,378
409,AUBURN UNIVERSITY,376
410,SWINBURNE UNIVERSITY OF TECHNOLOGY,374
411,UNIVERSITY OF HANNOVER,373
412,"UNIVERSITY OF CALIFORNIA, MERCED",373
413,HANYANG UNIVERSITY,370
414,CLEMSON UNIVERSITY,369
415,WASEDA UNIVERSITY,366
416,"SUNY, BINGHAMTON",364
417,CITY UNIVERSITY LONDON,363
418,NEW YORK UNIVERSITY ABU DHABI,360
419,EINDHOVEN UNIVERSITY OF TECHNOLOGY,360
420,UNIVERSITY OF LUXEMBURG,358
421,UNIVERSITY OF PAVIA,356
422,UNIVERSITY OF KWAZULU-NATAL,356
423,UNIVERSITY OF FRIBOURG,356
424,SAN DIEGO STATE UNIVERSITY,355
425,UNIVERSITY OF MANITOBA,353
426,TECHNICAL UNIVERSITY OF DARMSTADT,352
427,UNIVERSITY OF TOULOUSE 3,350
428,UNIVERSITY OF LUGANO,347
429,UNIVERSITY OF SHERBROOKE,345
430,BIELEFELD UNIVERSITY,344
431,UNIVERSITY OF CANTERBURY,340
432,UNIVERSITY OF MARBURG,340
433,SOOCHOW UNIVERSITY,337
434,HONG KONG POLYTECH UNIVERSITY,337
435,UNIVERSITY OF ST GALLEN,337
436,INSEAD,331
437,CARL VON OSSIETZKY UNIVERSITY OLDENBURG,330
438,WAYNE STATE UNIVERSITY,329
439,DORTMUND UNIVERSITY OF TECHNOLOGY,325
440,HUNAN UNIVERSITY,325
441,TEXAS TECHNICAL UNIVERSITY,322
442,JILIN UNIVERSITY,321
443,"SUNY, ALBANY",321
444,NATIONAL CHENG KUNG UNIVERSITY,320
445,UNIVERSITY OF MISSISSIPPI,320
446,EUROPEAN UNIVERSITY INSTITUTE,317
447,SWANSEA UNIVERSITY,316
448,MASSEY UNIVERSITY,316
449,MISSISSIPPI STATE UNIVERSITY,314
450,COPENHAGEN BUSINESS SCHOOL,312
451,KANAZAWA UNIVERSITY,312
452,UNIVERSITY OF RENNES 1,310
453,NOVOSIBIRSK STATE UNIVERSITY,307
454,UNIVERSITY OF SASKATCHEWAN,305
455,UNIVERSITY OF OVIEDO,305
456,UNIVERSITY OF MAGDEBURG,304
457,MICHIGAN TECHNOLOGICAL UNIVERSITY,300
458,"UNIVERSITY OF TEXAS, SAN ANTONIO",300
459,UNIVERSITY OF ATHENS,294
460,UNIVERSITY OF VERONA,293
461,KING SAUD UNIVERSITY,291
462,UNIVERSITY OF EVRY,290
463,UNIVERSITY OF JOHANNESBURG,289
464,UNIVERSITY OF SIENA,288
465,UNIVERSITY OF PRETORIA,288
466,UNIVERSITY OF GENOA,287
467,UNIVERSITY OF GRAZ,285
468,WAKE FOREST UNIVERSITY,284
469,"ROYAL HOLLOWAY, UNIVERSITY OF LONDON",279
470,SAINT LOUIS UNIVERSITY,279
471,PUSAN NATIONAL UNIVERSITY,278
472,FEDERAL UNIVERSITY OF MINAS GERAIS,275
473,UNIVERSITY OF NANTES,274
474,UNIVERSITY OF LJUBLJANA,272
475,UNIVERSITY OF CRETE,271
476,BAYLOR UNIVERSITY,270
477,CARLETON UNIVERSITY,266
478,NEW UNIVERSITY OF LISBON (NOVA),265
479,UNIVERSITY OF EAST ANGLIA,261
480,UNIVERSITY OF PARIS I,260
481,UNIVERSITY OF ARKANSAS,259
482,UNIVERSITY OF TAMPERE,258
483,UNIVERSITY OF SOUTH BOHEMIA,254
484,WELLESLEY COLLEGE,252
485,CATHOLIC UNIVERSITY OF THE SACRED HEART,250
486,RHODES UNIVERSITY,248
487,UNIVERSITY NACIONAL DE COLOMBIA,247
488,UNIVERSITY OF WESTERN SYDNEY,245
489,UNIVERSITY OF BARI,243
490,PARIS DAUPHINE UNIVERSITY,240
491,"UNIVERSITY OF COLORADO, BOULDER",240
492,YOKOHAMA CITY UNIVERSITY,239
493,KENT STATE UNIVERSITY,238
494,UNIVERSITY OF MINHO,236
495,UNIVERSITY OF SOUTH AUSTRALIA,229
496,SAINT PETERSBURG STATE UNIVERSITY,229
497,"BIRKBECK COLLEGE, UNIVERSITY OF LONDON",228
498,MARQUETTE UNIVERSITY,228
499,KYUNGPOOK NATIONAL UNIVERSITY,228
500,KOC UNIVERSITY,227
501,UNIVERSITY OF HALLE WITTENBERG,224
502,WESTERN WASHINGTON UNIVERSITY,224
503,LANZHOU UNIVERSITY,223
504,UNIVERSITY OF SPLIT,222
505,UNIVERSITY OF STRATHCLYDE,222
506,UNIVERSITY OF PUERTO RICO,220
507,UNIVERSITY OF GIESSEN,220
508,AALBORG UNIVERSITY,218
509,LOYOLA UNIVERSITY CHICAGO,218
510,UNIVERSITY OF BELGRADE,217
511,UNIVERSITY OF UDINE,216
512,UNIVERSITY OF CANTABRIA,216
513,UNIVERSITY OF IDAHO,215
514,UNIVERSITY OF HOHENHEIM,215
515,EWHA WOMANS UNIVERSITY,215
516,"CALIFORNIA STATE UNIVERSITY, NORTHRIDGE",215
517,UNIVERSITY OF LOUISVILLE,215
518,NORWEGIAN UNIVERSITY OF LIFE SCIENCES,214
519,KEELE UNIVERSITY,214
520,NATIONAL UNIVERSITY OF LA PLATA,214
521,UNIVERSITY DE LA MEDITERRANEE AIX-MARSEILLE 2,213
522,"FGV EPGE, RIO DE JANEIRO",212
523,RMIT UNIVERSITY,212
524,UNIVERSITY OF PARIS XII,211
525,EAST CHINA UNIVERSITY OF SCIENCE AND TECHNOLOGY,211
526,NORTHWEST UNIVERSITY,210
527,"CUNY, CITY COLLEGE",210
528,UNIVERSITY OF PORTSMOUTH,208
529,DIEGO PORTALES UNIVERSITY,208
530,KITASATO UNIVERSITY,208
531,SOUTHWESTERN UNIVERSITY OF FINANCE AND ECONOMICS,207
532,NORTHWESTERN POLYTECHNICAL UNIVERSITY,207
533,UNIVERSITY OF CYPRUS,207
534,SAN JOSE STATE UNIVERSITY,207
535,BEIHANG UNIVERSITY,206
536,UNIVERSITY OF STIRLING,206
537,UNIVERSITY OF ROSTOCK,206
538,UNIVERSITY OF QUEBEC,206
539,UNIVERSITY OF ALASKA,206
540,UNIVERSITY OF CATANIA,205
541,UNIVERSITY OF STELLENBOSCH,203
542,BANGOR UNIVERSITY,203
543,"NATIONAL UNIVERSITY OF IRELAND, UNIVERSITY COLLEGE CORK",201
544,WESTERN MICHIGAN UNIVERSITY,201
545,"UNIVERSITY OF COLORADO, DENVER",196
546,CHONNAM NATIONAL UNIVERSITY,194
547,CHAPMAN UNIVERSITY,194
548,FORDHAM UNIVERSITY,194
549,NIIGATA UNIVERSITY,192
550,UNIVERSITY OF TWENTE,190
551,KYUNG HEE UNIVERSITY,189
552,UNIVERSITY OF NEWCASTLE,187
553,KOCHI UNIVERSITY,186
554,DUKE NATIONAL UNIVERSITY SINGAPORE,186
555,UNIVERSITY POLITECNICA DE MADRID,185
556,UNIVERSITY OF SANTIAGO DE COMPOSTELA,185
557,OHIO UNIVERSITY,184
558,UNIVERSITY OF JYVASKYLA,183
559,VILNIUS UNIVERSITY,182
560,CA FOSCARI UNIVERSITY OF VENICE,181
561,FEDERAL UNIVERSITY OF RIO GRANDE SUL,179
562,"FGV EESP , SAO PAULO",178
563,UNIVERSITY OF MONTPELLIER 2,177
564,UNIVERSITY OF MALAGA,177
565,BOISE STATE UNIVERSITY,176
566,MEMORIAL UNIVERSITY OF NEWFOUNDLAND,175
567,FLORIDA ATLANTIC UNIVERSITY,174
568,BILKENT UNIVERSITY,174
569,UNIVERSITY OF CONCEPCION,174
570,"UNIVERSITY OF ALASKA, ANCHORAGE",173
571,SANTA CLARA UNIVERSITY,173
572,NORTHWEST AF UNIVERSITY,172
573,UNIVERSITY OF HULL,172
574,UNIVERSITY OF INSUBRIA,171
575,UNIVERSITY OF BASQUE COUNTRY,169
576,UNIVERSITY OF OSNABRUCK,167
577,CONCORDIA UNIVERSITY,166
578,MIAMI UNIVERSITY,166
579,UNIVERSITY ALCALA DE HENARES,166
580,UNIVERSITY OF MALAYA,165
581,VIENNA UNIVERSITY OF ECONOMICS AND BUSINESS,164
582,HONG KONG BAPTIST UNIVERSITY,163
583,GRAZ UNIVERSITY OF TECHNOLOGY,162
584,"CUNY, HUNTER COLLEGE",161
585,"NATIONAL UNIVERSITY OF IRELAND, GALWAY",160
586,OLD DOMINION UNIVERSITY,159
587,"UNIVERSITY OF ROME, TRE",159
588,ST MARYS UNIVERSITY,159
589,TRENT UNIVERSITY,157
590,SHANGHAI UNIVERSITY,157
591,UNIVERSITY OF SALAMANCA,157
592,HARVARD KENNEDY SCHOOL,156
593,COLLEGE CARLO ALBERTO,156
594,APPALACHIAN STATE UNIVERSITY,155
595,PORTLAND STATE UNIVERSITY,154
596,UNIVERSITY OF ROVIRA I VIRGILI,153
