Rank,University,Score
193,MCMASTER UNIVERSITY,893
194,LOUISIANA STATE UNIVERSITY,884
195,UNIVERSITY OF DUNDEE,875
196,UNIVERSITY OF DUSSELDORF,868
197,SHANGHAI JIAO TONG UNIVERSITY,862
198,UNIVERSITY OF OREGON,861
199,UNIVERSITY OF WURZBURG,858
200,UNIVERSITY OF MILAN,857
201,UNIVERSITY OF MONTPELLIER 2,855
202,UNIVERSITY OF CINCINNATI,855
203,UNIVERSITE CATHOLIQUE DE LOUVAIN,853
204,UNIVERSITY OF DURHAM,851
205,HONG KONG UNIVERSITY OF SCIENCE AND TECHNOLOGY,847
206,UNIVERSITY OF INNSBRUCK,841
207,VIRGINIA POLYTECHNIC INSTITUTE AND STATE UNIVERSITY,838
208,NANYANG TECHNOLOGICAL UNIVERSITY,836
209,ZHEJIANG UNIVERSITY,833
210,UNIVERSITY OF KENTUCKY,832
211,"UNIVERSITY OF ROME, LA SAPIENZA",830
212,"QUEEN MARY, UNIVERSITY OF LONDON",829
213,KING ABDULAZIZ UNIVERSITY,812
214,UNIVERSITY OF CALGARY,810
215,UNIVERSITY OF SAO PAULO,808
216,"UNIVERSITY OF NEBRASKA, LINCOLN",794
217,MUNSTER UNIVERSITY,785
218,KYUSHU UNIVERSITY,784
219,UMEA UNIVERSITY,781
220,UNIVERSITY AUTONOMA BARCELONA,776
221,UNIVERSITY OF WITWATERSRAND,775
222,NORTHEASTERN UNIVERSITY,767
223,UNIVERSITY OF SUSSEX,758
224,UNIVERSITY OF TOULOUSE 3,752
225,UNIVERSITY OF BREMEN,750
226,UNIVERSITY OF OTTAWA,748
227,UNIVERSITY OF ALABAMA,748
228,UNIVERSITY OF WESTERN ONTARIO,746
229,GEORGE WASHINGTON UNIVERSITY,746
230,GEORGETOWN UNIVERSITY,744
231,CHINESE UNIVERSITY OF HONG KONG,740
232,DELFT UNIVERSITY OF TECHNOLOGY,733
233,UNIVERSITE BORDEAUX,731
234,KEIO UNIVERSITY,722
235,UNIVERSITY COLLEGE DUBLIN,721
236,UNIVERSITY OF AUCKLAND,718
237,UNIVERSITY OF BOLOGNA,716
238,FREE UNIVERSITY BRUSSELS,715
239,RUHR UNIVERSITY BOCHUM,714
240,BOCCONI UNIVERSITY,712
241,UNIVERSITY OF GRENOBLE ALPES,707
242,PARIS SCHOOL OF ECONOMICS,701
243,UNIVERSITY OF ABERDEEN,697
244,UNIVERSITY OF TRIESTE,697
245,UNIVERSITY OF DELAWARE,694
246,UNIVERSITY OF KONSTANZ,694
247,JAMES COOK UNIVERSITY,694
248,LONDON BUSINESS SCHOOL,692
249,"UNIVERSITY OF WISCONSIN, MADISON",692
250,WASHINGTON STATE UNIVERSITY,690
251,"UNIVERSITY OF ROME, TOR VERGATA",687
252,UNIVERSITY NACIONAL AUTONOMA MEXICO,686
253,TOKYO INSTITUTE OF TECHNOLOGY,686
254,UNIVERSITY OF ICELAND,685
255,"UNIVERSITY OF TEXAS, DALLAS",684
256,UNIVERSITY OF GUELPH,682
257,SUNGKYUNKWAN UNIVERSITY,681
258,UNIVERSITY OF NICE,681
259,GEORGIA STATE UNIVERSITY,678
260,UNIVERSITY OF TSUKUBA,675
261,KOREA ADVANCED INSTITUTE OF SCIENCE TECHNOLOGY,670
262,UNIVERSITY OF LIEGE,668
263,UNIVERSITY OF POTSDAM,665
264,UNIVERSITY OF TARTU,659
265,MAASTRICHT UNIVERSITY,658
266,SWEDISH UNIVERSITY OF AGRICULTURAL SCIENCES,658
267,UNIVERSITY OF TURIN,651
268,UNIVERSITY OF TASMANIA,647
269,UNIVERSITY OF CAPE TOWN,643
270,DALHOUSIE UNIVERSITY,638
271,"SUNY, BUFFALO",633
272,UNIVERSITY OF ALABAMA BIRMINGHAM,625
273,PONTIFICIAL CATHOLIC UNIVERSITY OF CHILE,624
274,UNIVERSITY OF ULM,620
275,MONTANA STATE UNIVERSITY,609
276,UNIVERSITY OF MARBURG,606
277,"CHARLES UNIVERSITY, PRAGUE",604
278,UNIVERSITY OF SOUTHERN DENMARK,596
279,LOMONOSOV MOSCOW STATE UNIVERSITY,595
280,UNIVERSITY OF SOUTH CAROLINA,593
281,UNIVERSITY OF OKLAHOMA,593
282,UNIVERSITY OF CHILE,591
283,UNIVERSITY OF WATERLOO,588
284,UNIVERSITY OF REGENSBURG,587
285,UNIVERSITY OF WYOMING,587
286,QUEENS UNIVERSITY,586
287,TECHNICAL UNIVERSITY OF KARLSRUHE,577
288,UNIVERSITY OF TURKU,576
289,UNIVERSITY AUTONOMA MADRID,570
290,UNIVERSITY OF NAPLES FEDERICO 2,569
291,QUEENS UNIVERSITY BELFAST,563
292,TEMPLE UNIVERSITY,560
293,"UNIVERSITY OF NEVADA, RENO",559
294,KANSAS STATE UNIVERSITY,549
295,UNIVERSITY OF BAYREUTH,543
296,AALTO UNIVERSITY,542
297,UNIVERSITY OF JENA,536
298,CURTIN UNIVERSITY OF TECHNOLOGY,536
299,SUN YAT-SEN (ZHONGSHAN) UNIVERSITY,533
300,UNIVERSITY OF LEIPZIG,532
301,UNIVERSITY LAVAL,531
302,CITY UNIVERSITY OF NEW YORK,530
303,UNIVERSITY OF FLORENCE,529
304,UNIVERSITY OF PERUGIA,526
305,UNIVERSITY OF VERMONT,518
306,GEORGE MASON UNIVERSITY,518
307,UNIVERSITY OF ANTWERP,516
308,MACQUARIE UNIVERSITY,516
309,XIAMEN UNIVERSITY,514
310,UNIVERSITY OF OTAGO,512
311,BARCELONA GRADUATE SCHOOL OF ECONOMICS,511
312,SOUTHERN METHODIST UNIVERSITY,511
313,UNIVERSITY OF PORTO,511
314,NORWEGIAN UNIVERSITY OF SCIENCE AND TECHNOLOGY,510
315,UNIVERSITY OF PISA,509
316,UNIVERSITY OF BATH,508
317,STOCKHOLM SCHOOL OF ECONOMICS,502
318,UNIVERSITY OF NEW HAMPSHIRE,501
319,UNIVERSITY OF MANNHEIM,499
320,UNIVERSITY OF SOUTH FLORIDA,498
321,TECHNICAL UNIVERSITY CAROLO-WILHELMINA BRAUNSCHWEIG,496
322,HIROSHIMA UNIVERSITY,493
323,"UNIVERSITY OF MARYLAND, BALTIMORE COUNTY",493
324,YONSEI UNIVERSITY,491
325,TULANE UNIVERSITY,490
326,KOREA UNIVERSITY,486
327,NANJING UNIVERSITY,486
328,VIRGINIA COMMONWEALTH UNIVERSITY,475
329,SAN DIEGO STATE UNIVERSITY,468
330,UNIVERSITY OF VICTORIA,467
331,UNIVERSITY COMPLUTENSE MADRID,465
332,UNIVERSITY OF BARI,464
333,UNIVERSITY OF ESSEX,458
334,YORK UNIVERSITY,454
335,SINGAPORE MANAGEMENT UNIVERSITY,452
336,UNIVERSITY OF OULU,451
337,UNIVERSITY OF LISBON,447
338,UNIVERSITY LA LAGUNA,446
339,UTAH STATE UNIVERSITY,446
340,BRIGHAM YOUNG UNIVERSITY,442
341,UNIVERSITY DE LA MEDITERRANEE AIX-MARSEILLE 2,438
342,UNIVERSITY OF LORRAINE,436
343,DREXEL UNIVERSITY,432
344,BEN GURION UNIVERSITY OF THE NEGEV,431
345,KOBE UNIVERSITY,429
346,UNIVERSITY OF KENT,429
347,UNIVERSITY BORDEAUX 1,428
348,BIELEFELD UNIVERSITY,426
349,LANCASTER UNIVERSITY,424
350,CHIBA UNIVERSITY,423
351,UNIVERSITY OF MONTPELLIER 1,416
352,POHANG UNIVERSITY SCIENCE AND TECHNOLOGY,412
353,BAR ILAN UNIVERSITY,411
354,FEDERAL UNIVERSITY OF RIO DE JANEIRO,411
355,THE OPEN UNIVERSITY,403
356,SHANGHAI UNIVERSITY OF FINANCE AND ECONOMICS,401
357,"SUNY, ALBANY",400
358,UNIVERSITY OF CANTERBURY,398
359,NATIONAL CENTRAL UNIVERSITY,396
360,UNIVERSITY OF READING,395
361,SYRACUSE UNIVERSITY,394
362,UNIVERSITY OF QUEBEC,393
363,SICHUAN UNIVERSITY,392
364,UNIVERSITY OF RENNES 1,389
365,YOKOHAMA CITY UNIVERSITY,386
366,UNIVERSITY OF CARLOS III MADRID,384
367,UNIVERSITY OF MONTANA,382
368,UNIVERSITY OF MEDICINE DENTISTRY NEW JERSEY,380
369,UNIVERSITY OF VALENCIA,377
370,UNIVERSITY OF RHODE ISLAND,376
371,UNIVERSITY OF EVRY,370
372,UNIVERSITY OF BUENOS AIRES,370
373,OKAYAMA UNIVERSITY,366
374,UNIVERSITY OF WESTERN SYDNEY,365
375,WAYNE STATE UNIVERSITY,362
376,UNIVERSITY OF HALLE WITTENBERG,361
377,UNIVERSITY OF GIESSEN,358
378,LA TROBE UNIVERSITY,357
379,UNIVERSITY OF WARSAW,357
380,VIENNA UNIVERSITY OF TECHNOLOGY,355
381,UNIVERSITY OF FRIBOURG,355
382,RWTH AACHEN UNIVERSITY,346
383,UNIVERSITY OF GENOA,346
384,WASEDA UNIVERSITY,345
385,WAKE FOREST UNIVERSITY,345
386,XIAN JIAOTONG UNIVERSITY,342
387,KING SAUD UNIVERSITY,341
388,NEW UNIVERSITY OF LISBON (NOVA),339
389,UNIVERSITY OF THE ANDES,338
390,"UNIVERSITY OF COLORADO, DENVER",337
391,UNIVERSITY OF LJUBLJANA,336
392,"CUNY, CITY COLLEGE",335
393,UNIVERSITY OF DUISBURG-ESSEN,334
394,UNIVERSITY OF PAVIA,331
395,INSEAD,331
396,MAHIDOL UNIVERSITY,331
397,UNIVERSITY OF HAIFA,330
398,UNIVERSITY OF MANITOBA,328
399,TONGJI UNIVERSITY,328
400,TRENT UNIVERSITY,326
401,IBARAKI UNIVERSITY,326
402,UNIVERSITY OF OVIEDO,326
403,UNIVERSITY OF MAINE,325
404,CHALMERS UNIVERSITY OF TECHNOLOGY,323
405,UNIVERSITY OF GRANADA,322
406,UNIVERSITY OF WOLLONGONG,322
407,QUEENSLAND UNIVERSITY OF TECHNOLOGY,319
408,UNIVERSITY OF TECHNOLOGY SYDNEY,316
409,HANYANG UNIVERSITY,315
410,TEXAS TECHNICAL UNIVERSITY,314
411,NANKAI UNIVERSITY,314
412,UNIVERSITY OF PARIS I,313
413,UNIVERSITY OF THE BASQUE COUNTRY/PAIS VASCO,312
414,UNIVERSITY OF SIENA,311
415,UNIVERSITY OF NANTES,311
416,UNIVERSITY OF KWAZULU-NATAL,311
417,UNIVERSITY OF MILANO-BICOCCA,309
418,UNIVERSITY OF TWENTE,306
419,JILIN UNIVERSITY,305
420,TECHNICAL UNIVERSITY OF BERLIN,305
421,UNIVERSITY OF VERONA,303
422,SWANSEA UNIVERSITY,303
423,UNIVERSITY OF HANNOVER,303
424,UNIVERSITY OF STUTTGART,302
425,UNIVERSITY OF UDINE,300
426,UNIVERSITY OF ORLEANS,299
427,MASSEY UNIVERSITY,297
428,CITY UNIVERSITY LONDON,297
429,UNIVERSITY OF IDAHO,295
430,CLEMSON UNIVERSITY,293
431,NATIONAL CHENG KUNG UNIVERSITY,293
432,KTH ROYAL INSTITUTE OF TECHNOLOGY,292
433,UNIVERSITY OF SALAMANCA,291
434,LINKOPING UNIVERSITY,290
435,CITY UNIVERSITY HONG KONG,288
436,EINDHOVEN UNIVERSITY OF TECHNOLOGY,288
437,UNIVERSITY OF SURREY,288
438,CARL VON OSSIETZKY UNIVERSITY OLDENBURG,286
439,GRIFFITH UNIVERSITY,284
440,UNIVERSITY OF JYVASKYLA,283
441,DORTMUND UNIVERSITY OF TECHNOLOGY,281
442,FLORIDA INTERNATIONAL UNIVERSITY,281
443,LEHIGH UNIVERSITY,277
444,UNIVERSITY OF STRATHCLYDE,277
445,NORTHERN ARIZONA UNIVERSITY,274
446,UNIVERSITY OF CENTRAL FLORIDA,273
447,LIVERPOOL JOHN MOORES UNIVERSITY,270
448,BEIJING NORMAL UNIVERSITY,270
449,WEST VIRGINIA UNIVERSITY,270
450,UNIVERSITY OF SASSARI,269
451,UNIVERSITY OF SPLIT,267
452,UNIVERSITY OF TAMPERE,267
453,UNIVERSITY OF LILLE 1,265
454,COLLEGE OF WILLIAM AND MARY,261
455,UNIVERSITY OF COIMBRA,258
456,UNIVERSITY OF PUERTO RICO,256
457,CHAPMAN UNIVERSITY,256
458,UNIVERSITY OF CANTABRIA,256
459,UNIVERSITY OF ARKANSAS,255
460,AALBORG UNIVERSITY,254
461,"BIRKBECK COLLEGE, UNIVERSITY OF LONDON",254
462,WUHAN UNIVERSITY,253
463,UNIVERSITY OF LUGANO,251
464,UNIVERSITY OF HERTFORDSHIRE,250
465,"NATIONAL UNIVERSITY OF IRELAND, UNIVERSITY COLLEGE CORK",248
466,UNIVERSITY OF CRETE,248
467,KYOTO SANGYO UNIVERSITY,247
468,MISSISSIPPI STATE UNIVERSITY,247
469,UNIVERSITY OF ST GALLEN,247
470,UNIVERSITY OF SASKATCHEWAN,246
471,KEELE UNIVERSITY,245
472,UNIVERSITY OF MISSISSIPPI,244
473,CENTRAL EUROPEAN UNIVERSITY,243
474,FORDHAM UNIVERSITY,243
475,UNIVERSITY OF CONCEPCION,242
476,PARIS DAUPHINE UNIVERSITY,241
477,"ROYAL HOLLOWAY, UNIVERSITY OF LONDON",240
478,BAYLOR UNIVERSITY,240
479,TECHNICAL UNIVERSITY OF DARMSTADT,240
480,UNIVERSITY OF NEWCASTLE,240
481,SAINT PETERSBURG STATE UNIVERSITY,239
482,EUROPEAN UNIVERSITY INSTITUTE,237
483,UNIVERSITY OF ATHENS,233
484,NORWEGIAN UNIVERSITY OF LIFE SCIENCES,233
485,SWINBURNE UNIVERSITY OF TECHNOLOGY,232
486,UNIVERSITY OF ROSTOCK,231
487,BOISE STATE UNIVERSITY,231
488,UNIVERSITY OF PALERMO,231
489,VICTORIA UNIVERSITY OF WELLINGTON,230
490,UNIVERSITY OF GRAZ,229
491,DEAKIN UNIVERSITY,228
492,"NORWEGIAN SCHOOL OF ECONOMICS, NHH",224
493,NATIONAL CHIAO TUNG UNIVERSITY,224
494,UNIVERSITY OF TROMSO,223
495,LOYOLA UNIVERSITY CHICAGO,222
496,"SUNY, BINGHAMTON",219
497,AUBURN UNIVERSITY,218
498,EOTVOS LORAND UNIVERSITY,216
499,CATHOLIC UNIVERSITY OF THE SACRED HEART,215
500,KUMAMOTO UNIVERSITY,215
501,EWHA WOMANS UNIVERSITY,214
502,MURDOCH UNIVERSITY,213
503,KYUNG HEE UNIVERSITY,213
504,CARLETON UNIVERSITY,213
505,BLAISE PASCAL UNIVERSITY,213
506,UNIVERSITY OF SHERBROOKE,211
507,HUAZHONG UNIVERSITY OF SCIENCE AND TECHNOLOGY,211
508,UNIVERSITY OF PLYMOUTH,210
509,SAINT LOUIS UNIVERSITY,210
510,COPENHAGEN BUSINESS SCHOOL,208
511,UNIVERSITY OF SANTIAGO DE COMPOSTELA,208
512,INDIANA UNIVERSITY-PURDUE UNIVERSITY INDIANAPOLIS,208
513,WELLESLEY COLLEGE,207
514,NEW MEXICO STATE UNIVERSITY,203
515,UNIVERSITY OF MINHO,202
516,SOUTHERN ILLINOIS UNIVERSITY,198
517,UNIVERSITY OF SAARLAND,198
518,CONCORDIA UNIVERSITY,197
519,BILKENT UNIVERSITY,196
520,UNIVERSITY OF ROVIRA I VIRGILI,193
521,OHIO UNIVERSITY,193
522,UNIVERSITY OF PARIS XII,190
523,UNIVERSITY OF MODENA,189
524,"UNIVERSITY OF TEXAS, SAN ANTONIO",188
525,UNIVERSITY OF LOUISVILLE,188
526,NOVOSIBIRSK STATE UNIVERSITY,187
527,"UNIVERSITY OF ROME, TRE",185
528,UNIVERSITY OF BOURGOGNE,185
529,UNIVERSITY OF BELGRADE,185
530,FEDERAL UNIVERSITY OF RIO GRANDE SUL,185
531,"UNIVERSITY OF TEXAS, ARLINGTON",184
532,SHANDONG UNIVERSITY,184
533,UNIVERSITY OF TOURS,184
534,UNIVERSITY OF CYPRUS,183
535,UNIVERSITY OF SOUTH BOHEMIA,182
536,NATIONAL CHUNG HSING UNIVERSITY,180
537,LANZHOU UNIVERSITY,180
538,KENT STATE UNIVERSITY,180
539,UNIVERSIDADE ESTADUAL DE CAMPINAS,180
540,UNIVERSITY OF KAISERSLAUTERN,179
541,TOKYO UNIVERSITY OF SCIENCE,179
542,UNIVERSITY OF ZARAGOZA,177
543,TOKYO METROPOLITAN UNIVERSITY,176
544,KANAZAWA UNIVERSITY,176
545,SOGANG UNIVERSITY,174
546,ABERYSTWYTH UNIVERSITY,171
547,SOOCHOW UNIVERSITY,170
548,UNIVERSITY OF INSUBRIA,170
549,NORTHEAST NORMAL UNIVERSITY,169
550,UNIVERSITY OF TRENTO,168
551,FEDERAL UNIVERSITY OF MINAS GERAIS,167
552,NATIONAL UNIVERSITY OF LA PLATA,167
553,"CUNY, HUNTER COLLEGE",167
554,UNIVERSITY OF BRASILIA,164
555,YESHIVA UNIVERSITY,164
556,JOHANNES KEPLER UNIVERSITY,162
557,BANGOR UNIVERSITY,161
558,HERIOT-WATT UNIVERSITY,160
559,KOC UNIVERSITY,160
560,SAN FRANCISCO STATE UNIVERSITY,159
561,UNIVERSITY OF NAMUR,159
562,NIIGATA UNIVERSITY,159
563,DUKE NATIONAL UNIVERSITY SINGAPORE,159
564,UNIVERSITY OF MONS,158
565,CA FOSCARI UNIVERSITY OF VENICE,157
566,UNIVERSITY OF DENVER,157
567,JAGIELLONIAN UNIVERSITY,157
568,HONG KONG POLYTECH UNIVERSITY,156
569,NEW YORK UNIVERSITY ABU DHABI,154
570,UNIVERSITY OF CAGLIARI,154
571,PUSAN NATIONAL UNIVERSITY,154
572,UNIVERSITY OF SOUTH AUSTRALIA,154
573,WESLEYAN UNIVERSITY,153
574,CATHOLIC UNIVERSITY OF AMERICA,153
575,BOGAZICI UNIVERSITY,153
576,EAST CHINA NORMAL UNIVERSITY,152
577,WESTERN WASHINGTON UNIVERSITY,152
578,TAMPERE UNIVERSITY OF TECHNOLOGY,152
579,UNIVERSITY OF ALASKA,152
580,VIENNA UNIVERSITY OF ECONOMICS AND BUSINESS,151
581,MONTCLAIR STATE UNIVERSITY,151
582,CHONNAM NATIONAL UNIVERSITY,150
583,SAN JOSE STATE UNIVERSITY,150
584,MEMORIAL UNIVERSITY OF NEWFOUNDLAND,149
585,UNIVERSITY OF JOHANNESBURG,146
586,SHINSHU UNIVERSITY,146
587,KYUNGPOOK NATIONAL UNIVERSITY,146
588,UNIVERSITY OF NORTH TEXAS,145
589,"UNIVERSITY OF COLORADO, BOULDER",143
590,BRUNEL UNIVERSITY,143
591,"NATIONAL UNIVERSITY OF IRELAND, GALWAY",142
592,VILNIUS UNIVERSITY,141
593,UNIVERSITY OF REGINA,140
594,UNIVERSITY OF PRETORIA,140
595,OLD DOMINION UNIVERSITY,139
596,NORTHEASTERN ILLINOIS UNIVERSITY,139
597,UNIVERSITY OF CENTRAL LANCASHIRE,139
598,UNIVERSITY OF STELLENBOSCH,138
