Rank,University,Score
85,UNIVERSITY OF MANCHESTER,1591
86,BRANDEIS UNIVERSITY,1590
87,"UNIVERSITY OF TENNESSEE, KNOXVILLE",1563
88,"UNIVERSITY OF ROME, LA SAPIENZA",1521
89,UNIVERSITY OF UTRECHT,1519
90,PURDUE UNIVERSITY,1510
91,TEL AVIV UNIVERSITY,1479
92,NAGOYA UNIVERSITY,1448
93,UNIVERSITY OF ALABAMA,1430
94,AARHUS UNIVERSITY,1426
95,UNIVERSITY OF STRASBOURG,1418
96,UNIVERSITY OF BASEL,1396
97,WASHINGTON STATE UNIVERSITY,1373
98,"UNIVERSITY OF MISSOURI, COLUMBIA",1367
99,KYUSHU UNIVERSITY,1338
100,TOKYO INSTITUTE OF TECHNOLOGY,1334
101,UNIVERSITY OF OSLO,1332
102,LEIDEN UNIVERSITY,1326
103,UNIVERSITY OF HELSINKI,1324
104,UNIVERSITY OF GENEVA,1306
105,HEIDELBERG UNIVERSITY,1298
106,UNIVERSITY OF GRONINGEN,1284
107,"UNIVERSITY OF NEBRASKA, LINCOLN",1280
108,UNIVERSITY OF BERN,1273
109,LUND UNIVERSITY,1260
110,UNIVERSITY OF NEW MEXICO,1250
111,UNIVERSITY OF TUBINGEN,1244
112,RICE UNIVERSITY,1224
113,UNIVERSITY OF QUEENSLAND,1193
114,UNIVERSITY OF CONNECTICUT,1192
115,UNIVERSITY OF LEEDS,1184
116,COLORADO STATE UNIVERSITY,1178
117,UNIVERSITY OF OREGON,1172
118,UNIVERSITY OF MELBOURNE,1163
119,UNIVERSITY OF VIENNA,1134
120,UNIVERSITY OF NOTTINGHAM,1130
121,UNIVERSITY OF FREIBURG,1124
122,UNIVERSITY OF NOTRE DAME,1119
123,UNIVERSITY OF CALGARY,1116
124,UNIVERSITY OF PARIS XI,1115
125,UNIVERSITY OF WURZBURG,1103
126,VRIJE UNIVERSITEIT AMSTERDAM,1077
127,STOCKHOLM UNIVERSITY,1070
128,UNIVERSITY OF COLOGNE,1069
129,UNIVERSITY OF MIAMI,1058
130,UNIVERSITY OF ALBERTA,1052
131,LOUISIANA STATE UNIVERSITY,1029
132,UNIVERSITY OF MEDICINE DENTISTRY NEW JERSEY,1025
133,UNIVERSITY OF TSUKUBA,1023
134,NORTH CAROLINA STATE UNIVERSITY,1022
135,HUMBOLDT UNIVERSITY OF BERLIN,1006
136,UNIVERSITY OF LYON,1001
137,IOWA STATE UNIVERSITY,1000
138,FREE UNIVERSITY BERLIN,999
139,UNIVERSITY OF ST ANDREWS,997
140,UNIVERSITY OF OKLAHOMA,995
141,UMEA UNIVERSITY,989
142,DARTMOUTH COLLEGE,982
143,UNIVERSITY OF CINCINNATI,974
144,UNIVERSITY OF GLASGOW,968
145,FREE UNIVERSITY BRUSSELS,956
146,UNIVERSITY OF LEICESTER,955
147,FLORIDA STATE UNIVERSITY,934
148,UNIVERSITY OF KANSAS,923
149,UNIVERSITY OF LAUSANNE,920
150,KATHOLIEKE UNIVERSITEIT LEUVEN,916
151,HOKKAIDO UNIVERSITY,901
152,UNIVERSITY NACIONAL AUTONOMA MEXICO,895
153,UNIVERSITY OF MILAN,893
154,UNIVERSITY OF MAINZ,892
155,UNIVERSITY OF EAST ANGLIA,890
156,MCMASTER UNIVERSITY,887
157,GEORGIA INSTITUTE OF TECHNOLOGY,887
158,NEWCASTLE UNIVERSITY,881
159,UNIVERSITY OF HAMBURG,881
160,CARNEGIE MELLON UNIVERSITY,876
161,GOETHE UNIVERSITY FRANKFURT,872
162,UNIVERSITY OF LIVERPOOL,869
163,RADBOUD UNIVERSITY NIJMEGEN,863
164,UNIVERSITY OF GOTTINGEN,859
165,UNIVERSITY OF PARIS VII,852
166,UNIVERSITY OF READING,850
167,"UNIVERSITY OF NEVADA, RENO",841
168,UNIVERSITY OF KIEL,840
169,UNIVERSITY OF PADUA,835
170,DELFT UNIVERSITY OF TECHNOLOGY,834
171,UNIVERSITY OF GRENOBLE 1,830
172,UNIVERSITY OF AUCKLAND,812
173,TULANE UNIVERSITY,805
174,UNIVERSITY OF FLORENCE,794
175,UNIVERSITY OF YORK,792
176,UNIVERSITY OF INNSBRUCK,784
177,UNIVERSITY OF GOTHENBURG,783
178,KEIO UNIVERSITY,781
179,UNIVERSITY OF MONTPELLIER 2,780
180,UNIVERSITY OF BIRMINGHAM,779
181,UNIVERSITY OF SYDNEY,773
182,RUHR UNIVERSITY BOCHUM,750
183,UNIVERSITY OF BARCELONA,745
184,UNIVERSITY OF SAO PAULO,743
185,SWEDISH UNIVERSITY OF AGRICULTURAL SCIENCES,734
186,UNIVERSITY OF SOUTH CAROLINA,734
187,NATIONAL UNIVERSITY OF SINGAPORE,732
188,QUEENS UNIVERSITY,725
189,MONASH UNIVERSITY,718
190,UNIVERSITY OF MARBURG,716
191,UNIVERSITY OF WESTERN ONTARIO,709
192,UNIVERSITY OF DELAWARE,708
193,UNIVERSITY OF TOULOUSE 3,708
194,UNIVERSITY OF DUNDEE,707
195,UNIVERSITY OF REGENSBURG,696
196,UNIVERSITY OF MONTREAL,695
197,UNIVERSITY OF DURHAM,692
198,UNIVERSITY OF NEW SOUTH WALES,689
199,UNIVERSITY OF SOUTHAMPTON,687
200,UNIVERSITY OF KENTUCKY,668
201,DALHOUSIE UNIVERSITY,667
202,UNIVERSITY OF SUSSEX,667
203,UNIVERSITY OF NAPLES FEDERICO 2,665
204,TECHNION ISRAEL,665
205,GEORGETOWN UNIVERSITY,655
206,UNIVERSITE CATHOLIQUE DE LOUVAIN,653
207,UNIVERSITY OF WARWICK,653
208,UNIVERSITY OF WESTERN AUSTRALIA,646
209,VIRGINIA POLYTECHNIC INSTITUTE AND STATE UNIVERSITY,639
210,SYRACUSE UNIVERSITY,634
211,GEORGE WASHINGTON UNIVERSITY,632
212,UNIVERSITY OF BOLOGNA,629
213,UNIVERSITY OF KONSTANZ,629
214,UNIVERSITY OF SOUTHERN DENMARK,628
215,CARDIFF UNIVERSITY,626
216,"KINGS COLLEGE, LONDON",626
217,WAGENINGEN UNIVERSITY,617
218,UNIVERSITY OF DUSSELDORF,617
219,UNIVERSITY AUTONOMA MADRID,609
220,UNIVERSITY OF ULM,607
221,SIMON FRASER UNIVERSITY,605
222,UNIVERSITY OF BATH,602
223,UNIVERSITY OF ABERDEEN,600
224,UNIVERSITY OF BONN,596
225,WAYNE STATE UNIVERSITY,590
226,SEOUL NATIONAL UNIVERSITY,588
227,UNIVERSITY OF BAYREUTH,586
228,MUNSTER UNIVERSITY,585
229,UNIVERSITY OF LONDON,582
230,UNIVERSITY OF NEW HAMPSHIRE,580
231,UNIVERSITY OF CAPE TOWN,567
232,KUMAMOTO UNIVERSITY,565
233,UNIVERSITY DE LA MEDITERRANEE AIX-MARSEILLE 2,562
234,THE OPEN UNIVERSITY,556
235,BIELEFELD UNIVERSITY,554
236,UNIVERSITY OF OTTAWA,554
237,"SUNY, ALBANY",551
238,"SUNY, BUFFALO",544
239,ERASMUS UNIVERSITY ROTTERDAM,543
240,UNIVERSITY OF VICTORIA,536
241,UNIVERSITY OF HOUSTON,534
242,QUEENS UNIVERSITY BELFAST,534
243,UNIVERSITY COMPLUTENSE MADRID,533
244,CHIBA UNIVERSITY,522
245,KANSAS STATE UNIVERSITY,521
246,MACQUARIE UNIVERSITY,521
247,NORTHERN ARIZONA UNIVERSITY,518
248,EOTVOS LORAND UNIVERSITY,513
249,UNIVERSITY OF BERGEN,513
250,UNIVERSITY OF MONTANA,512
251,"CHARLES UNIVERSITY, PRAGUE",501
252,WAKE FOREST UNIVERSITY,492
253,NORWEGIAN UNIVERSITY OF SCIENCE AND TECHNOLOGY,483
254,LOMONOSOV MOSCOW STATE UNIVERSITY,475
255,UNIVERSITY OF PAVIA,474
256,KOBE UNIVERSITY,472
257,UNIVERSITY OF BREMEN,471
258,TSINGHUA UNIVERSITY,471
259,YOKOHAMA CITY UNIVERSITY,462
260,UNIVERSITY OF SOUTH FLORIDA,462
261,UNIVERSITY OF WALES,458
262,UNIVERSITY OF KARLSRUHE,452
263,UNIVERSITY OF CHILE,443
264,DREXEL UNIVERSITY,443
265,UNIVERSITY OF ADELAIDE,440
266,UNIVERSITY LAVAL,440
267,UNIVERSITY OF GUELPH,437
268,UNIVERSITY OF VERMONT,437
269,UNIVERSITY OF PARIS V,433
270,UNIVERSITY OF TURIN,430
271,UNIVERSITY OF HONG KONG,429
272,PEKING UNIVERSITY,427
273,UNIVERSITY OF ALASKA,423
274,LONDON SCHOOL OF ECONOMICS AND POLITICAL SCIENCE,421
275,UNIVERSITY OF OTAGO,420
276,UNIVERSITY OF CRETE,419
277,UTAH STATE UNIVERSITY,418
278,UNIVERSITY OF LIEGE,412
279,UNIVERSITY OF JENA,407
280,VIENNA UNIVERSITY OF TECHNOLOGY,406
281,CLEMSON UNIVERSITY,406
282,UNIVERSITY OF MAINE,405
283,"QUEEN MARY, UNIVERSITY OF LONDON",399
284,HIROSHIMA UNIVERSITY,399
285,UNIVERSITY OF TURKU,399
286,UNIVERSITY OF RHODE ISLAND,397
287,UNIVERSITY OF BUENOS AIRES,397
288,POMPEU FABRA UNIVERSITY,395
289,SAINT LOUIS UNIVERSITY,390
290,BAR ILAN UNIVERSITY,389
291,UNIVERSITY OF ERLANGEN-NURNBERG,388
292,UNIVERSITY OF TWENTE,382
293,TOKYO METROPOLITAN UNIVERSITY,378
294,UNIVERSITY BORDEAUX 1,376
295,JAMES COOK UNIVERSITY,376
296,OKAYAMA UNIVERSITY,374
297,"UNIVERSITY OF ROME, TOR VERGATA",374
298,UNIVERSITY OF BORDEAUX,372
299,TRINITY COLLEGE DUBLIN,372
300,CHALMERS UNIVERSITY OF TECHNOLOGY,370
301,UNIVERSITY OF WYOMING,368
302,BOSTON COLLEGE,363
303,UNIVERSITY OF WATERLOO,360
304,VIRGINIA COMMONWEALTH UNIVERSITY,358
305,YORK UNIVERSITY,358
306,HONG KONG UNIVERSITY OF SCIENCE AND TECHNOLOGY,356
307,UNIVERSITY OF FRIBOURG,353
308,NORTHEASTERN ILLINOIS UNIVERSITY,352
309,BEN GURION UNIVERSITY OF THE NEGEV,351
310,UNIVERSITY OF EXETER,349
311,COLLEGE OF WILLIAM AND MARY,348
312,MONTANA STATE UNIVERSITY,346
313,FUDAN UNIVERSITY,344
314,UNIVERSITY OF HAIFA,340
315,KOREA ADVANCED INSTITUTE OF SCIENCE TECHNOLOGY,338
316,NORTHEASTERN UNIVERSITY,335
317,UNIVERSITY OF LOUISVILLE,329
318,EINDHOVEN UNIVERSITY OF TECHNOLOGY,328
319,UNIVERSITY OF VALENCIA,327
320,TECHNICAL UNIVERSITY OF DENMARK,326
321,NATIONAL TAIWAN UNIVERSITY,324
322,SAN FRANCISCO STATE UNIVERSITY,316
323,GHENT UNIVERSITY,314
324,POHANG UNIVERSITY SCIENCE AND TECHNOLOGY,312
325,UNIVERSITY OF PISA,311
326,UNIVERSITY OF BRESCIA,307
327,NIIGATA UNIVERSITY,307
328,LANCASTER UNIVERSITY,307
329,LINKOPING UNIVERSITY,302
330,UNIVERSITY COLLEGE DUBLIN,301
331,UNIVERSITY OF LEIPZIG,298
332,TEXAS TECHNICAL UNIVERSITY,293
333,UNIVERSITY OF GIESSEN,293
334,UNIVERSITY OF ANTWERP,292
335,UNIVERSITY OF ARKANSAS,291
336,UNIVERSITY OF TRIESTE,291
337,CHINESE UNIVERSITY OF HONG KONG,289
338,UNIVERSITY OF PRETORIA,288
339,FEDERAL UNIVERSITY OF RIO DE JANEIRO,287
340,"ROYAL HOLLOWAY, UNIVERSITY OF LONDON",285
341,LOYOLA UNIVERSITY CHICAGO,285
342,KANAZAWA UNIVERSITY,283
343,UNIVERSITY OF GENOA,282
344,UNIVERSITY OF HALLE WITTENBERG,276
345,UNIVERSITY OF PARMA,275
346,"BIRKBECK COLLEGE, UNIVERSITY OF LONDON",275
347,LA TROBE UNIVERSITY,265
348,UNIVERSIDADE ESTADUAL DE CAMPINAS,260
349,UNIVERSITY OF OULU,260
350,UNIVERSITY OF SALAMANCA,259
351,UNIVERSITY OF TASMANIA,258
352,UNIVERSITY OF QUEBEC,258
353,UNIVERSITY OF STIRLING,257
354,UNIVERSITY OF MANITOBA,256
355,OSAKA CITY UNIVERSITY,254
356,UNIVERSITY OF PERUGIA,254
357,FLORIDA INTERNATIONAL UNIVERSITY,251
358,SOUTHERN METHODIST UNIVERSITY,249
359,UNIVERSITY OF SAARLAND,246
360,YONSEI UNIVERSITY,245
361,OHIO UNIVERSITY,245
362,UNIVERSITY OF ALABAMA BIRMINGHAM,245
363,CARL VON OSSIETZKY UNIVERSITY OLDENBURG,242
364,TILBURG UNIVERSITY,237
365,UNIVERSITY OF NEUCHATEL,236
366,UNIVERSITY OF ESSEX,227
367,UNIVERSITY OF MAGDEBURG,227
368,TECHNICAL UNIVERSITY OF DRESDEN,227
369,UNIVERSITY OF SIENA,225
370,KITASATO UNIVERSITY,224
371,UNIVERSITY OF PLYMOUTH,220
372,MAASTRICHT UNIVERSITY,214
373,UNIVERSITY AUTONOMA BARCELONA,212
374,UNIVERSITY OF SHERBROOKE,212
375,UNIVERSITY OF CAGLIARI,211
376,UNIVERSITY OF STUTTGART,210
377,UNIVERSITY OF TARTU,209
378,KURUME UNIVERSITY,208
379,SHINSHU UNIVERSITY,206
380,UNIVERSITY OF IDAHO,205
381,UNIVERSITY OF WITWATERSRAND,203
382,"SUNY, BINGHAMTON",203
383,PONTIFICIAL CATHOLIC UNIVERSITY OF CHILE,201
384,TEMPLE UNIVERSITY,201
385,UNIVERSITY OF WOLLONGONG,200
386,BRIGHAM YOUNG UNIVERSITY,199
387,SAN DIEGO STATE UNIVERSITY,198
388,UNIVERSITY OF POTSDAM,195
389,UNIVERSITY OF CALABRIA,194
390,AUBURN UNIVERSITY,193
391,UNIVERSITY OF SWANSEA,192
392,ZHEJIANG UNIVERSITY,191
393,HOWARD UNIVERSITY,190
394,HELSINKI UNIVERSITY OF TECHNOLOGY,188
395,UNIVERSITY OF JYVASKYLA,187
396,WEST VIRGINIA UNIVERSITY,186
397,TECHNICAL UNIVERSITY OF DARMSTADT,185
398,UNIVERSITY MIGUEL HERNANDEZ,185
399,CURTIN UNIVERSITY OF TECHNOLOGY,182
400,NORTHWEST UNIVERSITY XIAN,181
401,"UNIVERSITY OF MARYLAND, BALTIMORE COUNTY",180
402,NEW MEXICO STATE UNIVERSITY,179
403,CONCORDIA UNIVERSITY,179
404,GEORGIA STATE UNIVERSITY,176
405,UNIVERSITY OF SASKATCHEWAN,175
406,VICTORIA UNIVERSITY OF WELLINGTON,175
407,OKLAHOMA STATE UNIVERSITY,174
408,CATHOLIC UNIVERSITY OF AMERICA,174
409,SOUTHERN ILLINOIS UNIVERSITY,173
410,RWTH AACHEN UNIVERSITY,173
411,UNIVERSITY OF RENNES 1,171
412,UNIVERSITY OF DORTMUND,168
413,CARLETON UNIVERSITY,166
414,WASEDA UNIVERSITY,166
415,FLORIDA ATLANTIC UNIVERSITY,165
416,MIAMI UNIVERSITY,165
417,TECHNICAL UNIVERSITY OF BERLIN,165
418,AGRICULTURAL UNIVERSITY OF NORWAY,165
419,SHANGHAI JIAO TONG UNIVERSITY,163
420,UNIVERSITY OF MILANO-BICOCCA,161
421,UNIVERSITY OF KENT,161
422,UNIVERSITY OF STRATHCLYDE,159
423,MASSEY UNIVERSITY,157
424,UNIVERSITY OF SASSARI,156
425,UNIVERSITY OF MONTPELLIER 1,155
426,UNIVERSITY OF TOULOUSE / TOULOUSE SCHOOL OF ECONOMICS,153
427,CITY UNIVERSITY HONG KONG,152
428,PORTLAND STATE UNIVERSITY,152
429,UNIVERSITY OF LISBON,150
430,UNIVERSITY OF BARI,150
431,UNIVERSITY OF GRAZ,150
432,UNIVERSITY OF THE BASQUE COUNTRY/PAIS VASCO,148
433,UNIVERSITY OF AUGSBURG,148
434,UNIVERSITY POLITECNICA DE VALENCIA,148
435,KENT STATE UNIVERSITY,146
436,NANJING UNIVERSITY,146
437,LEHIGH UNIVERSITY,145
438,EAST CAROLINA UNIVERSITY,145
439,UNIVERSITY OF NEWCASTLE,145
440,UNIVERSITY OF ANCONA,144
441,UNIVERSITY DE PROVENCE AIX-MARSEILLE 1,144
442,UNIVERSITY OF MESSINA,144
443,UNIVERSITY OF MISSISSIPPI,143
444,UNIVERSITY OF CLERMONT FERRAND,143
445,UNIVERSITY OF HOHENHEIM,142
446,"UNIVERSITY OF WALES, CARDIFF",142
447,AALTO UNIVERSITY,141
448,UNIVERSITY OF ATHENS,137
449,GEORGE MASON UNIVERSITY,136
450,YAMAGUCHI UNIVERSITY,136
451,UNIVERSITY OF GRANADA,136
452,UNIVERSITY OF DENVER,135
453,UNIVERSITY OF SEVILLA,135
454,UNIVERSITY OF CANTERBURY,135
455,IBARAKI UNIVERSITY,135
456,UNIVERSITY OF MEMPHIS,134
457,UNIVERSITY OF KAISERSLAUTERN,134
458,MEMORIAL UNIVERSITY OF NEWFOUNDLAND,134
459,WESLEYAN UNIVERSITY,134
460,UNIVERSITY OF WROCLAW,133
461,MICHIGAN TECHNOLOGICAL UNIVERSITY,132
462,FLINDERS UNIVERSITY OF SOUTH AUSTRALIA,130
463,UNIVERSITY OF OSNABRUCK,130
464,KEELE UNIVERSITY,130
465,UNIVERSITY OF CONCEPCION,130
466,UNIVERSITY OF TROMSO,130
467,UNIVERSITY OF TOLEDO,129
468,UNIVERSITY OF NORTH DAKOTA,129
469,NEW UNIVERSITY OF LISBON (NOVA),127
470,UNIVERSITY OF PUERTO RICO,127
471,CREIGHTON UNIVERSITY,126
472,UNIVERSITY OF STELLENBOSCH,126
473,UNIVERSITY OF NICE,125
474,HERIOT-WATT UNIVERSITY,125
475,SAINT PETERSBURG STATE UNIVERSITY,125
476,UNIVERSITY OF POITIERS,125
477,NAGOYA CITY UNIVERSITY,125
478,UNIVERSITY OF NORTH TEXAS,124
479,TOKYO UNIVERSITY OF SCIENCE,124
480,SAN JOSE STATE UNIVERSITY,124
481,UNIVERSITY OF CATANIA,124
482,UNIVERSITY OF MALAGA,123
483,TOYAMA UNIVERSITY,122
484,CITY UNIVERSITY OF NEW YORK,122
485,TEIKYO UNIVERSITY,122
486,SUNGKYUNKWAN UNIVERSITY,122
487,KINKI UNIVERSITY,121
488,TRENT UNIVERSITY,119
489,LONDON BUSINESS SCHOOL,118
490,FEDERAL UNIVERSITY OF MINAS GERAIS,118
491,UNIVERSITY OF SALERNO,118
492,UNIVERSITY OF WARSAW,117
493,YOKOHAMA NATIONAL UNIVERSITY,117
494,NAGASAKI UNIVERSITY,116
495,G. DANNUNZIO UNIVERSITY,116
496,MISSISSIPPI STATE UNIVERSITY,116
497,UNIVERSITY OF PARIS XII,116
498,INSEAD,115
499,"CALIFORNIA STATE UNIVERSITY, LOS ANGELES",114
500,AMHERST COLLEGE,113
501,MURDOCH UNIVERSITY,113
502,UNIVERSITY OF SURREY,112
503,EAST TENNESSEE STATE UNIVERSITY,112
504,UNIVERSITY OF THE ANDES,111
505,LIVERPOOL JOHN MOORES UNIVERSITY,111
506,BOWLING GREEN STATE UNIVERSITY,110
507,CITY UNIVERSITY LONDON,110
508,EWHA WOMANS UNIVERSITY,109
509,"CUNY, CITY COLLEGE",108
510,UNIVERSITY OF SZEGED,108
511,UNIVERSITY OF BRADFORD,107
512,UNIVERSITY OF MODENA,107
513,UNIVERSITY OF LILLE 1,107
514,UNIVERSITY OF HANNOVER,106
515,"NATIONAL UNIVERSITY OF IRELAND, GALWAY",105
516,UNIVERSITY OF TOURS,105
517,JAGIELLONIAN UNIVERSITY,104
518,CA FOSCARI UNIVERSITY OF VENICE,104
519,UNIVERSITY OF PALERMO,103
520,UNIVERSITY OF HERTFORDSHIRE,103
521,UNIVERSITY OF CARLOS III MADRID,102
522,UNIVERSITY OF ZARAGOZA,102
523,CATHOLIC UNIVERSITY OF THE SACRED HEART,100
524,JILIN UNIVERSITY,100
525,UNIVERSITY OF PORTSMOUTH,100
526,NORTH DAKOTA STATE UNIVERSITY,97
527,DUQUESNE UNIVERSITY,97
528,UNIVERSITY LA LAGUNA,97
529,UNIVERSITY OF CANTABRIA,96
530,UNIVERSITY OF LETHBRIDGE,96
531,"CUNY, HUNTER COLLEGE",96
532,STOCKHOLM SCHOOL OF ECONOMICS,95
533,UNIVERSITY OF SAN FRANCISCO,94
534,INDIANA UNIVERSITY-PURDUE UNIVERSITY INDIANAPOLIS,94
535,VILLANOVA UNIVERSITY,93
536,COLGATE UNIVERSITY,93
537,MAHIDOL UNIVERSITY,93
538,UNIVERSITY OF MURCIA,93
539,OLD DOMINION UNIVERSITY,92
540,UNIVERSITY OF NEW ORLEANS,91
541,UNIVERSITY OF NAMUR,91
542,UNIVERSITY OF NANTES,90
543,BEIJING UNIVERSITY,90
544,GYEONGSANG NATIONAL UNIVERSITY,89
545,LOUISIANA TECHNICAL UNIVERSITY,89
546,WELLESLEY COLLEGE,89
547,NATIONAL CHENG KUNG UNIVERSITY,89
548,TECHNICAL UNIVERSITY CAROLO-WILHELMINA BRAUNSCHWEIG,89
549,UNIVERSITY OF WINDSOR,88
550,UNIVERSITY OF CENTRAL FLORIDA,87
551,UNIVERSITY OF LAQUILA,86
552,"CUNY, QUEENS COLLEGE",85
553,AALBORG UNIVERSITY,85
554,OSAKA PREFECTURE UNIVERSITY,84
555,KOC UNIVERSITY,84
556,UNIVERSITY PAUL CEZANNE AIX-MARSEILLE 3,83
557,BOCCONI UNIVERSITY,83
558,UNIVERSITY NANCY 1,82
559,CALIFORNIA POLYTECHNIC STATE UNIVERSITY,82
560,"NATIONAL UNIVERSITY OF IRELAND, UNIVERSITY COLLEGE CORK",80
561,UNIVERSITY OF COSTA RICA,80
562,UNIVERSITY OF TAMPERE,80
563,UNIVERSITY OF ICELAND,79
564,SONOMA STATE UNIVERSITY,79
565,EAST CHINA NORMAL UNIVERSITY,78
566,SANTA CLARA UNIVERSITY,78
567,UNIVERSITY OF THE BALEARIC ISLANDS,78
568,TEXAS STATE UNIVERSITY,78
569,UNIVERSITY OF PORTO,77
570,UNIVERSITY OF UDINE,77
571,UNIVERSITY OF ROUEN,76
572,UNIVERSITY OF MONS,75
573,TOTTORI UNIVERSITY,75
574,UNIVERSITY OF PADERBORN,75
575,UNIVERSITY OF SOUTH BOHEMIA,75
576,UNIVERSITY OF TULSA,74
577,UNIVERSITY OF EVRY,74
578,UNIVERSITY OF VERSAILLES,73
579,GADJAH MADA UNIVERSITY,73
580,UNIVERSITY OF THE RYUKYUS,72
581,OHIO WESLEYAN UNIVERSITY,72
582,UNIVERSITY OF PARIS I,72
583,"CALIFORNIA STATE UNIVERSITY, LONG BEACH",72
584,UNIVERSITY OF AKRON,71
585,"UNIVERSITY OF WISCONSIN, MADISON",71
586,MEIJO UNIVERSITY,71
587,BOWDOIN COLLEGE,71
588,FEDERAL UNIVERSITY OF SAO PAULO,70
589,FORDHAM UNIVERSITY,69
590,ARISTOTLE UNIVERSITY THESSALONIKI,69
591,QUEENSLAND UNIVERSITY OF TECHNOLOGY,69
592,NIHON UNIVERSITY,69
593,UNIVERSITY OF GREENWICH,68
594,UNIVERSITY OF MANNHEIM,68
595,UNIVERSITY OF HULL,68
596,"CUNY, BROOKLYN COLLEGE",67
597,FRANKLIN AND MARSHALL COLLEGE,67
598,BUCKNELL UNIVERSITY,67
599,CHONNAM NATIONAL UNIVERSITY,67
600,UNIVERSITY OF VERONA,66
601,UNIVERSITY OF NAVARRA,66
602,UNIVERSITY OF EXTREMADURA,66
603,"CALIFORNIA STATE UNIVERSITY, FULLERTON",66
604,WROCLAW UNIVERSITY OF TECHNOLOGY,66
605,NATIONAL UNIVERSITY OF LA PLATA,66
