Rank,University,Score
176,UNIVERSITY OF FLORENCE,694
177,UNIVERSITY OF MILAN,690
178,UNIVERSITY OF SOUTHAMPTON,688
179,SWEDISH UNIVERSITY OF AGRICULTURAL SCIENCES,688
180,UNIVERSITY OF WARWICK,686
181,GEORGETOWN UNIVERSITY,683
182,UNIVERSITY OF DUNDEE,667
183,HUMBOLDT UNIVERSITY OF BERLIN,664
184,UNIVERSITY OF WESTERN ONTARIO,660
185,UNIVERSITY OF PARIS VII,659
186,SYRACUSE UNIVERSITY,655
187,QUEENS UNIVERSITY,652
188,NEWCASTLE UNIVERSITY,646
189,UNIVERSITE CATHOLIQUE DE LOUVAIN,645
190,FLORIDA STATE UNIVERSITY,645
191,UNIVERSITY OF MARBURG,644
192,UNIVERSITY OF MONTREAL,633
193,UNIVERSITY OF GOTHENBURG,625
194,GOETHE UNIVERSITY FRANKFURT,624
195,UNIVERSITY OF WESTERN AUSTRALIA,624
196,GEORGE WASHINGTON UNIVERSITY,617
197,UNIVERSITY OF NAPLES FEDERICO 2,609
198,UNIVERSITY OF BARCELONA,609
199,VIRGINIA POLYTECHNIC INSTITUTE AND STATE UNIVERSITY,606
200,UNIVERSITY OF RHODE ISLAND,605
201,UNIVERSITY OF ABERDEEN,601
202,TECHNION ISRAEL,600
203,UNIVERSITY OF NEW SOUTH WALES,597
204,UNIVERSITY OF READING,587
205,UNIVERSITY OF MAINZ,584
206,CHIBA UNIVERSITY,580
207,UNIVERSITY OF HOUSTON,579
208,MUNSTER UNIVERSITY,568
209,NATIONAL UNIVERSITY OF SINGAPORE,561
210,UNIVERSITY OF ULM,560
211,UNIVERSITY OF SOUTHERN DENMARK,559
212,UNIVERSITY OF SOUTH CAROLINA,557
213,UNIVERSITY OF GRENOBLE 1,554
214,UNIVERSITY OF BAYREUTH,551
215,UNIVERSITY OF NEW HAMPSHIRE,546
216,UNIVERSITY OF KENTUCKY,539
217,SEOUL NATIONAL UNIVERSITY,538
218,UNIVERSITY OF TOULOUSE 3,536
219,UNIVERSITY OF INNSBRUCK,535
220,UNIVERSITY OF WALES,535
221,"SUNY, BUFFALO",528
222,DALHOUSIE UNIVERSITY,525
223,MONASH UNIVERSITY,522
224,WAYNE STATE UNIVERSITY,513
225,"KINGS COLLEGE, LONDON",511
226,RUHR UNIVERSITY BOCHUM,509
227,UNIVERSITY OF SAO PAULO,501
228,UNIVERSITY OF MAINE,477
229,UNIVERSITY OF SOUTH FLORIDA,476
230,MONTANA STATE UNIVERSITY,471
231,"QUEEN MARY, UNIVERSITY OF LONDON",471
232,BIELEFELD UNIVERSITY,467
233,UNIVERSITY BORDEAUX 1,462
234,KANSAS STATE UNIVERSITY,461
235,KUMAMOTO UNIVERSITY,449
236,UNIVERSITY OF DUSSELDORF,445
237,"SUNY, ALBANY",445
238,LOMONOSOV MOSCOW STATE UNIVERSITY,437
239,UNIVERSITY OF BERGEN,431
240,UNIVERSITY OF GUELPH,430
241,THE OPEN UNIVERSITY,428
242,UNIVERSITY OF BOLOGNA,426
243,WAGENINGEN UNIVERSITY,422
244,UNIVERSITY OF BATH,421
245,CARDIFF UNIVERSITY,415
246,SAINT LOUIS UNIVERSITY,415
247,NORTHERN ARIZONA UNIVERSITY,414
248,UNIVERSITY OF EXETER,413
249,BEN GURION UNIVERSITY OF THE NEGEV,411
250,QUEENS UNIVERSITY BELFAST,411
251,UNIVERSITY OF OTTAWA,402
252,UNIVERSITY OF VERMONT,396
253,UNIVERSITY OF CAPE TOWN,395
254,UTAH STATE UNIVERSITY,390
255,UNIVERSITY OF AUCKLAND,385
256,UNIVERSITY OF TURIN,384
257,UNIVERSITY OF KARLSRUHE,383
258,JAMES COOK UNIVERSITY,383
259,UNIVERSITY OF ADELAIDE,381
260,UNIVERSITY OF MONTANA,380
261,TRINITY COLLEGE DUBLIN,372
262,LONDON SCHOOL OF ECONOMICS AND POLITICAL SCIENCE,371
263,TOKYO METROPOLITAN UNIVERSITY,371
264,TECHNICAL UNIVERSITY OF DENMARK,371
265,KOBE UNIVERSITY,371
266,UNIVERSITY OF WATERLOO,370
267,"UNIVERSITY OF NEVADA, RENO",368
268,NORTHEASTERN UNIVERSITY,367
269,UNIVERSITY OF TWENTE,366
270,UNIVERSITY LAVAL,364
271,UNIVERSITY OF ERLANGEN-NURNBERG,358
272,UNIVERSITY COMPLUTENSE MADRID,356
273,"BIRKBECK COLLEGE, UNIVERSITY OF LONDON",354
274,UNIVERSITY OF FRIBOURG,353
275,BAR ILAN UNIVERSITY,350
276,BOSTON COLLEGE,345
277,UNIVERSITY OF TURKU,345
278,UNIVERSITY OF ALASKA,342
279,DREXEL UNIVERSITY,336
280,YORK UNIVERSITY,333
281,HIROSHIMA UNIVERSITY,333
282,UNIVERSITY OF PAVIA,331
283,WAKE FOREST UNIVERSITY,326
284,UNIVERSITY OF BUENOS AIRES,324
285,UNIVERSITY OF OTAGO,324
286,UNIVERSITY OF VICTORIA,322
287,UNIVERSITY OF LOUISVILLE,316
288,UNIVERSITY OF CHILE,316
289,HONG KONG UNIVERSITY OF SCIENCE AND TECHNOLOGY,315
290,GHENT UNIVERSITY,314
291,UNIVERSITY OF JENA,312
292,SIMON FRASER UNIVERSITY,308
293,KANAZAWA UNIVERSITY,307
294,LOYOLA UNIVERSITY CHICAGO,307
295,CHALMERS UNIVERSITY OF TECHNOLOGY,305
296,UNIVERSITY OF NEUCHATEL,305
297,UNIVERSITY OF BREMEN,305
298,VIENNA UNIVERSITY OF TECHNOLOGY,305
299,UNIVERSITY OF ALABAMA BIRMINGHAM,304
300,UNIVERSITY OF PRETORIA,303
301,NORWEGIAN UNIVERSITY OF SCIENCE AND TECHNOLOGY,301
302,LANCASTER UNIVERSITY,300
303,"UNIVERSITY OF ROME, TOR VERGATA",300
304,UNIVERSITY DE LA MEDITERRANEE AIX-MARSEILLE 2,299
305,UNIVERSITY OF OULU,295
306,NORTHEASTERN ILLINOIS UNIVERSITY,294
307,COLLEGE OF WILLIAM AND MARY,287
308,UNIVERSITY OF PARIS V,280
309,TEXAS TECHNICAL UNIVERSITY,280
310,TSINGHUA UNIVERSITY,280
311,LA TROBE UNIVERSITY,280
312,UNIVERSITY OF BORDEAUX,274
313,UNIVERSITY OF PISA,273
314,UNIVERSITY OF BRESCIA,273
315,UNIVERSITY OF LONDON,273
316,UNIVERSITY OF LIEGE,273
317,EOTVOS LORAND UNIVERSITY,273
318,UNIVERSITY OF WYOMING,263
319,"CHARLES UNIVERSITY, PRAGUE",263
320,OKAYAMA UNIVERSITY,261
321,UNIVERSITY OF VALENCIA,260
322,POHANG UNIVERSITY SCIENCE AND TECHNOLOGY,258
323,WEST VIRGINIA UNIVERSITY,257
324,UNIVERSITY OF STIRLING,256
325,UNIVERSITY OF HONG KONG,252
326,UNIVERSITY OF TRIESTE,252
327,YOKOHAMA CITY UNIVERSITY,251
328,EINDHOVEN UNIVERSITY OF TECHNOLOGY,249
329,LINKOPING UNIVERSITY,248
330,SAN DIEGO STATE UNIVERSITY,247
331,UNIVERSITY OF GENOA,246
332,CLEMSON UNIVERSITY,245
333,UNIVERSITY OF ICELAND,244
334,NIIGATA UNIVERSITY,244
335,UNIVERSITY OF PARMA,243
336,UNIVERSITY OF ARKANSAS,241
337,UNIVERSITY OF PERUGIA,240
338,UNIVERSIDADE ESTADUAL DE CAMPINAS,238
339,FLORIDA INTERNATIONAL UNIVERSITY,238
340,VIRGINIA COMMONWEALTH UNIVERSITY,237
341,SAN FRANCISCO STATE UNIVERSITY,235
342,TEIKYO UNIVERSITY,235
343,MACQUARIE UNIVERSITY,232
344,SOUTHERN METHODIST UNIVERSITY,230
345,UNIVERSITY OF STUTTGART,230
346,UNIVERSITY OF CAGLIARI,229
347,UNIVERSITY OF SALAMANCA,227
348,YONSEI UNIVERSITY,226
349,KOREA ADVANCED INSTITUTE OF SCIENCE TECHNOLOGY,223
350,UNIVERSITY OF MANITOBA,223
351,UNIVERSITY OF GIESSEN,222
352,SOUTHERN ILLINOIS UNIVERSITY,221
353,WASEDA UNIVERSITY,220
354,TILBURG UNIVERSITY,214
355,UNIVERSITY OF CRETE,213
356,UNIVERSITY OF ANTWERP,213
357,TEMPLE UNIVERSITY,211
358,TECHNICAL UNIVERSITY OF DRESDEN,207
359,FUDAN UNIVERSITY,206
360,FEDERAL UNIVERSITY OF RIO DE JANEIRO,202
361,UNIVERSITY OF QUEBEC,202
362,UNIVERSITY OF POTSDAM,202
363,KENT STATE UNIVERSITY,199
364,UNIVERSITY OF HALLE WITTENBERG,198
365,KEELE UNIVERSITY,197
366,UNIVERSITY MIGUEL HERNANDEZ,196
367,RWTH AACHEN UNIVERSITY,196
368,PEKING UNIVERSITY,196
369,KURUME UNIVERSITY,196
370,CATHOLIC UNIVERSITY OF AMERICA,195
371,UNIVERSITY OF TASMANIA,194
372,OSAKA CITY UNIVERSITY,194
373,POMPEU FABRA UNIVERSITY,193
374,"SUNY, BINGHAMTON",193
375,UNIVERSITY OF TOLEDO,192
376,UNIVERSITY OF MAGDEBURG,190
377,UNIVERSITY OF SAARLAND,187
378,AUBURN UNIVERSITY,181
379,MAASTRICHT UNIVERSITY,177
380,AGRICULTURAL UNIVERSITY OF NORWAY,176
381,UNIVERSITY OF HAIFA,176
382,UNIVERSITY OF BARI,176
383,UNIVERSITY OF JYVASKYLA,172
384,UNIVERSITY OF ESSEX,172
385,TECHNICAL UNIVERSITY OF DARMSTADT,170
386,UNIVERSITY OF LEIPZIG,168
387,NATIONAL TAIWAN UNIVERSITY,168
388,UNIVERSITY OF SHERBROOKE,166
389,UNIVERSITY OF KENT,164
390,CARL VON OSSIETZKY UNIVERSITY OLDENBURG,164
391,"ROYAL HOLLOWAY, UNIVERSITY OF LONDON",163
392,UNIVERSITY OF NORTH TEXAS,161
393,UNIVERSITY OF ATHENS,159
394,UNIVERSITY COLLEGE DUBLIN,159
395,UNIVERSITY OF WOLLONGONG,159
396,TOYAMA UNIVERSITY,158
397,SHINSHU UNIVERSITY,157
398,EAST CAROLINA UNIVERSITY,155
399,CHINESE UNIVERSITY OF HONG KONG,155
400,TECHNICAL UNIVERSITY OF BERLIN,154
401,MASSEY UNIVERSITY,153
402,HELSINKI UNIVERSITY OF TECHNOLOGY,153
403,GEORGIA STATE UNIVERSITY,152
404,UNIVERSITY AUTONOMA BARCELONA,152
405,UNIVERSITY OF PLYMOUTH,152
406,UNIVERSITY OF GRAZ,148
407,"CUNY, CITY COLLEGE",146
408,UNIVERSITY OF OSNABRUCK,146
409,MIAMI UNIVERSITY,143
410,UNIVERSITY OF ANCONA,141
411,UNIVERSITY OF HOHENHEIM,138
412,UNIVERSITY OF WITWATERSRAND,137
413,UNIVERSITY OF PUERTO RICO,137
414,UNIVERSITY OF SIENA,136
415,CARLETON UNIVERSITY,136
416,PORTLAND STATE UNIVERSITY,136
417,SAINT PETERSBURG STATE UNIVERSITY,135
418,"UNIVERSITY OF MARYLAND, BALTIMORE COUNTY",135
419,VICTORIA UNIVERSITY OF WELLINGTON,134
420,UNIVERSITY POLITECNICA DE VALENCIA,133
421,UNIVERSITY OF CATANIA,132
422,GEORGE MASON UNIVERSITY,132
423,UNIVERSITY OF MALAGA,131
424,UNIVERSITY OF MISSISSIPPI,130
425,BRIGHAM YOUNG UNIVERSITY,126
426,UNIVERSITY OF MESSINA,126
427,NEW MEXICO STATE UNIVERSITY,125
428,OHIO UNIVERSITY,123
429,OKLAHOMA STATE UNIVERSITY,123
430,UNIVERSITY OF SWANSEA,122
431,UNIVERSITY OF SASKATCHEWAN,122
432,UNIVERSITY OF CALABRIA,121
433,UNIVERSITY OF SASSARI,120
434,FLINDERS UNIVERSITY OF SOUTH AUSTRALIA,120
435,AALTO UNIVERSITY,120
436,SAN JOSE STATE UNIVERSITY,119
437,STOCKHOLM SCHOOL OF ECONOMICS,118
438,UNIVERSITY OF STRATHCLYDE,117
439,"NATIONAL UNIVERSITY OF IRELAND, UNIVERSITY COLLEGE CORK",117
440,UNIVERSITY OF SURREY,117
441,HOWARD UNIVERSITY,116
442,OLD DOMINION UNIVERSITY,116
443,FLORIDA ATLANTIC UNIVERSITY,115
444,NORTHWEST UNIVERSITY XIAN,115
445,UNIVERSITY OF TARTU,113
446,UNIVERSITY OF CANTABRIA,113
447,TECHNICAL UNIVERSITY CAROLO-WILHELMINA BRAUNSCHWEIG,112
448,CITY UNIVERSITY HONG KONG,112
449,CONCORDIA UNIVERSITY,111
450,UNIVERSITY OF NAMUR,110
451,MEIJO UNIVERSITY,110
452,INDIANA UNIVERSITY-PURDUE UNIVERSITY INDIANAPOLIS,109
453,UNIVERSITY OF HERTFORDSHIRE,109
454,UNIVERSITY OF WUPPERTAL,108
455,UNIVERSITY OF CLERMONT FERRAND,107
456,MICHIGAN TECHNOLOGICAL UNIVERSITY,107
457,UNIVERSITY OF TOULOUSE / TOULOUSE SCHOOL OF ECONOMICS,107
458,KITASATO UNIVERSITY,107
459,UNIVERSITY DE PROVENCE AIX-MARSEILLE 1,107
460,NATIONAL CHENG KUNG UNIVERSITY,107
461,CITY UNIVERSITY OF NEW YORK,107
462,AMHERST COLLEGE,106
463,SUNGKYUNKWAN UNIVERSITY,106
464,LEHIGH UNIVERSITY,105
465,UNIVERSITY OF DORTMUND,105
466,UNIVERSITY OF PERPIGNAN,105
467,LONDON BUSINESS SCHOOL,104
468,G. DANNUNZIO UNIVERSITY,103
469,KYUNG HEE UNIVERSITY,102
470,TOKYO UNIVERSITY OF SCIENCE,102
471,COLGATE UNIVERSITY,102
472,UNIVERSITY OF ROUEN,101
473,UNIVERSITY OF CAMERINO,99
474,UNIVERSITY OF MONTPELLIER 1,99
475,TOTTORI UNIVERSITY,98
476,INSEAD,98
477,UNIVERSITY OF GRANADA,98
478,UNIVERSITY OF LISBON,98
479,UNIVERSITY OF MONS,98
480,UNIVERSITY OF SOUTHERN MISSISSIPPI,97
481,MEMORIAL UNIVERSITY OF NEWFOUNDLAND,97
482,UNIVERSITY OF NEWCASTLE,97
483,UNIVERSITY OF WARSAW,97
484,BOWLING GREEN STATE UNIVERSITY,97
485,UNIVERSITY OF THE BASQUE COUNTRY/PAIS VASCO,97
486,CATHOLIC UNIVERSITY OF THE SACRED HEART,96
487,PONTIFICIAL CATHOLIC UNIVERSITY OF CHILE,95
488,BLAISE PASCAL UNIVERSITY,94
489,OSAKA PREFECTURE UNIVERSITY,93
490,NAGASAKI UNIVERSITY,92
491,CALIFORNIA POLYTECHNIC STATE UNIVERSITY,92
492,CITY UNIVERSITY LONDON,91
493,UNIVERSITY OF VERONA,91
494,UNIVERSITY OF CARLOS III MADRID,91
495,UNIVERSITY OF OVIEDO,90
496,"UNIVERSITY OXFORD, WORCESTER COLLEGE",89
497,"CALIFORNIA STATE UNIVERSITY, LOS ANGELES",89
498,TEXAS STATE UNIVERSITY,88
499,CURTIN UNIVERSITY OF TECHNOLOGY,88
500,UNIVERSITY OF MILANO-BICOCCA,87
501,UNIVERSITY OF CANTERBURY,87
502,DUQUESNE UNIVERSITY,86
503,UNIVERSITY OF RENNES 1,86
504,NEW UNIVERSITY OF LISBON (NOVA),85
505,TRENT UNIVERSITY,85
506,UNIVERSITY OF WROCLAW,84
507,AOYAMA GAKUIN UNIVERSITY,83
508,KINKI UNIVERSITY,83
509,UNIVERSITY OF MURCIA,83
510,UNIVERSITY ALCALA DE HENARES,83
511,UNIVERSITY OF POITIERS,83
512,UNIVERSITY OF STELLENBOSCH,82
513,NAGOYA CITY UNIVERSITY,82
514,UNIVERSITY OF NICE,82
515,CREIGHTON UNIVERSITY,82
516,SANTA CLARA UNIVERSITY,81
517,UNIVERSITY OF NEW BRUNSWICK,81
518,UNIVERSITY OF TROMSO,80
519,LIVERPOOL JOHN MOORES UNIVERSITY,80
520,UNIVERSITY OF BRADFORD,79
521,UNIVERSITY OF PARIS X,79
522,UNIVERSITY OF LAQUILA,78
523,UNIVERSITY OF SZEGED,77
524,CENTRAL WASHINGTON UNIVERSITY,76
525,UNIVERSITY OF MANNHEIM,75
526,UNIVERSITY OF AUGSBURG,75
527,CHONNAM NATIONAL UNIVERSITY,75
528,UNIVERSITY OF PADERBORN,74
529,UNIVERSITY OF SALERNO,74
530,HERIOT-WATT UNIVERSITY,74
531,COLLEGE OF CHARLESTON,74
532,UNIVERSITY OF MODENA,74
533,UNIVERSITY OF VERSAILLES,73
534,UNIVERSITY OF PALERMO,72
535,NANJING UNIVERSITY,72
536,UNIVERSITY OF LILLE 1,72
537,UNIVERSITY OF IDAHO,72
538,IBARAKI UNIVERSITY,72
539,BEIJING UNIVERSITY,71
540,"UNIVERSITY OF SANTIAGO, CHILE",71
541,"CUNY, HUNTER COLLEGE",71
542,GYEONGSANG NATIONAL UNIVERSITY,69
543,FEDERAL UNIVERSITY OF SAO PAULO,69
544,AMERICAN UNIVERSITY WASHINGTON,68
545,UNIVERSITE LIBRE DE BRUXELLES,68
546,AALBORG UNIVERSITY,68
547,CRANFIELD UNIVERSITY,67
548,UNIVERSITY OF INSUBRIA,67
549,YOKOHAMA NATIONAL UNIVERSITY,66
550,UNIVERSITY OF DENVER,66
551,"NATIONAL UNIVERSITY OF IRELAND, GALWAY",65
552,UNIVERSITY OF SAN FRANCISCO,65
553,UNIVERSITY OF GREENWICH,65
554,UNIVERSITY OF SOUTH BOHEMIA,64
555,ZHEJIANG UNIVERSITY,64
556,UNIVERSITY OF MEMPHIS,64
557,UNIVERSITY OF ULSTER,63
558,UNIVERSITY OF SAN DIEGO,63
559,CHULALONGKORN UNIVERSITY,63
560,WUHAN UNIVERSITY,63
561,UNIVERSITY OF SEVILLA,63
562,GRIFFITH UNIVERSITY,63
563,SWARTHMORE COLLEGE,62
564,UNIVERSITY OF HANNOVER,62
565,BOWDOIN COLLEGE,61
566,DE MONTFORT UNIVERSITY,60
567,GAKUSHUIN UNIVERSITY,60
568,KYUNGPOOK NATIONAL UNIVERSITY,60
569,UNIVERSITY NANCY 1,59
570,UNIVERSITY OF AKRON,59
571,COMENIUS UNIVERSITY,58
572,KEAN UNIVERSITY,58
573,CLARKSON UNIVERSITY,58
574,EAST TENNESSEE STATE UNIVERSITY,58
575,UNIVERSITY AUSTRAL DE CHILE,57
576,GEORGIA SOUTHERN UNIVERSITY,57
577,UNIVERSITY OF ZARAGOZA,57
578,SHIZUOKA UNIVERSITY,56
579,FRANKLIN AND MARSHALL COLLEGE,56
580,BOCCONI UNIVERSITY,56
581,FEDERAL UNIVERSITY OF PERNAMBUCO,56
582,LOUISIANA TECHNICAL UNIVERSITY,56
583,UNIVERSITY OF CENTRAL FLORIDA,55
584,UNIVERSITY OF RICHMOND,55
585,KWANSEI GAKUIN UNIVERSITY,55
586,WESLEYAN UNIVERSITY,55
587,"SUNY, PLATTSBURGH",55
588,SABANCI UNIVERSITY,55
589,UNIVERSITY OF WESTERN SYDNEY,55
590,"CUNY, QUEENS COLLEGE",55
591,UNIVERSITY OF TOURS,55
592,SONOMA STATE UNIVERSITY,55
593,UNIVERSITY OF TRENTO,55
594,UNIVERSITY OF UDINE,54
595,JADAVPUR UNIVERSITY,54
596,BABES-BOLYAI UNIVERSITY,54
596,KALMAR UNIVERSITY,54
598,WELLESLEY COLLEGE,54
599,UNIVERSITY OF BRETAGNE OCCIDENTALE,54
600,LAKEHEAD UNIVERSITY,53
601,UNIVERSITY OF ROSTOCK,53
602,UNIVERSITY OF ANGERS,53
603,UNIVERSITY OF THE PACIFIC,53
604,JAWAHARLAL NEHRU UNIVERSITY,53
605,UNIVERSITY OF PARIS I,52
606,EUROPEAN UNIVERSITY INSTITUTE,52
607,UNIVERSITY PAUL CEZANNE AIX-MARSEILLE 3,52
