Rank,University,Score
44,"UNIVERSITY OF CALIFORNIA, SANTA CRUZ",5593
45,"UNIVERSITY OF CALIFORNIA, IRVINE",5374
46,OHIO STATE UNIVERSITY,5304
47,UNIVERSITY OF PARIS VII,5207
48,UNIVERSITY OF PARIS VI,4944
49,UNIVERSITY OF MUNICH,4932
50,UNIVERSITY OF MASSACHUSETTS,4926
51,BOSTON UNIVERSITY,4793
52,UNIVERSITY OF ZURICH,4611
53,OSAKA UNIVERSITY,4534
54,"UNIVERSITY OF CALIFORNIA, SANTA BARBARA",4501
55,MCGILL UNIVERSITY,4337
56,UNIVERSITY OF BRISTOL,4270
57,UNIVERSITY OF SOUTHERN CALIFORNIA,4245
58,RUTGERS STATE UNIVERSITY,4186
59,TEXAS A&M UNIVERSITY,4015
60,VANDERBILT UNIVERSITY,3958
61,UNIVERSITY OF MELBOURNE,3919
62,UPPSALA UNIVERSITY,3864
63,UNIVERSITY OF FLORIDA,3808
64,UNIVERSITY OF UTAH,3775
65,UNIVERSITY OF PITTSBURGH,3732
66,STOCKHOLM UNIVERSITY,3688
67,EMORY UNIVERSITY,3639
68,BROWN UNIVERSITY,3601
69,UNIVERSITY OF MANCHESTER,3545
70,ARIZONA STATE UNIVERSITY,3495
71,UNIVERSITY OF HAWAII,3455
72,PURDUE UNIVERSITY,3454
73,AARHUS UNIVERSITY,3451
74,INDIANA UNIVERSITY,3404
75,TECHNICAL UNIVERSITY OF MUNICH,3372
76,UNIVERSITY OF VIRGINIA,3317
77,HEIDELBERG UNIVERSITY,3270
78,UNIVERSITY OF QUEENSLAND,3192
79,UNIVERSITY OF GENEVA,3164
80,MICHIGAN STATE UNIVERSITY,3122
81,"UNIVERSITY OF CALIFORNIA, RIVERSIDE",3041
82,UNIVERSITY OF AMSTERDAM,2998
83,LEIDEN UNIVERSITY,2992
84,UNIVERSITY OF UTRECHT,2972
85,TSINGHUA UNIVERSITY,2935
86,UNIVERSITY OF BONN,2930
87,UNIVERSITY OF HELSINKI,2921
88,UNIVERSITY OF IOWA,2907
89,"SUNY, STONY BROOK",2897
90,NATIONAL UNIVERSITY OF SINGAPORE,2860
91,UNIVERSITY OF ROCHESTER,2811
92,UNIVERSITY OF PARIS XI,2753
93,UNIVERSITY OF LAUSANNE,2751
94,UNIVERSITY OF ALBERTA,2716
95,PEKING UNIVERSITY,2714
96,UNIVERSITY OF LYON,2694
97,HEBREW UNIVERSITY OF JERUSALEM,2653
98,MONASH UNIVERSITY,2635
99,RICE UNIVERSITY,2622
100,UNIVERSITY OF FREIBURG,2519
101,AUSTRALIAN NATIONAL UNIVERSITY,2508
102,UNIVERSITY OF PADUA,2499
103,UNIVERSITY OF GEORGIA,2471
104,UNIVERSITY OF VIENNA,2447
105,UNIVERSITY OF BERN,2426
106,UNIVERSITY OF SYDNEY,2378
107,TEL AVIV UNIVERSITY,2376
108,CASE WESTERN RESERVE UNIVERSITY,2369
109,IOWA STATE UNIVERSITY,2355
110,UNIVERSITY OF OSLO,2319
111,GEORGIA INSTITUTE OF TECHNOLOGY,2316
112,UNIVERSITY OF SOUTHAMPTON,2289
113,UNIVERSITY OF MIAMI,2265
114,UNIVERSITY OF GRONINGEN,2259
115,TOHOKU UNIVERSITY,2248
116,RADBOUD UNIVERSITY NIJMEGEN,2246
117,"KINGS COLLEGE, LONDON",2239
118,GOETHE UNIVERSITY FRANKFURT,2211
119,UNIVERSITY OF TUBINGEN,2204
120,UNIVERSITY OF PARIS V,2199
121,UNIVERSITY OF BASEL,2194
122,SEOUL NATIONAL UNIVERSITY,2188
123,"UNIVERSITY OF TENNESSEE, KNOXVILLE",2181
124,OREGON STATE UNIVERSITY,2159
125,UNIVERSITY OF LEEDS,2134
126,UNIVERSITY OF GOTTINGEN,2121
127,UNIVERSITY OF SHEFFIELD,2113
128,UNIVERSITY OF MONTREAL,2102
129,UNIVERSITY OF GLASGOW,2079
130,KATHOLIEKE UNIVERSITEIT LEUVEN,2078
131,POMPEU FABRA UNIVERSITY,2073
132,UNIVERSITY OF STRASBOURG,2055
133,UNIVERSITY OF GRENOBLE 1,2051
134,UNIVERSITY OF LEICESTER,2045
135,NAGOYA UNIVERSITY,2037
136,UNIVERSITY OF NEW SOUTH WALES,2029
137,UNIVERSITY OF KANSAS,2025
138,GHENT UNIVERSITY,2010
139,"UNIVERSITY OF MISSOURI, COLUMBIA",1994
140,VRIJE UNIVERSITEIT AMSTERDAM,1967
141,WAGENINGEN UNIVERSITY,1962
142,LUND UNIVERSITY,1955
143,UNIVERSITY OF NOTTINGHAM,1940
144,CARDIFF UNIVERSITY,1919
145,UNIVERSITY OF COLOGNE,1894
146,TUFTS UNIVERSITY,1869
147,UNIVERSITY OF TOULOUSE / TOULOUSE SCHOOL OF ECONOMICS,1797
148,UNIVERSITY OF ALABAMA,1787
149,HUMBOLDT UNIVERSITY OF BERLIN,1784
150,AIX MARSEILLE UNIVERSITY,1775
151,CARNEGIE MELLON UNIVERSITY,1759
152,UNIVERSITY OF HONG KONG,1721
153,TOKYO INSTITUTE OF TECHNOLOGY,1696
154,HOKKAIDO UNIVERSITY,1696
155,UNIVERSITY OF BIRMINGHAM,1682
156,UNIVERSITY OF EXETER,1673
157,UNIVERSITY OF HAMBURG,1671
158,FREE UNIVERSITY BERLIN,1666
159,UNIVERSITY OF YORK,1662
160,UNIVERSITY OF LIVERPOOL,1658
161,UNIVERSITY OF MONTPELLIER 2,1648
162,NORTH CAROLINA STATE UNIVERSITY,1641
163,KYUSHU UNIVERSITY,1631
164,FLORIDA STATE UNIVERSITY,1617
165,UNIVERSITY OF WESTERN AUSTRALIA,1605
166,UNIVERSITY OF GOTHENBURG,1573
167,UNIVERSITY OF MAINZ,1549
168,UNIVERSITY OF WARWICK,1545
169,BRANDEIS UNIVERSITY,1545
170,UNIVERSITY OF NEW MEXICO,1541
171,UNIVERSITY OF WURZBURG,1537
172,UNIVERSITY OF LONDON,1536
173,UNIVERSITY OF KIEL,1528
174,UNIVERSITY OF BARCELONA,1501
175,UNIVERSITY OF CINCINNATI,1475
176,COLORADO STATE UNIVERSITY,1469
177,"UNIVERSITY OF ROME, TOR VERGATA",1460
178,UNIVERSITY OF CALGARY,1449
179,MCMASTER UNIVERSITY,1448
180,UNIVERSITY OF OREGON,1428
181,UNIVERSITY OF EAST ANGLIA,1428
182,NEWCASTLE UNIVERSITY,1421
183,TECHNICAL UNIVERSITY OF DENMARK,1397
184,UNIVERSITY OF ERLANGEN-NURNBERG,1390
185,UNIVERSITY OF NOTRE DAME,1376
186,"UNIVERSITY OF ROME, LA SAPIENZA",1356
187,DARTMOUTH COLLEGE,1333
188,NATIONAL TAIWAN UNIVERSITY,1331
189,LOUISIANA STATE UNIVERSITY,1330
190,UNIVERSITY DE LA MEDITERRANEE AIX-MARSEILLE 2,1328
191,SHANGHAI JIAO TONG UNIVERSITY,1324
192,UNIVERSITY OF SAO PAULO,1309
193,MUNSTER UNIVERSITY,1305
194,UNIVERSITE LIBRE DE BRUXELLES,1303
195,UNIVERSITY OF CONNECTICUT,1303
196,UNIVERSITY OF DUNDEE,1296
197,TRINITY COLLEGE DUBLIN,1296
198,JAMES COOK UNIVERSITY,1291
199,UNIVERSITY OF DUSSELDORF,1290
200,UNIVERSITY OF LIEGE,1286
201,UNIVERSITY OF ADELAIDE,1278
202,UNIVERSITY OF ST ANDREWS,1276
203,UNIVERSITY OF MILAN,1258
204,UNIVERSITE BORDEAUX,1245
205,UNIVERSITY OF BERGEN,1241
206,UNIVERSITY OF WESTERN ONTARIO,1238
207,UNIVERSITY OF DURHAM,1236
208,UNIVERSITY NACIONAL AUTONOMA MEXICO,1235
209,UNIVERSITY AUTONOMA BARCELONA,1232
210,TECHNION ISRAEL,1228
211,"UNIVERSITY OF NEBRASKA, LINCOLN",1223
212,SIMON FRASER UNIVERSITY,1220
213,WASHINGTON STATE UNIVERSITY,1219
214,UNIVERSITY OF INNSBRUCK,1215
215,FUDAN UNIVERSITY,1212
216,UNIVERSITY OF HOUSTON,1209
217,UNIVERSITY OF REGENSBURG,1199
218,KEIO UNIVERSITY,1195
219,UNIVERSITY OF ABERDEEN,1194
220,UNIVERSITY OF MEDICINE DENTISTRY NEW JERSEY,1193
221,UNIVERSITY OF KENTUCKY,1190
222,HIROSHIMA UNIVERSITY,1189
223,TECHNICAL UNIVERSITY OF DRESDEN,1189
224,LONDON SCHOOL OF ECONOMICS AND POLITICAL SCIENCE,1189
225,NORTHEASTERN UNIVERSITY,1189
226,RUHR UNIVERSITY BOCHUM,1181
227,UNIVERSITY OF OTTAWA,1171
228,UNIVERSITY COLLEGE DUBLIN,1150
229,DELFT UNIVERSITY OF TECHNOLOGY,1140
230,UNIVERSITY OF TRIESTE,1138
231,LOMONOSOV MOSCOW STATE UNIVERSITY,1121
232,UMEA UNIVERSITY,1116
233,UNIVERSITY OF WITWATERSRAND,1114
234,KOREA ADVANCED INSTITUTE OF SCIENCE TECHNOLOGY,1113
235,UNIVERSITY OF TSUKUBA,1107
236,KOBE UNIVERSITY,1104
237,VIRGINIA COMMONWEALTH UNIVERSITY,1092
238,UNIVERSITE CATHOLIQUE DE LOUVAIN,1089
239,UNIVERSITY OF TASMANIA,1089
240,ZHEJIANG UNIVERSITY,1086
241,UNIVERSITY OF TOULOUSE 3,1079
242,UNIVERSITY OF DELAWARE,1069
243,SAN DIEGO STATE UNIVERSITY,1055
244,UNIVERSITY OF MARBURG,1053
245,UNIVERSITY AUTONOMA MADRID,1043
246,UNIVERSITY OF NICE,1033
247,BOSTON COLLEGE,1030
248,UNIVERSITY OF OKLAHOMA,1029
249,GEORGE MASON UNIVERSITY,1014
250,DALHOUSIE UNIVERSITY,1013
251,"CHARLES UNIVERSITY, PRAGUE",1009
252,UNIVERSITY OF ICELAND,1001
253,UNIVERSITY OF POTSDAM,996
254,GEORGE WASHINGTON UNIVERSITY,992
255,UNIVERSITY OF BOLOGNA,991
256,SWEDISH UNIVERSITY OF AGRICULTURAL SCIENCES,990
257,PONTIFICIAL CATHOLIC UNIVERSITY OF CHILE,988
258,"QUEEN MARY, UNIVERSITY OF LONDON",980
259,UNIVERSITY OF TURIN,972
260,VIRGINIA POLYTECHNIC INSTITUTE AND STATE UNIVERSITY,956
261,UNIVERSITY OF SUSSEX,952
262,NANYANG TECHNOLOGICAL UNIVERSITY,935
263,UNIVERSITY OF JENA,929
264,UNIVERSITY OF FLORENCE,925
265,UNIVERSITY OF WATERLOO,917
266,UNIVERSITY OF SOUTHERN DENMARK,917
267,GEORGETOWN UNIVERSITY,915
268,UNIVERSITY OF WYOMING,910
269,UNIVERSITY OF AUCKLAND,895
270,UNIVERSITY OF LEIPZIG,886
271,UNIVERSITY OF MONTANA,884
272,QUEENS UNIVERSITY,884
273,UNIVERSITY OF GUELPH,875
274,UNIVERSITY OF BARI,875
275,UNIVERSITY OF SOUTH FLORIDA,871
276,UNIVERSITY OF NEW HAMPSHIRE,870
277,UNIVERSITY OF PERUGIA,863
278,FREE UNIVERSITY BRUSSELS,863
279,KANSAS STATE UNIVERSITY,861
280,SUNGKYUNKWAN UNIVERSITY,857
281,UNIVERSITY OF BREMEN,833
282,UNIVERSITY OF NAPLES FEDERICO 2,832
283,UNIVERSITY OF BAYREUTH,830
284,"SUNY, BUFFALO",827
285,UNIVERSITY OF CAPE TOWN,815
286,TECHNICAL UNIVERSITY OF KARLSRUHE,786
287,UNIVERSITY OF KONSTANZ,781
288,ERASMUS UNIVERSITY ROTTERDAM,780
289,UNIVERSITY OF PISA,778
290,MACQUARIE UNIVERSITY,777
291,"UNIVERSITY OF MARYLAND, BALTIMORE COUNTY",770
292,UNIVERSITY OF ANTWERP,769
293,UNIVERSITY OF TURKU,766
294,WASEDA UNIVERSITY,766
295,CHIBA UNIVERSITY,755
296,HONG KONG UNIVERSITY OF SCIENCE AND TECHNOLOGY,747
297,"UNIVERSITY OF TEXAS, DALLAS",747
298,UNIVERSITY BORDEAUX 1,745
299,YORK UNIVERSITY,745
300,UNIVERSITY LAVAL,742
301,UNIVERSITY OF UDINE,740
302,CURTIN UNIVERSITY OF TECHNOLOGY,736
303,QUEENS UNIVERSITY BELFAST,733
304,MONTANA STATE UNIVERSITY,723
305,GEORGIA STATE UNIVERSITY,721
306,UNIVERSITY OF ALABAMA BIRMINGHAM,714
307,YONSEI UNIVERSITY,713
308,TILBURG UNIVERSITY,711
309,CHINESE UNIVERSITY OF HONG KONG,708
310,UNIVERSITY LA LAGUNA,705
311,UNIVERSITY OF OULU,701
312,YOKOHAMA CITY UNIVERSITY,698
313,UNIVERSITY OF SIENA,685
314,UNIVERSITY OF CHILE,684
315,UNIVERSITY OF VERMONT,682
316,OKAYAMA UNIVERSITY,681
317,UNIVERSITY OF OTAGO,679
318,UNIVERSITY OF PORTO,678
319,UNIVERSITY COMPLUTENSE MADRID,674
320,UNIVERSITY OF RHODE ISLAND,671
321,POHANG UNIVERSITY SCIENCE AND TECHNOLOGY,670
322,UNIVERSITY OF READING,666
323,UNIVERSITY OF VALENCIA,662
324,WAYNE STATE UNIVERSITY,662
325,WAKE FOREST UNIVERSITY,661
326,UNIVERSITY OF SOUTH CAROLINA,659
327,"SUNY, ALBANY",652
328,UNIVERSITY OF TARTU,651
329,"UNIVERSITY OF NEVADA, RENO",651
330,MAASTRICHT UNIVERSITY,644
331,UNIVERSITY OF ULM,641
332,KOREA UNIVERSITY,638
333,UNIVERSITY OF DUISBURG-ESSEN,630
334,TEMPLE UNIVERSITY,630
335,UNIVERSITY OF RENNES 1,626
336,UNIVERSITY OF NEWCASTLE,626
337,UNIVERSITY OF GIESSEN,624
338,UNIVERSITY OF BUENOS AIRES,622
339,UNIVERSITY OF BATH,618
340,THE OPEN UNIVERSITY,602
341,UNIVERSITY OF GRANADA,601
342,"UNIVERSITY OF WISCONSIN, MADISON",598
343,JILIN UNIVERSITY,597
344,TECHNICAL UNIVERSITY CAROLO-WILHELMINA BRAUNSCHWEIG,597
345,KENT STATE UNIVERSITY,595
346,UNIVERSITY OF MANITOBA,591
347,FEDERAL UNIVERSITY OF RIO DE JANEIRO,589
348,NANJING UNIVERSITY,586
349,UNIVERSITY OF IDAHO,585
350,UNIVERSITY OF HALLE WITTENBERG,581
351,CITY UNIVERSITY OF NEW YORK,578
352,UNIVERSITY OF FRIBOURG,572
353,RWTH AACHEN UNIVERSITY,570
354,BRIGHAM YOUNG UNIVERSITY,569
355,BEIJING NORMAL UNIVERSITY,569
356,NORWEGIAN UNIVERSITY OF SCIENCE AND TECHNOLOGY,569
357,DREXEL UNIVERSITY,567
358,MAHIDOL UNIVERSITY,565
359,UNIVERSITY OF VICTORIA,562
360,VIENNA UNIVERSITY OF TECHNOLOGY,557
361,AALTO UNIVERSITY,557
362,UNIVERSITY OF LISBON,555
363,UNIVERSITY OF CENTRAL FLORIDA,553
364,NANKAI UNIVERSITY,552
365,BAR ILAN UNIVERSITY,551
366,UNIVERSITY OF OVIEDO,547
367,SUN YAT-SEN (ZHONGSHAN) UNIVERSITY,546
368,UTAH STATE UNIVERSITY,537
369,UNIVERSITY OF JYVASKYLA,535
370,KTH ROYAL INSTITUTE OF TECHNOLOGY,531
371,BIELEFELD UNIVERSITY,528
372,UNIVERSITY OF DENVER,527
373,TONGJI UNIVERSITY,527
374,UNIVERSITY OF CANTERBURY,523
375,UNIVERSITY OF HAIFA,522
376,TOKYO METROPOLITAN UNIVERSITY,518
377,UNIVERSITY OF PUERTO RICO,518
378,XIAMEN UNIVERSITY,517
379,UNIVERSITY DE PROVENCE AIX-MARSEILLE 1,516
380,BEN GURION UNIVERSITY OF THE NEGEV,516
381,IBARAKI UNIVERSITY,516
382,SWINBURNE UNIVERSITY OF TECHNOLOGY,512
383,TULANE UNIVERSITY,510
384,NORTHERN ARIZONA UNIVERSITY,505
385,SAINT LOUIS UNIVERSITY,504
386,NATIONAL CENTRAL UNIVERSITY,503
387,UNIVERSITY OF THE ANDES,500
388,UNIVERSITY OF TWENTE,499
389,KING SAUD UNIVERSITY,491
390,"UNIVERSITY OF COLORADO, DENVER",485
391,LANCASTER UNIVERSITY,483
392,UNIVERSITY OF STUTTGART,480
393,"BIRKBECK COLLEGE, UNIVERSITY OF LONDON",479
394,SYRACUSE UNIVERSITY,479
395,UNIVERSITY OF PAVIA,475
396,UNIVERSITY OF STRATHCLYDE,475
397,KANAZAWA UNIVERSITY,474
398,"UNIVERSITY OF TEXAS, SAN ANTONIO",471
399,UNIVERSITY OF MONTPELLIER 1,471
400,UNIVERSITY OF COIMBRA,468
401,UNIVERSITY POLITECNICA DE VALENCIA,467
402,UNIVERSITY OF HERTFORDSHIRE,465
403,LEHIGH UNIVERSITY,463
404,TRENT UNIVERSITY,460
405,UNIVERSITY OF EVRY,457
406,UNIVERSITY OF SASKATCHEWAN,457
407,UNIVERSITY OF LOUISVILLE,448
408,LIVERPOOL JOHN MOORES UNIVERSITY,448
409,LINKOPING UNIVERSITY,447
410,"NATIONAL UNIVERSITY OF IRELAND, UNIVERSITY COLLEGE CORK",446
411,UNIVERSITY OF MILANO-BICOCCA,442
412,LA TROBE UNIVERSITY,442
413,CLEMSON UNIVERSITY,439
414,VICTORIA UNIVERSITY OF WELLINGTON,439
415,TECHNICAL UNIVERSITY OF BERLIN,434
416,CHALMERS UNIVERSITY OF TECHNOLOGY,430
417,UNIVERSITY OF QUEBEC,427
418,UNIVERSITY OF MAINE,427
419,UNIVERSITY OF LILLE 1,425
420,"CUNY, CITY COLLEGE",422
421,HANYANG UNIVERSITY,421
422,WEST VIRGINIA UNIVERSITY,420
423,UNIVERSITY OF HANNOVER,416
424,UNIVERSITY OF VERONA,415
425,BOCCONI UNIVERSITY,415
426,BOISE STATE UNIVERSITY,413
427,GRIFFITH UNIVERSITY,411
428,KUMAMOTO UNIVERSITY,410
429,KING ABDULAZIZ UNIVERSITY,409
430,XIAN JIAOTONG UNIVERSITY,405
431,UNIVERSITY OF SHERBROOKE,403
432,UNIVERSITY OF MISSISSIPPI,402
433,SOUTHERN METHODIST UNIVERSITY,401
434,UNIVERSITY OF KENT,401
435,LONDON BUSINESS SCHOOL,397
436,UNIVERSITY OF BOURGOGNE,387
437,UNIVERSITY OF NANTES,385
438,UNIVERSITY OF WARSAW,385
439,UNIVERSITY OF WESTERN SYDNEY,384
440,MURDOCH UNIVERSITY,380
441,UNIVERSITY OF WOLLONGONG,377
442,UNIVERSITY OF LJUBLJANA,369
443,TECHNICAL UNIVERSITY OF DARMSTADT,368
444,NEW UNIVERSITY OF LISBON (NOVA),365
445,EOTVOS LORAND UNIVERSITY,364
446,TEXAS TECHNICAL UNIVERSITY,359
447,SICHUAN UNIVERSITY,358
448,KEELE UNIVERSITY,357
449,UNIVERSITY OF SAARLAND,356
450,UNIVERSITY OF SURREY,356
451,LOYOLA UNIVERSITY CHICAGO,355
452,UNIVERSITY OF TROMSO,355
453,EWHA WOMANS UNIVERSITY,354
454,FEDERAL UNIVERSITY OF MINAS GERAIS,353
455,SAN JOSE STATE UNIVERSITY,352
456,DORTMUND UNIVERSITY OF TECHNOLOGY,352
457,OHIO UNIVERSITY,349
458,UNIVERSITY OF PARMA,349
459,JAGIELLONIAN UNIVERSITY,346
460,"UNIVERSITY OF TEXAS, ARLINGTON",345
461,TOKYO UNIVERSITY OF SCIENCE,344
462,UNIVERSITY OF KWAZULU-NATAL,344
463,FLORIDA INTERNATIONAL UNIVERSITY,344
464,CATHOLIC UNIVERSITY OF AMERICA,340
465,UNIVERSITY OF CONCEPCION,340
466,UNIVERSITY OF SALAMANCA,339
467,UNIVERSITY OF SASSARI,333
468,"ROYAL HOLLOWAY, UNIVERSITY OF LONDON",333
469,UNIVERSITY OF ESSEX,331
470,BANGOR UNIVERSITY,330
471,EINDHOVEN UNIVERSITY OF TECHNOLOGY,330
472,UNIVERSITY OF SOUTH BOHEMIA,328
473,UNIVERSITY NANCY 2,325
474,UNIVERSITY OF GENOA,324
475,STOCKHOLM SCHOOL OF ECONOMICS,323
476,UNIVERSITY OF ATHENS,322
477,MIAMI UNIVERSITY,322
478,NATIONAL CHIAO TUNG UNIVERSITY,322
479,SONOMA STATE UNIVERSITY,321
480,AUBURN UNIVERSITY,319
481,MISSISSIPPI STATE UNIVERSITY,318
482,NORWEGIAN UNIVERSITY OF LIFE SCIENCES,318
483,SHANDONG UNIVERSITY,318
484,JOHANNES KEPLER UNIVERSITY,318
485,PUSAN NATIONAL UNIVERSITY,315
486,UNIVERSITY OF KAISERSLAUTERN,314
487,WUHAN UNIVERSITY,312
488,CARLETON UNIVERSITY,308
489,UNIVERSITY OF TECHNOLOGY SYDNEY,307
490,UNIVERSITY OF ALASKA,306
491,UNIVERSITY OF MINHO,306
492,PARIS SCHOOL OF ECONOMICS,301
493,CATHOLIC UNIVERSITY OF THE SACRED HEART,293
494,UNIVERSITY OF PLYMOUTH,293
495,UNIVERSITY OF NORTH TEXAS,290
496,UNIVERSITY OF BORDEAUX,290
497,UNIVERSITY OF ARKANSAS,289
498,UNIVERSITY OF TOURS,289
499,NATIONAL CHENG KUNG UNIVERSITY,289
500,DEAKIN UNIVERSITY,286
501,CONCORDIA UNIVERSITY,285
502,SOUTHERN ILLINOIS UNIVERSITY,285
503,UNIVERSITY OF THE BASQUE COUNTRY/PAIS VASCO,285
504,SAN FRANCISCO STATE UNIVERSITY,282
505,SWANSEA UNIVERSITY,276
506,UNIVERSITY OF SPLIT,276
507,TAMPERE UNIVERSITY OF TECHNOLOGY,274
508,UNIVERSITY OF CANTABRIA,271
509,UNIVERSITY OF ORLEANS,267
510,FORDHAM UNIVERSITY,265
511,ABO AKADEMIE UNIVERSITY,264
512,UNIVERSITY OF CARLOS III MADRID,263
513,UNIVERSITY OF MANNHEIM,262
514,PORTLAND STATE UNIVERSITY,260
515,KYUNG HEE UNIVERSITY,259
516,UNIVERSITY OF CRETE,258
517,AALBORG UNIVERSITY,256
518,NATIONAL UNIVERSITY OF LA PLATA,255
519,BAYLOR UNIVERSITY,255
520,COLLEGE OF WILLIAM AND MARY,255
521,YUNNAN UNIVERSITY,254
522,UNIVERSITY OF SANTIAGO DE COMPOSTELA,252
523,SINGAPORE MANAGEMENT UNIVERSITY,252
524,HUAZHONG UNIVERSITY OF SCIENCE AND TECHNOLOGY,251
525,MASSEY UNIVERSITY,250
526,OLD DOMINION UNIVERSITY,249
527,NATIONAL CHUNG HSING UNIVERSITY,249
528,UNIVERSITY OF CAGLIARI,249
529,VILLANOVA UNIVERSITY,246
530,NORTHEASTERN ILLINOIS UNIVERSITY,246
531,CHUNGNAM NATIONAL UNIVERSITY,245
532,UNIVERSITY OF MAGDEBURG,245
533,SHINSHU UNIVERSITY,244
534,CLARK UNIVERSITY,243
535,UNIVERSITY OF EVORA,243
536,BLAISE PASCAL UNIVERSITY,242
537,UNIVERSITY OF PARIS I,241
538,COMENIUS UNIVERSITY,237
539,CARL VON OSSIETZKY UNIVERSITY OLDENBURG,237
540,BOWLING GREEN STATE UNIVERSITY,237
541,"SUNY, BINGHAMTON",235
542,NIIGATA UNIVERSITY,232
543,EAST CHINA NORMAL UNIVERSITY,231
544,UNIVERSITY OF THE RYUKYUS,231
545,UNIVERSITY OF TOLEDO,230
546,LANZHOU UNIVERSITY,228
547,UNIVERSITY OF NORTH DAKOTA,228
548,CENTRAL EUROPEAN UNIVERSITY,225
549,NORTHEAST NORMAL UNIVERSITY,224
550,UNIVERSITY OF GRAZ,222
551,UNIVERSITY OF TAMPERE,222
552,JACOBS UNIVERSITY,221
553,UNIVERSIDADE ESTADUAL DE CAMPINAS,221
554,UNIVERSITY OF CENTRAL LANCASHIRE,218
555,UNIVERSITY OF CLERMONT FERRAND,217
556,UNIVERSITY OF STELLENBOSCH,216
557,MANCHESTER METROPOLITAN UNIVERSITY,215
558,POLYTECHNIC UNIVERSITY OF CATALONIA,215
559,YESHIVA UNIVERSITY,214
560,"UNIVERSITY OF ROME, TRE",214
561,CITY UNIVERSITY HONG KONG,213
562,OSAKA CITY UNIVERSITY,211
563,UNIVERSITY OF POITIERS,208
564,INDIANA UNIVERSITY-PURDUE UNIVERSITY INDIANAPOLIS,204
565,UNIVERSITY OF BRESCIA,204
566,NIHON UNIVERSITY,203
567,UNIVERSITY PIEMONTE ORIENTALE,202
568,UNIVERSITY OF PALERMO,201
569,UNIVERSITY OF AKRON,200
570,UNIVERSITY OF PERPIGNAN,200
571,UNIVERSITY OF LORRAINE,199
572,UNIVERSITY POLITECNICA DE MADRID,198
573,UNIVERSITY OF ROSTOCK,197
574,HONG KONG POLYTECH UNIVERSITY,197
575,UNIVERSITY OF LETHBRIDGE,197
576,UNIVERSITY OF MEMPHIS,196
577,INSEAD,196
578,NAGOYA CITY UNIVERSITY,196
579,BILKENT UNIVERSITY,195
580,UNIVERSITY OF OSNABRUCK,194
581,SHANGHAI UNIVERSITY OF FINANCE AND ECONOMICS,193
582,FLORIDA ATLANTIC UNIVERSITY,192
583,UNIVERSITY OF NAMUR,191
584,KONKUK UNIVERSITY,191
585,DUKE NATIONAL UNIVERSITY SINGAPORE,191
586,SAINT PETERSBURG STATE UNIVERSITY,190
587,BUDAPEST UNIVERSITY OF TECHNOLOGY AND ECONOMICS,189
588,BARCELONA GRADUATE SCHOOL OF ECONOMICS,189
589,UNIVERSITY OF LUGANO,188
590,UNIVERSITY OF SIEGEN,187
591,OKLAHOMA STATE UNIVERSITY,187
592,PABLO OLAVIDE UNIVERSITY,185
593,"NORWEGIAN SCHOOL OF ECONOMICS, NHH",185
594,SOGANG UNIVERSITY,184
595,UNIVERSITY OF AVEIRO,184
596,WELLESLEY COLLEGE,183
