Rank,University,Score
314,UNIVERSITY OF NORTH TEXAS,4
315,UNIVERSITY OF UTAH,4
316,UNIVERSITY OF NEW HAMPSHIRE,4
317,UNIVERSITY DES SCIENCES SOCIALES TOULOUSE,4
317,UNIVERSITY OF ARKANSAS,4
319,UNIVERSITY OF KIEL,4
320,UNIVERSITY OF SAN ANDRES,4
321,ATHENS UNIVERSITY OF ECONOMICS AND BUSINESS,4
322,TOKYO INSTITUTE OF TECHNOLOGY,4
323,UNIVERSITY OF READING,4
324,UNIVERSITY OF NEW MEXICO,4
325,UNIVERSITY OF THE BASQUE COUNTRY/PAIS VASCO,4
326,UNIVERSITY OF CALGARY,4
327,UNIVERSITY OF SASKATCHEWAN,4
328,UNIVERSITY OF TUBINGEN,4
329,UNIVERSITY OF HAWAII,4
330,LA TROBE UNIVERSITY,4
331,UNIVERSITY OF SOUTH AUSTRALIA,4
332,"SUNY, BINGHAMTON",4
333,"CHARLES UNIVERSITY, PRAGUE",4
334,YOKOHAMA NATIONAL UNIVERSITY,4
335,TOHOKU UNIVERSITY,4
336,EUROPEAN UNIVERSITY VIADRINA,4
336,"FGV EPGE, RIO DE JANEIRO",4
338,BEIJING UNIVERSITY,4
339,"UNIVERSITY OF OXFORD, KEBLE COLLEGE",4
340,LANCASTER UNIVERSITY,4
341,UNIVERSITY OF LILLE 3,4
342,UNIVERSITY OF REGENSBURG,4
343,UNIVERSITY OF MAINE,4
344,NORTHEASTERN ILLINOIS UNIVERSITY,4
345,UNIVERSITY OF ORLEANS,4
346,UNIVERSITY OF SAN DIEGO,4
347,BENTLEY UNIVERSITY,4
348,SHEFFIELD HALLAM UNIVERSITY,4
349,UNIVERSITY OF MEMPHIS,4
350,QUEENS UNIVERSITY BELFAST,4
351,UNIVERSITY OF DURHAM,4
352,UTAH STATE UNIVERSITY,4
353,UNIVERSITY OF DUNDEE,4
354,EWHA WOMANS UNIVERSITY,4
354,"ROYAL HOLLOWAY, UNIVERSITY OF LONDON",4
356,WAGENINGEN UNIVERSITY,4
357,OKLAHOMA STATE UNIVERSITY,4
358,UNIVERSITY OF SALAMANCA,4
359,HERIOT-WATT UNIVERSITY,4
360,CALIFORNIA POLYTECHNIC STATE UNIVERSITY,4
361,ILLINOIS STATE UNIVERSITY,3
362,"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",3
363,UNIVERSITY OF CANTERBURY,3
364,UNIVERSITY OF DELHI,3
365,TOKYO METROPOLITAN UNIVERSITY,3
366,CHUNG ANG UNIVERSITY,3
367,UNIVERSITY OF ADELAIDE,3
368,TRENT UNIVERSITY,3
369,COLGATE UNIVERSITY,3
370,EAST CAROLINA UNIVERSITY,3
370,NAGOYA UNIVERSITY,3
372,UNIVERSITY OF PORTSMOUTH,3
373,UNIVERSITY OF PARIS II,3
374,GEORGIA INSTITUTE OF TECHNOLOGY,3
375,VIRGINIA COMMONWEALTH UNIVERSITY,3
376,UNIVERSITY OF OTTAWA,3
377,DENISON UNIVERSITY,3
377,MONMOUTH UNIVERSITY,3
379,ST CLOUD STATE UNIVERSITY,3
380,MONTANA STATE UNIVERSITY,3
380,UNIVERSITY OF TECHNOLOGY SYDNEY,3
382,UNIVERSITY OF SOUTHERN MISSISSIPPI,3
383,NANYANG TECHNOLOGICAL UNIVERSITY,3
384,LOUGHBOROUGH UNIVERSITY,3
384,UNIVERSITY OF FRIBOURG,3
386,KOOKMIN UNIVERSITY,3
387,BOWDOIN COLLEGE,3
388,NEW MEXICO STATE UNIVERSITY,3
389,UNIVERSITY OF ICELAND,3
390,HEIDELBERG UNIVERSITY,3
391,UNIVERSITY OF MILAN,3
392,BATES COLLEGE,3
393,"UNIVERSITY OF ROME, TOR VERGATA",3
394,TOWSON UNIVERSITY,3
395,UNIVERSITY OF LEEDS,3
396,CLEVELAND STATE UNIVERSITY,3
397,WICHITA STATE UNIVERSITY,3
398,UNIVERSITY OF NEWCASTLE,3
399,UNIVERSITY OF ULM,3
400,JAWAHARLAL NEHRU UNIVERSITY,3
401,UNIVERSITY OF GOTHENBURG,3
402,UNIVERSITY OF WURZBURG,3
403,TRINITY UNIVERSITY,3
404,GARDNER-WEBB UNIVERSITY,3
404,UNIVERSITY OF CENTRAL MISSOURI,3
406,JAMES MADISON UNIVERSITY,3
407,OHIO UNIVERSITY,2
407,SUNGKYUNKWAN UNIVERSITY,2
409,BAYLOR UNIVERSITY,2
410,ETH ZURICH,2
411,AMHERST COLLEGE,2
412,CREIGHTON UNIVERSITY,2
413,FUKUOKA UNIVERSITY,2
414,NATIONAL CENTRAL UNIVERSITY,2
414,SAM HOUSTON STATE UNIVERSITY,2
416,UNIVERSITY OF VIGO,2
417,NATIONAL CHENGCHI UNIVERSITY,2
418,ABO AKADEMIE UNIVERSITY,2
419,UNIVERSITY OF VALENCIA,2
420,UNIVERSITY OF MALAGA,2
421,TECHNICAL UNIVERSITY OF DRESDEN,2
421,UNIVERSITY ALCALA DE HENARES,2
423,VILLANOVA UNIVERSITY,2
424,"UNIVERSITY OF OXFORD, HERTFORD COLLEGE",2
425,UNIVERSITY OF MONTESQUIEU BORDEAUX-IV,2
426,UNIVERSITY OF DAYTON,2
427,UNIVERSITY OF OVIEDO,2
428,NOTTINGHAM TRENT UNIVERSITY,2
428,UNIVERSITY OF THE ANDES,2
430,LAKEHEAD UNIVERSITY,2
