Rank,University,Score
101,UNIVERSITY OF ALBERTA,2008
102,UNIVERSITY OF PADUA,1982
103,NAGOYA UNIVERSITY,1975
104,UNIVERSITY OF AMSTERDAM,1964
105,UNIVERSITY OF BERN,1944
106,"UNIVERSITY OF MISSOURI, COLUMBIA",1924
107,UNIVERSITY OF BONN,1881
108,UNIVERSITY OF GRENOBLE 1,1845
109,UNIVERSITY OF LAUSANNE,1835
110,OREGON STATE UNIVERSITY,1814
111,UNIVERSITY OF SYDNEY,1810
112,UNIVERSITY OF MIAMI,1796
113,GOETHE UNIVERSITY FRANKFURT,1774
114,TOKYO INSTITUTE OF TECHNOLOGY,1766
115,VRIJE UNIVERSITEIT AMSTERDAM,1760
116,CARDIFF UNIVERSITY,1760
117,IOWA STATE UNIVERSITY,1748
118,UNIVERSITY OF LEEDS,1746
119,UNIVERSITY OF TUBINGEN,1728
120,UNIVERSITY OF SHEFFIELD,1726
121,UNIVERSITY OF GOTTINGEN,1719
122,UNIVERSITY OF COLOGNE,1668
123,UNIVERSITY OF PARIS V,1664
124,MONASH UNIVERSITY,1646
125,UNIVERSITY OF GLASGOW,1644
126,"KINGS COLLEGE, LONDON",1626
127,FLORIDA STATE UNIVERSITY,1619
128,UNIVERSITY OF MONTREAL,1618
129,"UNIVERSITY OF ROME, LA SAPIENZA",1615
130,UNIVERSITY OF FREIBURG,1608
131,UNIVERSITY OF STRASBOURG,1594
132,NATIONAL UNIVERSITY OF SINGAPORE,1594
133,LUND UNIVERSITY,1582
134,UNIVERSITY OF VIENNA,1549
135,LOUISIANA STATE UNIVERSITY,1548
136,TUFTS UNIVERSITY,1545
137,HUMBOLDT UNIVERSITY OF BERLIN,1540
138,UNIVERSITY OF MONTPELLIER 2,1517
139,PEKING UNIVERSITY,1515
140,KYUSHU UNIVERSITY,1514
141,UNIVERSITY OF LEICESTER,1513
142,UNIVERSITY OF SOUTHAMPTON,1512
143,UNIVERSITY OF BIRMINGHAM,1490
144,HOKKAIDO UNIVERSITY,1481
145,GHENT UNIVERSITY,1479
146,UNIVERSITY OF KANSAS,1475
147,UNIVERSITY OF NOTTINGHAM,1471
148,UNIVERSITY OF ST ANDREWS,1470
149,UNIVERSITY OF BASEL,1438
150,RADBOUD UNIVERSITY NIJMEGEN,1435
151,UNIVERSITY OF OSLO,1430
152,UNIVERSITY DE LA MEDITERRANEE AIX-MARSEILLE 2,1424
153,UNIVERSITY OF NEW MEXICO,1377
154,"UNIVERSITY OF NEBRASKA, LINCOLN",1371
155,FREE UNIVERSITY BERLIN,1352
156,CARNEGIE MELLON UNIVERSITY,1342
157,UNIVERSITY OF CONNECTICUT,1329
158,UNIVERSITY OF HAMBURG,1326
159,UNIVERSITY OF BARCELONA,1323
160,KATHOLIEKE UNIVERSITEIT LEUVEN,1320
161,TSINGHUA UNIVERSITY,1313
162,UNIVERSITY OF CALGARY,1293
163,SEOUL NATIONAL UNIVERSITY,1277
164,NORTH CAROLINA STATE UNIVERSITY,1258
165,UNIVERSITY OF GRONINGEN,1257
166,COLORADO STATE UNIVERSITY,1252
167,UNIVERSITY OF LIVERPOOL,1248
168,UNIVERSITY OF WURZBURG,1242
169,WASHINGTON STATE UNIVERSITY,1223
170,DARTMOUTH COLLEGE,1219
171,UNIVERSITY OF CINCINNATI,1214
172,MCMASTER UNIVERSITY,1213
173,POMPEU FABRA UNIVERSITY,1213
174,WAGENINGEN UNIVERSITY,1212
175,UNIVERSITY OF OREGON,1208
176,BRANDEIS UNIVERSITY,1203
177,UNIVERSITY OF EAST ANGLIA,1200
178,UNIVERSITY OF EXETER,1189
179,UNIVERSITY NACIONAL AUTONOMA MEXICO,1180
180,UNIVERSITY OF MILAN,1173
181,UNIVERSITY OF NOTRE DAME,1169
182,KOBE UNIVERSITY,1168
183,UNIVERSITY OF SAO PAULO,1156
184,UNIVERSITY OF NEW SOUTH WALES,1153
185,MUNSTER UNIVERSITY,1151
186,UNIVERSITY OF MAINZ,1145
187,UNIVERSITY OF LONDON,1129
188,UNIVERSITY OF ABERDEEN,1119
189,NATIONAL TAIWAN UNIVERSITY,1093
190,UNIVERSITY OF NEWCASTLE,1087
191,UNIVERSITY OF DURHAM,1077
192,"CHARLES UNIVERSITY, PRAGUE",1065
193,UNIVERSITY OF WARWICK,1063
194,UNIVERSITY OF HONG KONG,1062
195,HIROSHIMA UNIVERSITY,1038
196,RUHR UNIVERSITY BOCHUM,1033
197,UNIVERSITY OF WESTERN ONTARIO,1033
198,LOMONOSOV MOSCOW STATE UNIVERSITY,1030
199,UNIVERSITY OF HOUSTON,1028
200,UNIVERSITE CATHOLIQUE DE LOUVAIN,1025
201,UNIVERSITY OF MEDICINE DENTISTRY NEW JERSEY,1011
202,"UNIVERSITY OF ROME, TOR VERGATA",1009
203,UNIVERSITY OF YORK,1005
204,UNIVERSITY AUTONOMA MADRID,1002
205,UNIVERSITY OF GOTHENBURG,999
206,UNIVERSITY OF FLORENCE,992
207,UNIVERSITY AUTONOMA BARCELONA,979
208,UNIVERSITY OF BOLOGNA,972
209,VIRGINIA POLYTECHNIC INSTITUTE AND STATE UNIVERSITY,971
210,UNIVERSITY OF TSUKUBA,969
211,UNIVERSITY OF ERLANGEN-NURNBERG,966
212,KEIO UNIVERSITY,950
213,UNIVERSITY OF BERGEN,946
214,UNIVERSITY OF AUCKLAND,945
215,UNIVERSITY OF WESTERN AUSTRALIA,943
216,UNIVERSITY OF DUNDEE,935
217,VIRGINIA COMMONWEALTH UNIVERSITY,934
218,UNIVERSITY OF OTTAWA,934
219,UNIVERSITY OF KENTUCKY,931
220,UNIVERSITY OF MARBURG,930
221,UNIVERSITY OF TOULOUSE 3,928
222,UNIVERSITY OF NEW HAMPSHIRE,921
223,DELFT UNIVERSITY OF TECHNOLOGY,920
224,QUEENS UNIVERSITY,908
225,UNIVERSITY OF REGENSBURG,899
226,SAN DIEGO STATE UNIVERSITY,886
227,GEORGE WASHINGTON UNIVERSITY,882
228,UNIVERSITY OF OKLAHOMA,880
229,JAMES COOK UNIVERSITY,873
230,TECHNION ISRAEL,870
231,UMEA UNIVERSITY,866
232,UNIVERSITY OF KIEL,866
233,UNIVERSITY COLLEGE DUBLIN,864
234,LONDON SCHOOL OF ECONOMICS AND POLITICAL SCIENCE,858
235,DALHOUSIE UNIVERSITY,849
236,GEORGE MASON UNIVERSITY,847
237,"UNIVERSITY OF NEVADA, RENO",844
238,UNIVERSITY OF DUSSELDORF,842
239,UNIVERSITY OF GUELPH,837
240,UNIVERSITE LIBRE DE BRUXELLES,815
241,UNIVERSITY OF READING,815
242,TRINITY COLLEGE DUBLIN,814
243,FUDAN UNIVERSITY,813
244,NEWCASTLE UNIVERSITY,810
245,UNIVERSITY OF ADELAIDE,807
246,UNIVERSITY OF MONTANA,801
247,"QUEEN MARY, UNIVERSITY OF LONDON",798
248,SHANGHAI JIAO TONG UNIVERSITY,795
249,UNIVERSITY OF TASMANIA,795
250,UNIVERSITY OF NAPLES FEDERICO 2,787
251,UNIVERSITY OF LIEGE,770
252,UNIVERSITY OF SUSSEX,770
253,UNIVERSITY OF TOULOUSE / TOULOUSE SCHOOL OF ECONOMICS,762
254,TECHNICAL UNIVERSITY OF DENMARK,743
255,UNIVERSITY OF SIENA,739
256,UNIVERSITY OF WYOMING,736
257,SWEDISH UNIVERSITY OF AGRICULTURAL SCIENCES,727
258,UNIVERSITY COMPLUTENSE MADRID,717
259,NORTHEASTERN UNIVERSITY,716
260,BOSTON COLLEGE,715
261,UNIVERSITY OF DELAWARE,709
262,QUEENS UNIVERSITY BELFAST,708
263,UNIVERSITY OF JENA,708
264,UNIVERSITY OF CAPE TOWN,707
265,UNIVERSITY OF INNSBRUCK,705
266,WAYNE STATE UNIVERSITY,704
267,UNIVERSITY OF PERUGIA,697
268,UNIVERSITY OF TRIESTE,696
269,UNIVERSITY OF SOUTHERN DENMARK,695
270,UNIVERSITY OF SOUTH FLORIDA,692
271,UNIVERSITY OF BAYREUTH,684
272,SIMON FRASER UNIVERSITY,683
273,UNIVERSITY DE PROVENCE AIX-MARSEILLE 1,682
274,KANSAS STATE UNIVERSITY,674
275,UNIVERSITY OF LEIPZIG,664
276,ZHEJIANG UNIVERSITY,658
277,KOREA ADVANCED INSTITUTE OF SCIENCE TECHNOLOGY,657
278,MONTANA STATE UNIVERSITY,657
279,KENT STATE UNIVERSITY,654
280,UNIVERSITY OF SOUTH CAROLINA,651
281,MACQUARIE UNIVERSITY,648
282,UNIVERSITY OF VICTORIA,647
283,UNIVERSITY OF MAINE,644
284,DREXEL UNIVERSITY,644
285,UNIVERSITE BORDEAUX,641
286,OKAYAMA UNIVERSITY,639
287,YORK UNIVERSITY,639
288,UNIVERSITY OF STUTTGART,636
289,TULANE UNIVERSITY,624
290,UNIVERSITY OF NICE,620
291,UNIVERSITY OF BARI,616
292,TEMPLE UNIVERSITY,615
293,UNIVERSITY OF KONSTANZ,613
294,UNIVERSITY OF CENTRAL FLORIDA,603
295,UNIVERSITY OF UDINE,602
296,UNIVERSITY OF ANTWERP,601
297,POHANG UNIVERSITY SCIENCE AND TECHNOLOGY,596
298,GEORGETOWN UNIVERSITY,594
299,BIELEFELD UNIVERSITY,588
300,UNIVERSITY OF TURIN,582
301,SUNGKYUNKWAN UNIVERSITY,582
302,UNIVERSITY OF WATERLOO,580
303,UNIVERSITY OF RENNES 1,580
304,"SUNY, BUFFALO",576
305,UNIVERSITY LAVAL,574
306,UNIVERSITY OF BATH,573
307,UNIVERSITY OF VERMONT,567
308,UNIVERSITY OF RHODE ISLAND,566
309,YONSEI UNIVERSITY,561
310,HONG KONG UNIVERSITY OF SCIENCE AND TECHNOLOGY,560
311,BEN GURION UNIVERSITY OF THE NEGEV,559
312,UNIVERSITY OF OTAGO,555
313,PONTIFICIAL CATHOLIC UNIVERSITY OF CHILE,547
314,UNIVERSITY OF VALENCIA,542
315,TECHNICAL UNIVERSITY OF DRESDEN,541
316,NANJING UNIVERSITY,541
317,THE OPEN UNIVERSITY,540
318,UNIVERSITY OF ULM,537
319,CHIBA UNIVERSITY,537
320,UNIVERSITY OF POTSDAM,537
321,UNIVERSITY OF WITWATERSRAND,527
322,"UNIVERSITY OF TEXAS, DALLAS",524
323,UNIVERSITY OF MILANO-BICOCCA,523
324,VIENNA UNIVERSITY OF TECHNOLOGY,522
325,BAR ILAN UNIVERSITY,517
326,FEDERAL UNIVERSITY OF RIO DE JANEIRO,515
327,WEST VIRGINIA UNIVERSITY,514
328,UNIVERSITY OF MANITOBA,513
329,UNIVERSITY OF HALLE WITTENBERG,510
330,UNIVERSITY OF PISA,507
331,ERASMUS UNIVERSITY ROTTERDAM,503
332,SYRACUSE UNIVERSITY,502
333,SAINT LOUIS UNIVERSITY,494
334,UNIVERSITY LA LAGUNA,490
335,CHINESE UNIVERSITY OF HONG KONG,489
336,LIVERPOOL JOHN MOORES UNIVERSITY,489
337,UNIVERSITY OF TURKU,485
338,UNIVERSITY OF LOUISVILLE,483
339,WAKE FOREST UNIVERSITY,483
340,UNIVERSITY OF CHILE,481
341,UNIVERSITY OF PAVIA,478
342,UNIVERSITY OF HERTFORDSHIRE,478
343,UNIVERSITY OF DUISBURG-ESSEN,475
344,UNIVERSITY BORDEAUX 1,473
345,UNIVERSITY OF OULU,471
346,KANAZAWA UNIVERSITY,463
347,WASEDA UNIVERSITY,458
348,UNIVERSITY OF KARLSRUHE,456
349,TILBURG UNIVERSITY,454
350,UNIVERSITY OF ICELAND,454
351,NORWEGIAN UNIVERSITY OF SCIENCE AND TECHNOLOGY,453
352,UNIVERSITY OF TARTU,453
353,"UNIVERSITY OF MARYLAND, BALTIMORE COUNTY",449
354,UNIVERSITY OF BREMEN,446
355,UNIVERSITY OF GIESSEN,446
356,MAASTRICHT UNIVERSITY,441
357,"UNIVERSITY OF WISCONSIN, MADISON",438
358,UNIVERSITY OF KENT,436
359,NEW UNIVERSITY OF LISBON (NOVA),436
360,UNIVERSITY OF ALASKA,428
361,UNIVERSITY OF PORTO,423
362,"SUNY, ALBANY",422
363,KOREA UNIVERSITY,421
364,UNIVERSITY OF DENVER,419
365,UNIVERSITY OF SHERBROOKE,419
366,NANYANG TECHNOLOGICAL UNIVERSITY,418
367,UNIVERSITY OF MONTPELLIER 1,416
368,MAHIDOL UNIVERSITY,415
369,CLEMSON UNIVERSITY,415
370,UNIVERSITY OF SASKATCHEWAN,413
371,UNIVERSITY OF ALABAMA BIRMINGHAM,407
372,EOTVOS LORAND UNIVERSITY,405
373,UNIVERSITY OF GRANADA,393
374,UNIVERSITY OF PARMA,392
375,"BIRKBECK COLLEGE, UNIVERSITY OF LONDON",392
376,UNIVERSITY POLITECNICA DE VALENCIA,391
377,UNIVERSITY OF NANTES,391
378,YOKOHAMA CITY UNIVERSITY,382
379,"ROYAL HOLLOWAY, UNIVERSITY OF LONDON",381
380,UNIVERSITY OF WOLLONGONG,380
381,NANKAI UNIVERSITY,374
382,BRIGHAM YOUNG UNIVERSITY,373
383,UNIVERSITY OF LJUBLJANA,372
384,BEIJING NORMAL UNIVERSITY,370
385,KUMAMOTO UNIVERSITY,369
386,CITY UNIVERSITY OF NEW YORK,366
387,TECHNICAL UNIVERSITY OF BERLIN,365
388,UNIVERSITY OF COIMBRA,363
389,MIAMI UNIVERSITY,358
390,UNIVERSITY OF POITIERS,357
391,FREE UNIVERSITY BRUSSELS,357
391,OHIO UNIVERSITY,357
393,CHALMERS UNIVERSITY OF TECHNOLOGY,355
394,UNIVERSITY OF HAIFA,354
395,SWINBURNE UNIVERSITY OF TECHNOLOGY,354
396,TOKYO METROPOLITAN UNIVERSITY,352
397,"NATIONAL UNIVERSITY OF IRELAND, UNIVERSITY COLLEGE CORK",350
398,GEORGIA STATE UNIVERSITY,349
399,TECHNICAL UNIVERSITY CAROLO-WILHELMINA BRAUNSCHWEIG,345
400,UNIVERSITY OF VERSAILLES,339
401,NATIONAL CENTRAL UNIVERSITY,336
402,UNIVERSITY OF BUENOS AIRES,336
403,JAGIELLONIAN UNIVERSITY,331
404,LANCASTER UNIVERSITY,331
405,PUSAN NATIONAL UNIVERSITY,327
406,UNIVERSITY OF QUEBEC,326
407,SONOMA STATE UNIVERSITY,321
408,UNIVERSITY OF ESSEX,321
409,LEHIGH UNIVERSITY,321
410,FLORIDA INTERNATIONAL UNIVERSITY,319
411,CURTIN UNIVERSITY OF TECHNOLOGY,317
412,UNIVERSITY OF CONCEPCION,315
413,UNIVERSITY OF WARSAW,312
414,"UNIVERSITY OF COLORADO, DENVER",311
415,SOUTHERN ILLINOIS UNIVERSITY,310
416,UNIVERSITY NANCY 2,309
417,KTH ROYAL INSTITUTE OF TECHNOLOGY,309
418,UNIVERSITY OF OVIEDO,308
419,UNIVERSITY OF LILLE 1,308
420,RWTH AACHEN UNIVERSITY,306
421,UNIVERSITY OF THE ANDES,306
422,UNIVERSITY OF STRATHCLYDE,304
423,UNIVERSITY OF THE BASQUE COUNTRY/PAIS VASCO,303
424,OLD DOMINION UNIVERSITY,303
425,COLLEGE OF WILLIAM AND MARY,298
426,VICTORIA UNIVERSITY OF WELLINGTON,298
427,"CUNY, CITY COLLEGE",296
428,NAGOYA CITY UNIVERSITY,295
429,UNIVERSITY OF PUERTO RICO,291
430,"UNIVERSITY OF TEXAS, SAN ANTONIO",291
431,NIIGATA UNIVERSITY,290
432,MURDOCH UNIVERSITY,289
433,NATIONAL UNIVERSITY OF LA PLATA,287
434,STOCKHOLM SCHOOL OF ECONOMICS,287
435,UNIVERSITY OF SAARLAND,285
436,UNIVERSITY OF EVRY,285
437,TRENT UNIVERSITY,280
438,XIAMEN UNIVERSITY,277
439,OKLAHOMA STATE UNIVERSITY,277
440,NORTHERN ARIZONA UNIVERSITY,276
441,UNIVERSITY OF TROMSO,274
442,LONDON BUSINESS SCHOOL,274
443,UNIVERSITY OF STELLENBOSCH,273
444,AUBURN UNIVERSITY,271
445,UNIVERSITY OF VERONA,270
446,LINKOPING UNIVERSITY,269
447,OSAKA CITY UNIVERSITY,269
448,UNIVERSITY OF BORDEAUX,266
449,UTAH STATE UNIVERSITY,266
450,LOYOLA UNIVERSITY CHICAGO,265
451,SHANDONG UNIVERSITY,263
452,LA TROBE UNIVERSITY,262
453,UNIVERSITY OF FRIBOURG,260
454,UNIVERSIDADE ESTADUAL DE CAMPINAS,260
455,UNIVERSITY OF JYVASKYLA,259
456,UNIVERSITY OF TOLEDO,259
457,CHUNGNAM NATIONAL UNIVERSITY,259
458,BOCCONI UNIVERSITY,257
459,EAST CHINA NORMAL UNIVERSITY,257
460,WESLEYAN UNIVERSITY,256
461,HERIOT-WATT UNIVERSITY,255
462,TEXAS TECHNICAL UNIVERSITY,253
463,YESHIVA UNIVERSITY,251
464,UNIVERSITY OF ARKANSAS,250
465,"UNIVERSITY OF TEXAS, ARLINGTON",249
466,JILIN UNIVERSITY,247
467,UNIVERSITY OF LAQUILA,244
468,AALTO UNIVERSITY,243
469,UNIVERSITY OF MISSISSIPPI,242
470,KITASATO UNIVERSITY,241
471,UNIVERSITY OF IDAHO,240
472,CATHOLIC UNIVERSITY OF THE SACRED HEART,237
473,BOISE STATE UNIVERSITY,237
474,PORTLAND STATE UNIVERSITY,236
475,UNIVERSITY OF LISBON,235
476,UNIVERSITY OF AKRON,234
477,SAN FRANCISCO STATE UNIVERSITY,230
478,TECHNICAL UNIVERSITY OF DARMSTADT,230
479,BAYLOR UNIVERSITY,230
480,UNIVERSITY OF KAISERSLAUTERN,230
481,UNIVERSITY OF HANNOVER,229
482,UNIVERSITY OF TWENTE,229
483,UNIVERSITY OF KWAZULU-NATAL,227
484,UNIVERSITY MIGUEL HERNANDEZ,227
485,"SUNY, BINGHAMTON",226
486,AIX MARSEILLE UNIVERSITY,225
487,SOUTHERN METHODIST UNIVERSITY,225
488,NIHON UNIVERSITY,225
489,UNIVERSITY OF SOUTH BOHEMIA,224
490,UNIVERSITY OF ATHENS,223
491,SUN YAT-SEN (ZHONGSHAN) UNIVERSITY,219
492,HANYANG UNIVERSITY,219
493,GRIFFITH UNIVERSITY,219
494,EINDHOVEN UNIVERSITY OF TECHNOLOGY,218
495,UNIVERSITY OF GENOA,218
496,UNIVERSITY OF MODENA,217
497,IBARAKI UNIVERSITY,217
498,UNIVERSITY OF SURREY,216
499,NORWEGIAN UNIVERSITY OF LIFE SCIENCES,214
500,UNIVERSITY OF PRETORIA,212
501,FEDERAL UNIVERSITY OF MINAS GERAIS,209
502,UNIVERSITY OF CRETE,209
503,G. DANNUNZIO UNIVERSITY,207
504,UNIVERSITY OF CARLOS III MADRID,207
505,UNIVERSITY OF PERPIGNAN,205
506,SICHUAN UNIVERSITY,204
507,CATHOLIC UNIVERSITY OF AMERICA,204
508,UNIVERSITY NANCY 1,203
509,SHIMANE UNIVERSITY,202
510,UNIVERSITY OF PARIS XII,202
511,NAGASAKI UNIVERSITY,201
512,BOWLING GREEN STATE UNIVERSITY,199
513,SAINT PETERSBURG STATE UNIVERSITY,198
514,EWHA WOMANS UNIVERSITY,197
515,UNIVERSITY OF CANTERBURY,196
516,UNIVERSITY OF PALERMO,195
517,UNIVERSITY OF NEUCHATEL,192
518,BANGOR UNIVERSITY,187
519,UNIVERSITY OF HOHENHEIM,187
520,KYUNGPOOK NATIONAL UNIVERSITY,186
521,UNIVERSITY POLITECNICA DE MADRID,186
522,TECHNICAL UNIVERSITY OF KARLSRUHE,185
523,UNIVERSITY OF MANNHEIM,185
524,MISSISSIPPI STATE UNIVERSITY,184
525,UNIVERSITY OF CLERMONT FERRAND,184
526,UNIVERSITY OF NORTH TEXAS,184
527,TOKYO UNIVERSITY OF SCIENCE,184
528,LANZHOU UNIVERSITY,183
529,UNIVERSITY OF AIZU,182
530,CONCORDIA UNIVERSITY,181
531,UNIVERSITY OF MAGDEBURG,180
532,CRANFIELD UNIVERSITY,179
533,HOWARD UNIVERSITY,179
534,NORTHWEST UNIVERSITY,177
535,NORTHEASTERN ILLINOIS UNIVERSITY,177
536,JOHANNES KEPLER UNIVERSITY,177
537,WUHAN UNIVERSITY,177
538,DORTMUND UNIVERSITY OF TECHNOLOGY,176
539,UNIVERSITY OF OSNABRUCK,175
540,MASSEY UNIVERSITY,175
541,COLLEGIUM HELVETICUM,174
542,UNIVERSITY OF ROVIRA I VIRGILI,172
543,UNIVERSITY ALCALA DE HENARES,171
544,NATIONAL CHENG KUNG UNIVERSITY,170
545,COMENIUS UNIVERSITY,170
546,INSEAD,169
547,FEDERAL UNIVERSITY OF SAO PAULO,168
548,UNIVERSITY OF CAGLIARI,167
549,CARLETON UNIVERSITY,165
550,KEELE UNIVERSITY,165
551,TONGJI UNIVERSITY,164
552,UNIVERSITY PAUL CEZANNE AIX-MARSEILLE 3,164
553,VILLANOVA UNIVERSITY,164
554,UNIVERSITY OF LILLE 2,164
555,MANCHESTER METROPOLITAN UNIVERSITY,163
556,UNIVERSITY OF PARIS I,162
557,UNIVERSITY OF MINHO,159
558,UNIVERSITY DE SAVOIE,159
559,POLYTECHNIC UNIVERSITY OF CATALONIA,159
560,UNIVERSITY OF SANTIAGO DE COMPOSTELA,158
561,YUNNAN UNIVERSITY,157
562,SINGAPORE MANAGEMENT UNIVERSITY,156
563,UNIVERSITY OF CANTABRIA,156
564,UNIVERSITY OF ALICANTE,156
565,TUSCIA UNIVERSITY,155
566,UNIVERSITY OF COSTA RICA,155
567,NATIONAL CHIAO TUNG UNIVERSITY,155
568,CA FOSCARI UNIVERSITY OF VENICE,153
569,SANTA CLARA UNIVERSITY,152
570,SAN JOSE STATE UNIVERSITY,152
571,"SUNY, PLATTSBURGH",151
572,UNIVERSITY OF BOURGOGNE,151
573,ARISTOTLE UNIVERSITY THESSALONIKI,151
574,"UNIVERSITY OF ROME, TRE",150
575,UNIVERSITY OF INSUBRIA,150
576,UNIVERSITY OF STIRLING,150
577,UNIVERSITY OF MEMPHIS,148
578,UNIVERSITY OF AVEIRO,147
579,UNIVERSITY OF THE BALEARIC ISLANDS,146
580,MICHIGAN TECHNOLOGICAL UNIVERSITY,145
581,UNIVERSITY OF SALAMANCA,145
582,UNIVERSITY OF SASSARI,144
583,UNIVERSITY OF BRETAGNE OCCIDENTALE,144
584,UNIVERSITY OF SPLIT,143
585,TOTTORI UNIVERSITY,143
586,SHINSHU UNIVERSITY,143
587,UNIVERSITY OF LODZ,142
588,PABLO OLAVIDE UNIVERSITY,142
589,CLARK UNIVERSITY,141
590,UNIVERSITY OF PATRAS,141
591,UNIVERSITY AUSTRAL DE CHILE,141
592,WELLESLEY COLLEGE,140
593,UNIVERSITY OF DAR ES SALAAM,140
594,GYEONGSANG NATIONAL UNIVERSITY,140
595,UNIVERSITY OF ORLEANS,140
596,SWARTHMORE COLLEGE,139
597,"CUNY, HUNTER COLLEGE",138
598,CENTRAL EUROPEAN UNIVERSITY,138
599,DEPAUL UNIVERSITY,138
600,UNIVERSITY OF CASTILLA LA MANCHA,138
601,GRAZ UNIVERSITY OF TECHNOLOGY,138
602,UNIVERSITY OF BRESCIA,138
