Rank,University,Score
274,KOREA ADVANCED INSTITUTE OF SCIENCE TECHNOLOGY,456
275,UNIVERSITY OF KARLSRUHE,455
276,ERASMUS UNIVERSITY ROTTERDAM,453
277,UNIVERSITY OF OTAGO,452
278,UNIVERSITY OF ERLANGEN-NURNBERG,448
279,LOMONOSOV MOSCOW STATE UNIVERSITY,448
280,NORTHERN ARIZONA UNIVERSITY,444
281,YORK UNIVERSITY,441
282,MONTANA STATE UNIVERSITY,440
283,YOKOHAMA CITY UNIVERSITY,435
284,VIRGINIA COMMONWEALTH UNIVERSITY,435
285,TECHNICAL UNIVERSITY OF DENMARK,432
286,UNIVERSITY OF ALASKA,432
287,UNIVERSITY OF CHILE,432
288,BAR ILAN UNIVERSITY,431
289,POMPEU FABRA UNIVERSITY,430
290,CHALMERS UNIVERSITY OF TECHNOLOGY,418
291,UNIVERSITY OF BORDEAUX,415
292,UNIVERSITY OF SOUTH FLORIDA,415
293,UNIVERSITY OF MAINE,410
294,LANCASTER UNIVERSITY,409
295,DREXEL UNIVERSITY,408
296,UNIVERSITY OF RHODE ISLAND,405
297,UNIVERSITY OF CRETE,403
298,UTAH STATE UNIVERSITY,403
299,TRINITY COLLEGE DUBLIN,401
300,UNIVERSITY OF WATERLOO,401
301,SAINT LOUIS UNIVERSITY,397
302,UNIVERSITY OF MILANO-BICOCCA,392
303,UNIVERSITY OF WYOMING,385
304,UNIVERSITY OF HAIFA,375
305,"UNIVERSITY OF ROME, TOR VERGATA",374
306,UNIVERSITY OF PARMA,373
307,UNIVERSITY BORDEAUX 1,371
308,UNIVERSITY OF EXETER,369
309,UNIVERSITY OF FRIBOURG,369
310,NATIONAL TAIWAN UNIVERSITY,368
311,BOSTON COLLEGE,362
312,TOKYO METROPOLITAN UNIVERSITY,362
313,UNIVERSITY COLLEGE DUBLIN,359
314,HONG KONG UNIVERSITY OF SCIENCE AND TECHNOLOGY,353
315,COLLEGE OF WILLIAM AND MARY,350
316,TECHNICAL UNIVERSITY OF DRESDEN,349
317,UNIVERSITY OF ARKANSAS,349
318,UNIVERSITY OF TURKU,346
319,UNIVERSITY OF ALABAMA BIRMINGHAM,346
320,FUDAN UNIVERSITY,344
321,CLEMSON UNIVERSITY,341
322,UNIVERSITY OF HALLE WITTENBERG,329
323,UNIVERSITY OF TRIESTE,328
324,UNIVERSITY OF WITWATERSRAND,323
325,UNIVERSITY OF LEIPZIG,323
326,UNIVERSITY OF IDAHO,322
327,WASEDA UNIVERSITY,322
328,YONSEI UNIVERSITY,322
329,NORTHEASTERN UNIVERSITY,320
330,FEDERAL UNIVERSITY OF RIO DE JANEIRO,308
331,UNIVERSITY OF PRETORIA,308
332,UNIVERSITY OF VALENCIA,307
333,UNIVERSITY OF TWENTE,306
334,UNIVERSITY OF SIENA,306
335,UNIVERSITY OF SAARLAND,305
336,KITASATO UNIVERSITY,304
337,GHENT UNIVERSITY,304
338,NEW MEXICO STATE UNIVERSITY,300
339,UNIVERSITY OF MANITOBA,296
340,POHANG UNIVERSITY SCIENCE AND TECHNOLOGY,296
341,UNIVERSITY OF OULU,290
342,"ROYAL HOLLOWAY, UNIVERSITY OF LONDON",290
343,UNIVERSITY AUTONOMA BARCELONA,288
344,UNIVERSITY OF RENNES 1,288
345,UNIVERSITY OF LOUISVILLE,288
346,PONTIFICIAL CATHOLIC UNIVERSITY OF CHILE,288
347,NORTHEASTERN ILLINOIS UNIVERSITY,287
348,UNIVERSITY OF GENOA,286
349,UNIVERSITY OF GIESSEN,284
350,UNIVERSITY OF QUEBEC,278
351,UNIVERSITY OF ANTWERP,277
352,CHINESE UNIVERSITY OF HONG KONG,277
353,UNIVERSITY OF STUTTGART,276
354,LA TROBE UNIVERSITY,275
355,UNIVERSITY OF SALAMANCA,273
356,SAN DIEGO STATE UNIVERSITY,273
357,CURTIN UNIVERSITY OF TECHNOLOGY,271
358,NIIGATA UNIVERSITY,270
359,UNIVERSITY OF TARTU,269
360,"CUNY, CITY COLLEGE",269
361,SAN FRANCISCO STATE UNIVERSITY,268
362,"SUNY, BINGHAMTON",268
363,LINKOPING UNIVERSITY,267
364,TECHNICAL UNIVERSITY OF BERLIN,263
365,UNIVERSITY OF PERUGIA,260
366,TILBURG UNIVERSITY,260
367,UNIVERSITY OF PLYMOUTH,259
368,CARL VON OSSIETZKY UNIVERSITY OLDENBURG,252
369,OHIO UNIVERSITY,248
370,WESLEYAN UNIVERSITY,246
371,UNIVERSITY OF POTSDAM,245
372,BRIGHAM YOUNG UNIVERSITY,244
373,SOUTHERN METHODIST UNIVERSITY,244
374,MIAMI UNIVERSITY,244
375,LOYOLA UNIVERSITY CHICAGO,244
376,TEXAS TECHNICAL UNIVERSITY,242
377,VICTORIA UNIVERSITY OF WELLINGTON,241
378,UNIVERSITY OF NANTES,241
379,OSAKA CITY UNIVERSITY,238
380,NAGASAKI UNIVERSITY,238
381,KANAZAWA UNIVERSITY,236
382,UNIVERSITY OF PARIS XII,236
383,UNIVERSITY OF PISA,236
384,SOUTHERN ILLINOIS UNIVERSITY,234
385,CITY UNIVERSITY OF NEW YORK,234
386,UNIVERSITY OF NICE,232
387,UNIVERSITY DE PROVENCE AIX-MARSEILLE 1,230
388,UNIVERSITY OF WOLLONGONG,230
389,UNIVERSITY OF MAGDEBURG,230
390,UNIVERSITY OF MEMPHIS,230
391,FLORIDA INTERNATIONAL UNIVERSITY,229
392,UNIVERSITY OF ESSEX,228
393,EINDHOVEN UNIVERSITY OF TECHNOLOGY,227
394,"BIRKBECK COLLEGE, UNIVERSITY OF LONDON",224
395,UNIVERSITY OF SWANSEA,224
396,"UNIVERSITY OF MARYLAND, BALTIMORE COUNTY",224
397,UNIVERSITY OF BRESCIA,222
398,RWTH AACHEN UNIVERSITY,221
399,AUBURN UNIVERSITY,219
400,MAASTRICHT UNIVERSITY,219
401,UNIVERSITY OF STIRLING,216
402,TECHNICAL UNIVERSITY OF DARMSTADT,211
403,EWHA WOMANS UNIVERSITY,211
404,UNIVERSITY OF KENT,210
405,UNIVERSITY OF TASMANIA,209
406,"QUEEN MARY, UNIVERSITY OF LONDON",208
407,UNIVERSITY OF GRAZ,207
408,UNIVERSIDADE ESTADUAL DE CAMPINAS,207
409,UNIVERSITY OF POITIERS,206
410,WEST VIRGINIA UNIVERSITY,206
411,NATIONAL CENTRAL UNIVERSITY,204
412,IBARAKI UNIVERSITY,204
413,FEDERAL UNIVERSITY OF MINAS GERAIS,202
414,TECHNICAL UNIVERSITY CAROLO-WILHELMINA BRAUNSCHWEIG,200
415,UNIVERSITY OF NEWCASTLE,196
416,UNIVERSITY OF MESSINA,195
417,TOKYO UNIVERSITY OF SCIENCE,195
418,UNIVERSITY OF TROMSO,192
419,HOWARD UNIVERSITY,191
420,GEORGE MASON UNIVERSITY,190
421,CARLETON UNIVERSITY,190
422,UNIVERSITY OF CONCEPCION,190
423,UNIVERSITY OF NEUCHATEL,189
424,UNIVERSITY OF SHERBROOKE,189
425,UNIVERSITY OF CAGLIARI,187
426,UNIVERSITY OF MONTPELLIER 1,185
427,OKLAHOMA STATE UNIVERSITY,185
428,UNIVERSITY OF SASKATCHEWAN,183
429,NORTHWEST UNIVERSITY XIAN,181
430,"UNIVERSITY OF WALES, CARDIFF",181
431,UNIVERSITY OF HANNOVER,180
432,SHINSHU UNIVERSITY,180
433,ZHEJIANG UNIVERSITY,177
434,UNIVERSITY OF CENTRAL FLORIDA,177
435,UNIVERSITY OF JYVASKYLA,177
436,G. DANNUNZIO UNIVERSITY,175
437,UNIVERSITY OF ATHENS,174
438,TEMPLE UNIVERSITY,173
439,SUNGKYUNKWAN UNIVERSITY,172
440,OSAKA PREFECTURE UNIVERSITY,171
441,GEORGIA STATE UNIVERSITY,170
442,CONCORDIA UNIVERSITY,170
443,FLORIDA ATLANTIC UNIVERSITY,169
444,UNIVERSITY OF PUERTO RICO,168
445,UNIVERSITY OF BARI,168
446,MASSEY UNIVERSITY,167
447,UNIVERSITY OF LILLE 1,166
448,UNIVERSITY OF TOULOUSE / TOULOUSE SCHOOL OF ECONOMICS,164
449,TOYAMA UNIVERSITY,164
450,UNIVERSITY OF DORTMUND,162
451,UNIVERSITY OF HERTFORDSHIRE,161
452,KEELE UNIVERSITY,159
453,UNIVERSITY OF STELLENBOSCH,158
454,UNIVERSITY OF THE BASQUE COUNTRY/PAIS VASCO,157
455,KURUME UNIVERSITY,157
456,CATHOLIC UNIVERSITY OF AMERICA,157
457,HELSINKI UNIVERSITY OF TECHNOLOGY,156
458,UNIVERSITY OF STRATHCLYDE,154
459,UNIVERSITY MIGUEL HERNANDEZ,154
460,PORTLAND STATE UNIVERSITY,154
461,NEW UNIVERSITY OF LISBON (NOVA),151
462,LEHIGH UNIVERSITY,150
463,UNIVERSITY OF KAISERSLAUTERN,149
464,LONDON BUSINESS SCHOOL,148
465,NANJING UNIVERSITY,146
466,UNIVERSITY OF CANTABRIA,145
467,UNIVERSITY OF DENVER,144
468,UNIVERSITY OF OSNABRUCK,144
469,MICHIGAN TECHNOLOGICAL UNIVERSITY,142
470,UNIVERSITY OF ICELAND,141
471,UNIVERSITY OF CANTERBURY,141
472,UNIVERSITY OF SALERNO,140
473,SHANGHAI JIAO TONG UNIVERSITY,139
474,UNIVERSITY OF TOLEDO,138
475,"UNIVERSITY OF WISCONSIN, MADISON",137
476,SAINT PETERSBURG STATE UNIVERSITY,136
477,KENT STATE UNIVERSITY,136
478,UNIVERSITY OF HULL,136
479,JAGIELLONIAN UNIVERSITY,135
480,EAST CAROLINA UNIVERSITY,134
481,UNIVERSITE LIBRE DE BRUXELLES,134
482,UNIVERSITY OF MALAGA,133
483,UNIVERSITY OF CALABRIA,132
484,MAHIDOL UNIVERSITY,132
485,CALIFORNIA POLYTECHNIC STATE UNIVERSITY,131
486,KINKI UNIVERSITY,131
487,AGRICULTURAL UNIVERSITY OF NORWAY,130
488,UNIVERSITY OF NORTH TEXAS,130
489,UNIVERSITY OF NORTH DAKOTA,130
490,UNIVERSITY OF ZARAGOZA,128
491,NAGOYA CITY UNIVERSITY,128
492,UNIVERSITY OF WARSAW,128
493,UNIVERSITY OF AUGSBURG,127
494,UNIVERSITY OF SURREY,127
495,UNIVERSITY OF SASSARI,124
496,UNIVERSITY OF VERSAILLES,123
497,UNIVERSITY OF ANCONA,122
498,"CUNY, HUNTER COLLEGE",122
499,UNIVERSITY POLITECNICA DE VALENCIA,122
500,INSEAD,122
501,KOC UNIVERSITY,121
502,SHIZUOKA UNIVERSITY,121
503,UNIVERSITY OF CARLOS III MADRID,118
504,YOKOHAMA NATIONAL UNIVERSITY,118
505,HERIOT-WATT UNIVERSITY,117
506,UNIVERSITY OF PALERMO,117
507,UNIVERSITY OF THE BALEARIC ISLANDS,117
508,CITY UNIVERSITY HONG KONG,117
509,UNIVERSITY OF URBINO CARLO BO,117
510,UNIVERSITY OF CLERMONT FERRAND,116
511,UNIVERSITY OF HOHENHEIM,115
512,UNIVERSITY OF MISSISSIPPI,115
513,UNIVERSITY OF TOURS,115
514,UNIVERSITY NANCY 1,114
515,UNIVERSITY OF SEVILLA,114
516,UNIVERSITY OF OVIEDO,114
517,YAMAGUCHI UNIVERSITY,114
518,CHARLES STURT UNIVERSITY,113
519,KOREA UNIVERSITY,113
520,MURDOCH UNIVERSITY,113
521,AOYAMA GAKUIN UNIVERSITY,113
522,UNIVERSITY OF CATANIA,112
523,UNIVERSITY OF THE ANDES,112
524,TEIKYO UNIVERSITY,111
525,TUSCIA UNIVERSITY,110
526,UNIVERSITY OF PORTSMOUTH,110
527,QUEENSLAND UNIVERSITY OF TECHNOLOGY,110
528,SAN JOSE STATE UNIVERSITY,110
529,CITY UNIVERSITY LONDON,110
530,UNIVERSITY OF MODENA,109
531,UNIVERSITY OF VERONA,107
532,NATIONAL CHENG KUNG UNIVERSITY,107
533,POLYTECHNIC UNIVERSITY OF CATALONIA,107
534,UNIVERSITY OF WROCLAW,106
535,"NATIONAL UNIVERSITY OF IRELAND, GALWAY",105
536,UNIVERSITY OF ULSTER,105
537,MISSISSIPPI STATE UNIVERSITY,104
538,UNIVERSITY OF LETHBRIDGE,104
539,KYOTO SANGYO UNIVERSITY,103
540,DUQUESNE UNIVERSITY,103
541,EAST TENNESSEE STATE UNIVERSITY,101
542,UNIVERSITY LA LAGUNA,101
543,UNIVERSITY OF TAMPERE,101
544,"CALIFORNIA STATE UNIVERSITY, LOS ANGELES",101
545,MEMORIAL UNIVERSITY OF NEWFOUNDLAND,100
546,GYEONGSANG NATIONAL UNIVERSITY,100
547,JILIN UNIVERSITY,100
548,CREIGHTON UNIVERSITY,98
549,UNIVERSITY PAUL CEZANNE AIX-MARSEILLE 3,98
550,NATIONAL UNIVERSITY OF LA PLATA,96
551,GRAZ UNIVERSITY OF TECHNOLOGY,96
552,FLINDERS UNIVERSITY OF SOUTH AUSTRALIA,95
553,UNIVERSITY OF SAN FRANCISCO,94
554,PUSAN NATIONAL UNIVERSITY,94
555,TRENT UNIVERSITY,93
556,UNIVERSITY OF BRADFORD,93
557,UNIVERSITY OF CENTRAL LANCASHIRE,92
558,UNIVERSITY OF SZEGED,92
559,UNIVERSITY OF ALGARVE,92
560,CHULALONGKORN UNIVERSITY,92
561,HONG KONG POLYTECH UNIVERSITY,91
562,"CALIFORNIA STATE UNIVERSITY, NORTHRIDGE",91
563,UNIVERSITY OF PARIS X,91
564,AMHERST COLLEGE,90
565,EAST CHINA NORMAL UNIVERSITY,90
566,HANYANG UNIVERSITY,90
567,UNIVERSITY OF SIEGEN,90
568,"NATIONAL UNIVERSITY OF IRELAND, UNIVERSITY COLLEGE CORK",90
569,UNIVERSITY OF GRANADA,90
570,BOCCONI UNIVERSITY,90
571,UNIVERSITY OF DUISBURG-ESSEN,90
572,UNIVERSITY OF IBADAN,89
573,UNIVERSITY OF MURCIA,89
574,AALTO UNIVERSITY,89
575,UNIVERSITY OF INSUBRIA,89
576,BEIJING UNIVERSITY,89
577,WELLESLEY COLLEGE,89
578,NORTH DAKOTA STATE UNIVERSITY,88
579,UNIVERSITY OF LISBON,88
580,UNIVERSITY OF NEW ORLEANS,87
581,UNIVERSITY OF UDINE,87
582,UNIVERSITY OF EVRY,86
583,BOWLING GREEN STATE UNIVERSITY,85
584,"UNIVERSITY OF ROME, TRE",85
585,UNIVERSITY OF WINDSOR,85
586,RAND AFRIKAANS UNIVERSITY,85
587,UNIVERSITY OF PATRAS,85
588,BATES COLLEGE,84
589,CENTRAL UNIVERSITY OF VENEZUELA,84
590,CHUNG ANG UNIVERSITY,83
591,CHONNAM NATIONAL UNIVERSITY,82
592,VILLANOVA UNIVERSITY,82
593,AALBORG UNIVERSITY,80
594,"CALIFORNIA STATE UNIVERSITY, LONG BEACH",80
595,NIHON UNIVERSITY,80
596,UNIVERSITY OF THE RYUKYUS,80
597,UNIVERSITY OF DELHI,79
598,"CUNY, QUEENS COLLEGE",79
599,UNIVERSITY OF PORTO,79
600,SWARTHMORE COLLEGE,79
601,CA FOSCARI UNIVERSITY OF VENICE,78
602,UNIVERSITY OF EXTREMADURA,78
603,UNIVERSITY OF ZIMBABWE,78
604,UNIVERSITY OF MIYAZAKI,78
605,CATHOLIC UNIVERSITY OF THE SACRED HEART,78
